36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20141203
Launch Time (UT)                  : 06:47:17
Burst Pressure (hPa)              : 7.80
Integrated O3 to end of data (DU) : 187.13
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123230
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25500
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.40    1.800   16.70   90.0    1.0857    0.0132    0.00   70.00    2.50   30.90    0.3300   36.75900   -1.30200 9000.000
     2  823.56    1.809   17.04   79.0    1.0858    0.0132    0.01   51.00    3.50   30.91    0.3300   36.75900   -1.30200 9000.000
     4  822.44    1.820   16.68   80.0    1.0858    0.0132    0.02   50.00    4.00   30.92    0.3300   36.75900   -1.30200 9000.000
     6  821.22    1.833   16.51   82.0    1.1246    0.0137    0.03   51.00    4.50   30.92    0.3400   36.75900   -1.30200 9000.000
     8  820.11    1.845   16.37   82.0    1.1246    0.0137    0.05   51.00    4.90   30.92    0.3400   36.75900   -1.30200 9000.000
    10  819.02    1.856   16.25   83.0    1.1246    0.0137    0.06   50.00    5.30   30.92    0.3400   36.75900   -1.30200 9000.000
    12  817.81    1.868   16.11   83.0    1.1634    0.0142    0.07   50.00    5.60   30.92    0.3500 9000.00000   -1.30200 9000.000
    14  816.53    1.882   15.97   84.0    1.2021    0.0147    0.09   50.00    5.80   30.92    0.3600   36.75800   -1.30200 9000.000
    16  815.26    1.895   15.81   85.0    1.2021    0.0147    0.10   50.00    6.00   30.92    0.3600   36.75800   -1.30200 9000.000
    18  814.01    1.908   15.65   85.0    1.2409    0.0152    0.11   50.00    6.10   30.92    0.3700   36.75800   -1.30300 9000.000
    20  812.87    1.920   15.53   86.0    1.2409    0.0153    0.13   50.00    6.20   30.92    0.3700   36.75800   -1.30300 9000.000
    22  811.93    1.930   15.47   86.0    1.2797    0.0158    0.14   50.00    6.30   30.92    0.3800   36.75800   -1.30300 9000.000
    24  810.94    1.940   15.36   86.0    1.2797    0.0158    0.15   50.00    6.30   30.92    0.3800   36.75800   -1.30300 9000.000
    26  810.01    1.950   15.23   86.0    1.3185    0.0163    0.16   50.00    6.40   30.92    0.3900   36.75800   -1.30300 9000.000
    28  809.23    1.958   15.15   86.0    1.3185    0.0163    0.17   51.00    6.40   30.92    0.3900   36.75800   -1.30300 9000.000
    30  808.34    1.968   15.05   86.0    1.3572    0.0168    0.19   51.00    6.50   30.92    0.4000   36.75800   -1.30300 9000.000
    32  807.43    1.977   14.95   86.0    1.3960    0.0173    0.20   52.00    6.60   30.91    0.4100   36.75800   -1.30300 9000.000
    34  806.79    1.984   14.92   86.0    1.4348    0.0178    0.21   52.00    6.70   30.91    0.4200   36.75800   -1.30300 9000.000
    36  806.03    1.992   14.83   87.0    1.4347    0.0178    0.22   53.00    6.80   30.90    0.4200   36.75800   -1.30300 9000.000
