36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20141210
Launch Time (UT)                  : 07:09:55
Burst Pressure (hPa)              : 7.02
Integrated O3 to end of data (DU) : 200.08
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123206
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25507
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.70    1.800   16.70   86.0    1.1214    0.0136    0.00   60.00    3.00   30.64    0.3300   36.75900   -1.30200 9000.000
     2  823.77    1.810   16.36   78.0    1.1615    0.0141    0.01   44.00    4.50   30.64    0.3400   36.75900   -1.30200 9000.000
     4  822.73    1.820   16.04   76.0    1.2016    0.0146    0.02   45.00    5.00   30.64    0.3500   36.75900   -1.30200 9000.000
     6  821.68    1.831   15.87   77.0    1.2016    0.0146    0.03   47.00    5.40   30.64    0.3500   36.75900   -1.30200 9000.000
     8  820.73    1.841   15.78   78.0    1.2015    0.0146    0.05   48.00    5.80   30.63    0.3500   36.75900   -1.30200 9000.000
    10  819.75    1.851   15.71   79.0    1.2015    0.0147    0.06   49.00    6.20   30.62    0.3500   36.75900   -1.30200 9000.000
    12  818.58    1.863   15.57   79.0    1.2815    0.0157    0.07   50.00    6.50   30.61    0.3700   36.75800   -1.30200 9000.000
    14  817.45    1.875   15.44   80.0    1.2815    0.0157    0.08   51.00    6.70   30.60    0.3700   36.75800   -1.30200 9000.000
    16  816.39    1.886   15.35   80.0    1.2815    0.0157    0.10   51.00    7.00   30.60    0.3700   36.75800   -1.30200 9000.000
    18  815.22    1.898   15.24   81.0    1.3216    0.0162    0.11   51.00    7.10   30.61    0.3800   36.75800   -1.30300 9000.000
    20  813.97    1.911   15.12   82.0    1.3616    0.0167    0.13   52.00    7.30   30.61    0.3900   36.75800   -1.30300 9000.000
    22  812.74    1.924   15.00   82.0    1.3616    0.0168    0.14   52.00    7.30   30.61    0.3900   36.75800   -1.30300 9000.000
