36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20140924
Launch Time (UT)                  : 07:24:23
Burst Pressure (hPa)              : 10.01
Integrated O3 to end of data (DU) : 208.16
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123407
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25498
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.20    1.800   19.80   54.0    2.5289    0.0306    0.00    0.00    0.00   32.96    0.7000   36.75900   -1.30200 9000.000
     2  825.45    1.808   18.31   50.0    2.5290    0.0306    0.02  143.00    1.50   32.97    0.7000   36.75900   -1.30200 9000.000
     4  824.35    1.819   17.99   50.0    2.6068    0.0316    0.05  143.00    1.70   32.97    0.7200   36.75900   -1.30200 9000.000
     6  823.24    1.831   17.83   53.0    2.6457    0.0321    0.07  137.00    1.90   32.97    0.7300   36.75900   -1.30200 9000.000
     8  822.23    1.841   17.77   54.0    2.6847    0.0327    0.10  135.00    2.00   32.97    0.7400   36.75900   -1.30200 9000.000
    10  821.31    1.851   17.73   55.0    2.7625    0.0336    0.12  135.00    2.10   32.97    0.7600   36.75900   -1.30200 9000.000
    12  820.30    1.861   17.62   56.0    2.8403    0.0346    0.15  135.00    2.10   32.97    0.7800   36.75900   -1.30100 9000.000
    14  819.16    1.873   17.49   57.0    2.8791    0.0351    0.18  135.00    2.10   32.96    0.7900   36.75900   -1.30100 9000.000
    16  818.11    1.884   17.37   57.0    2.9568    0.0361    0.21  135.00    2.00   32.95    0.8100   36.75900   -1.30100 9000.000
    18  817.11    1.895   17.28   58.0    2.9956    0.0367    0.24  134.00    1.90   32.94    0.8200   36.75900   -1.30200 9000.000
    20  815.99    1.906   17.17   58.0    2.9954    0.0367    0.27  134.00    1.80   32.92    0.8200   36.75900   -1.30100 9000.000
    22  814.70    1.920   17.04   58.0    3.0343    0.0372    0.31  132.00    1.70   32.92    0.8300   36.75900   -1.30100 9000.000
    24  813.45    1.933   16.92   59.0    3.1121    0.0383    0.35  130.00    1.70   32.92    0.8500   36.75900   -1.30100 9000.000
    26  812.23    1.946   16.81   59.0    3.1510    0.0388    0.38  128.00    1.80   32.92    0.8600   36.75900   -1.30100 9000.000
    28  810.99    1.959   16.68   60.0    3.1511    0.0389    0.42  126.00    1.90   32.93    0.8600   36.75900   -1.30100 9000.000
    30  809.65    1.973   16.53   60.0    3.1900    0.0394    0.46  124.00    2.10   32.93    0.8700   36.75900   -1.30100 9000.000
    32  808.38    1.986   16.40   60.0    3.2289    0.0399    0.50  123.00    2.40   32.93    0.8800   36.75900   -1.30100 9000.000
