36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20140430
Launch Time (UT)                  : 06:42:27
Burst Pressure (hPa)              : 8.00
Integrated O3 to end of data (DU) : 210.38
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123413
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25492
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.20    1.800   18.00   77.0    1.3906    0.0169    0.00   40.00    2.00   36.29    0.4000   36.75900   -1.30200 9000.000
     2  823.60    1.806   17.83   61.0    1.3906    0.0169    0.01   89.00    1.90   36.30    0.4000   36.75900   -1.30200 9000.000
     4  822.65    1.816   17.58   64.0    1.4304    0.0174    0.02   93.00    2.20   36.31    0.4100   36.75900   -1.30200 9000.000
     6  821.58    1.827   17.48   67.0    1.4304    0.0174    0.04   91.00    2.40   36.32    0.4100   36.75900   -1.30200 9000.000
     8  820.66    1.837   17.55   68.0    1.3907    0.0169    0.05   90.00    2.70   36.32    0.4000   36.75900   -1.30200 9000.000
    10  819.63    1.848   17.41   68.0    1.3907    0.0170    0.06   89.00    2.90   36.32    0.4000   36.75900   -1.30200 9000.000
    12  818.46    1.860   17.15   69.0    1.3907    0.0170    0.08   87.00    3.10   36.33    0.4000   36.75900   -1.30200 9000.000
    14  817.23    1.873   16.88   69.0    1.3907    0.0170    0.09   85.00    3.20   36.33    0.4000   36.75900   -1.30200 9000.000
    16  816.12    1.884   16.74   70.0    1.3907    0.0170    0.11   83.00    3.40   36.33    0.4000   36.75900   -1.30200 9000.000
    18  815.23    1.894   16.68   70.0    1.3908    0.0171    0.12   80.00    3.50   36.34    0.4000   36.75900   -1.30200 9000.000
    20  814.32    1.903   16.57   71.0    1.3908    0.0171    0.13   77.00    3.60   36.34    0.4000   36.75800   -1.30200 9000.000
    22  813.20    1.915   16.40   72.0    1.4306    0.0176    0.15   74.00    3.70   36.35    0.4100   36.75800   -1.30200 9000.000
    24  811.96    1.928   16.32   73.0    1.4703    0.0181    0.17   71.00    3.70   36.35    0.4200   36.75800   -1.30200 9000.000
    26  810.65    1.942   16.25   74.0    1.5101    0.0186    0.19   68.00    3.80   36.36    0.4300   36.75800   -1.30200 9000.000
    28  809.52    1.954   16.14   74.0    1.5101    0.0187    0.20   66.00    3.90   36.36    0.4300   36.75800   -1.30200 9000.000
    30  808.47    1.965   16.03   73.0    1.5101    0.0187    0.22   64.00    3.90   36.36    0.4300   36.75800   -1.30200 9000.000
    32  807.36    1.976   15.87   73.0    1.5101    0.0187    0.23   63.00    4.00   36.36    0.4300   36.75800   -1.30200 9000.000
    34  806.46    1.986   15.79   75.0    1.5499    0.0192    0.25   63.00    4.00   36.37    0.4400   36.75800   -1.30200 9000.000
    36  805.59    1.995   15.79   75.0    1.5499    0.0192    0.26   63.00    4.00   36.37    0.4400   36.75800   -1.30200 9000.000
    38  804.53    2.006   15.69   75.0    1.5499    0.0193    0.28   64.00    4.00   36.37    0.4400   36.75800   -1.30200 9000.000
    40  803.45    2.018   15.55   76.0    1.5896    0.0198    0.29   65.00    3.90   36.37    0.4500   36.75800   -1.30200 9000.000
    42  802.35    2.029   15.39   76.0    1.5896    0.0198    0.31   67.00    3.90   36.36    0.4500   36.75800   -1.30200 9000.000
    44  801.36    2.040   15.28   77.0    1.5896    0.0198    0.33   69.00    3.90   36.36    0.4500   36.75800   -1.30200 9000.000
    46  800.35    2.050   15.22   77.0    1.5896    0.0199    0.34   71.00    3.80   36.36    0.4500   36.75800   -1.30200 9000.000
    48  799.39    2.061   15.20   76.0    1.6293    0.0204    0.36   73.00    3.80   36.36    0.4600   36.75800   -1.30200 9000.000
