36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20140402
Launch Time (UT)                  : 07:42:31
Burst Pressure (hPa)              : 8.49
Integrated O3 to end of data (DU) : 194.09
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123348
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21044
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.10    1.800   20.10   71.0    2.4979    0.0303    0.00   50.00    2.50   35.43    0.6600   36.75900   -1.30200 9000.000
     2  823.40    1.807   20.09   59.0    2.4979    0.0303    0.02   22.00    2.30   35.43    0.6600   36.75900   -1.30200 9000.000
     4  822.33    1.819   20.01   59.0    2.5388    0.0309    0.04   20.00    2.60   35.43    0.6700   36.75900   -1.30200 9000.000
     6  820.99    1.833   19.73   60.0    2.5388    0.0309    0.08   21.00    2.90   35.42    0.6700   36.75900   -1.30200 9000.000
     8  819.71    1.846 9000.00   62.0    2.5388    0.0310    0.11   21.00    3.20   35.42    0.6700   36.75900   -1.30200 9000.000
    10  818.35    1.860   19.30   63.0    2.5386    0.0310    0.14   22.00    3.50   35.40    0.6700   36.75900   -1.30200 9000.000
    12  816.80    1.877   19.33   64.0    2.5386    0.0311    0.18   23.00    3.70   35.40    0.6700   36.75900   -1.30200 9000.000
    14  815.30    1.893   19.26   64.0    2.5386    0.0311    0.21   24.00    3.90   35.40    0.6700   36.75900   -1.30200 9000.000
    16  813.92    1.907   18.99   64.0    2.5387    0.0312    0.25   25.00    4.00   35.41    0.6700   36.75900   -1.30200 9000.000
    18  812.73    1.920   18.63   65.0    2.5387    0.0312    0.28   26.00    4.00   35.41    0.6700   36.75900   -1.30200 9000.000
    20  811.76    1.930   18.50   66.0    2.5387    0.0313    0.30   28.00    4.00   35.41    0.6700   36.75900   -1.30300 9000.000
    22  810.94    1.939   18.49   66.0    2.5388    0.0313    0.32   30.00    3.90   35.43    0.6700   36.75900   -1.30300 9000.000
    24  810.06    1.948   18.25   66.0    2.5798    0.0318    0.34   32.00    3.80   35.43    0.6800   36.75900   -1.30300 9000.000
    26  809.34    1.956   18.07   67.0    2.5798    0.0319    0.36   34.00    3.70   35.43    0.6800   36.75900   -1.30300 9000.000
    28  808.61    1.963   17.99   68.0    2.5799    0.0319    0.38   35.00    3.60   35.44    0.6800   36.75900   -1.30300 9000.000
    30  807.66    1.974   17.89   69.0    2.6209    0.0325    0.40   37.00    3.50   35.45    0.6900   36.75900   -1.30300 9000.000
    32  806.52    1.986   17.79   70.0    2.6210    0.0325    0.43   38.00    3.40   35.46    0.6900   36.75900   -1.30300 9000.000
    34  805.34    1.998   17.69   70.0    2.6211    0.0325    0.46   39.00    3.30   35.47    0.6900   36.75900   -1.30300 9000.000
    36  804.07    2.012   17.35   70.0    2.6212    0.0326    0.50   40.00    3.20   35.48    0.6900   36.75900   -1.30300 9000.000
    38  802.86    2.025   17.06   71.0    2.6212    0.0326    0.53   40.00    3.10   35.48    0.6900   36.75800   -1.30300 9000.000
    40  801.77    2.036   16.97   70.0    2.6622    0.0332    0.56   40.00    3.00   35.49    0.7000   36.75800   -1.30300 9000.000
    42  800.81    2.046   16.95   69.0    2.6622    0.0332    0.58   39.00    3.00   35.49    0.7000   36.75800   -1.30300 9000.000
    44  799.72    2.058   16.81   70.0    2.6623    0.0333    0.61   38.00    3.00   35.50    0.7000   36.75800   -1.30300 9000.000
    46  798.44    2.072   16.60   72.0    2.7033    0.0339    0.64   37.00    3.00   35.50    0.7100   36.75800   -1.30300 9000.000
    48  797.10    2.086   16.44   73.0    2.7035    0.0339    0.68   36.00    3.00   35.53    0.7100   36.75800   -1.30300 9000.000
    50  795.68    2.101   16.30   73.0    2.7035    0.0340    0.72   36.00    3.00   35.53    0.7100   36.75800   -1.30300 9000.000
    52  794.29    2.116   16.15   74.0    2.7035    0.0340    0.76   36.00    3.10   35.53    0.7100   36.75800   -1.30300 9000.000
    54  792.91    2.131   16.09   74.0    2.7033    0.0341    0.79   36.00    3.10   35.51    0.7100   36.75800   -1.30300 9000.000
    56  791.51    2.146   15.90   73.0    2.7033    0.0342    0.83   36.00    3.10   35.50    0.7100   36.75800   -1.30300 9000.000
    58  790.17    2.161   15.67   73.0    2.7033    0.0342    0.87   36.00    3.10   35.50    0.7100   36.75800   -1.30300 9000.000
