36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20140611
Launch Time (UT)                  : 06:44:35
Burst Pressure (hPa)              : 11.17
Integrated O3 to end of data (DU) : 172.54
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3113149
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25483
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.00    1.800   16.30   91.0    1.0058    0.0122    0.00  180.00    3.00   33.29    0.3100   36.75900   -1.30200 9000.000
     2  826.46    1.806   16.16   73.0    1.0445    0.0126    0.01  166.00    1.70   33.29    0.3200 9000.00000   -1.30200 9000.000
     4  825.75    1.813   15.98   77.0    1.0832    0.0131    0.01  165.00    1.80   33.29    0.3300   36.75900   -1.30200 9000.000
     6  824.62    1.825   15.70   80.0    1.0832    0.0131    0.02  165.00    2.10   33.30    0.3300   36.75900   -1.30200 9000.000
     8  823.58    1.835   15.61   82.0    1.1219    0.0136    0.04  165.00    2.30   33.29    0.3400   36.75900   -1.30200 9000.000
    10  822.75    1.844   15.55   84.0    1.1605    0.0141    0.04  165.00    2.50   33.29    0.3500   36.75900   -1.30100 9000.000
    12  821.84    1.853   15.39   85.0    1.1605    0.0141    0.05  164.00    2.60   33.29    0.3500   36.75900   -1.30100 9000.000
    14  820.77    1.864   15.28   86.0    1.1992    0.0146    0.07  164.00    2.70   33.28    0.3600   36.75900   -1.30100 9000.000
    16  819.76    1.875   15.20   87.0    1.2765    0.0156    0.08  165.00    2.80   33.26    0.3800   36.75900   -1.30100 9000.000
    18  818.61    1.887   15.08   87.0    1.2764    0.0156    0.09  165.00    2.80   33.24    0.3800   36.75900   -1.30100 9000.000
    20  817.41    1.899   14.91   88.0    1.3150    0.0161    0.11  165.00    2.80   33.23    0.3900   36.75900   -1.30100 9000.000
    22  816.46    1.909   14.80   89.0    1.3537    0.0166    0.12  166.00    2.90   33.23    0.4000   36.75900   -1.30100 9000.000
