36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20140603
Launch Time (UT)                  : 06:31:44
Burst Pressure (hPa)              : 8.30
Integrated O3 to end of data (DU) : 174.96
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123333
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25491
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 26.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.00    1.800   17.00   78.0    0.7562    0.0092    0.00    0.00    0.00   32.51    0.2700   36.75900 9000.00000 9000.000
     2  823.32    1.807   16.59   77.0    0.7562    0.0092    0.00  141.00    1.50   32.51    0.2700   36.75900   -1.30200 9000.000
     4  822.19    1.819   16.41   79.0    0.7562    0.0092    0.01  150.00    1.80   32.52    0.2700   36.75900   -1.30200 9000.000
     6  820.87    1.832   16.34   80.0    0.7562    0.0092    0.02  145.00    2.00   32.52    0.2700   36.75900   -1.30200 9000.000
     8  819.59    1.846   16.26   81.0    0.7562    0.0092    0.03  145.00    2.10   32.52    0.2700   36.75900   -1.30200 9000.000
    10  818.43    1.858   16.16   82.0    0.7562    0.0092    0.04  144.00    2.30   32.51    0.2700   36.75900   -1.30200 9000.000
    12  817.39    1.869   16.10   82.0    0.7562    0.0093    0.05  144.00    2.50   32.51    0.2700   36.75900   -1.30100 9000.000
    14  816.34    1.880   15.97   82.0    0.7562    0.0093    0.06  143.00    2.60   32.50    0.2700   36.75900   -1.30100 9000.000
    16  815.10    1.893   15.75   83.0    0.7562    0.0093    0.06  142.00    2.60   32.50    0.2700   36.75900   -1.30100 9000.000
    18  813.76    1.907   15.53   84.0    0.7905    0.0097    0.07  141.00    2.70   32.49    0.2800   36.75900   -1.30100 9000.000
    20  812.56    1.919   15.36   84.0    0.7905    0.0097    0.08  140.00    2.80   32.49    0.2800   36.75900   -1.30100 9000.000
    22  811.56    1.930   15.25   85.0    0.7905    0.0097    0.09  139.00    2.80   32.49    0.2800   36.75900   -1.30100 9000.000
    24  810.64    1.939   15.13   85.0    0.7905    0.0098    0.10  138.00    2.80   32.49    0.2800   36.75900   -1.30100 9000.000
    26  809.67    1.949   15.02   86.0    0.7905    0.0098    0.11  138.00    2.80   32.50    0.2800   36.75900   -1.30100 9000.000
    28  808.52    1.962   14.90   86.0    0.7906    0.0098    0.12  137.00    2.80   32.51    0.2800   36.75900   -1.30100 9000.000
    30  807.24    1.975   14.75   87.0    0.8249    0.0102    0.13  137.00    2.80   32.51    0.2900   36.75900   -1.30100 9000.000
    32  805.88    1.989   14.59   88.0    0.8250    0.0102    0.14  136.00    2.80   32.52    0.2900   36.75900   -1.30100 9000.000
    34  804.72    2.001   14.51   87.0    0.8250    0.0103    0.15  135.00    2.80   32.53    0.2900   36.75900   -1.30100 9000.000
    36  803.87    2.010   14.46   87.0    0.8250    0.0103    0.15  134.00    2.80   32.53    0.2900   36.75900   -1.30100 9000.000
    38  802.91    2.021   14.37   88.0    0.8250    0.0103    0.16  132.00    2.80   32.53    0.2900   36.75900   -1.30100 9000.000
    40  801.80    2.032   14.28   88.0    0.8250    0.0103    0.17  130.00    2.80   32.52    0.2900   36.75900   -1.30100 9000.000
    42  800.67    2.044   14.22   88.0    0.8593    0.0107    0.18  128.00    2.80   32.52    0.3000   36.75800   -1.30100 9000.000
    44  799.47    2.057   14.07   89.0    0.8593    0.0107    0.19  125.00    2.80   32.52    0.3000   36.75800   -1.30100 9000.000
