36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20030521
Launch Time (UT)                  : 08:17:00
Burst Pressure (hPa)              : 5.34
Integrated O3 to end of data (DU) : 230.19
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 209106403
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2663
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.610
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.020
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.18    1.800   19.10   62.0    2.0424    0.0247    0.00 9000.00 9000.00   29.87    0.6000 9000.00000 9000.00000 9000.000
    10  826.93    1.803   19.30   60.0    2.0783    0.0251    0.00 9000.00 9000.00   29.97    0.6100 9000.00000 9000.00000 9000.000
    20  826.91    1.803   19.50   61.0    2.0790    0.0251    0.01 9000.00 9000.00   30.07    0.6100 9000.00000 9000.00000 9000.000
    30  826.98    1.802   19.60   62.0    2.0790    0.0251    0.00 9000.00 9000.00   30.07    0.6100 9000.00000 9000.00000 9000.000
    40  827.07    1.801   19.90   61.0    2.0437    0.0247    0.00 9000.00 9000.00   30.07    0.6000 9000.00000 9000.00000 9000.000
    50  827.02    1.802   20.20   60.0    2.0444    0.0247    0.00 9000.00 9000.00   30.17    0.6000 9000.00000 9000.00000 9000.000
    60  826.25    1.810   19.30   58.0    2.0092    0.0243    0.02 9000.00 9000.00   30.17    0.5900 9000.00000 9000.00000 9000.000
    70  822.49    1.849   17.80   64.0    2.0444    0.0249    0.09 9000.00 9000.00   30.17    0.6000 9000.00000 9000.00000 9000.000
    80  817.82    1.898   17.30   67.0    2.0444    0.0250    0.18 9000.00 9000.00   30.17    0.6000 9000.00000 9000.00000 9000.000
    90  812.77    1.951   16.70   68.0    2.0803    0.0256    0.28 9000.00 9000.00   30.27    0.6100 9000.00000 9000.00000 9000.000
   100  809.01    1.990   16.20   69.0    2.0803    0.0257    0.36 9000.00 9000.00   30.27    0.6100 9000.00000 9000.00000 9000.000
   110  805.09    2.031   15.80   70.0    2.0804    0.0258    0.44 9000.00 9000.00   30.28    0.6100 9000.00000 9000.00000 9000.000
   120  800.90    2.076   15.40   72.0    2.0459    0.0255    0.52 9000.00 9000.00   30.38    0.6000 9000.00000 9000.00000 9000.000
