36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20030827
Launch Time (UT)                  : 07:36:00
Burst Pressure (hPa)              : 4.25
Integrated O3 to end of data (DU) : 244.87
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 209106412
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2703
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.280
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.63    1.800   18.30   64.0    2.7385    0.0332    0.00 9000.00 9000.00   29.57    0.8100 9000.00000 9000.00000 9000.000
    10  825.87    1.798   18.40   64.0    2.7385    0.0332   -0.01 9000.00 9000.00   29.57    0.8100 9000.00000 9000.00000 9000.000
    20  825.88    1.797   18.40   64.0    2.7394    0.0332   -0.01 9000.00 9000.00   29.67    0.8100 9000.00000 9000.00000 9000.000
    30  825.87    1.798   18.40   63.0    2.7755    0.0336   -0.01 9000.00 9000.00   29.67    0.8200 9000.00000 9000.00000 9000.000
    40  825.88    1.797   18.50   64.0    2.7763    0.0336   -0.01 9000.00 9000.00   29.77    0.8200 9000.00000 9000.00000 9000.000
    50  825.91    1.797   18.50   63.0    2.8133    0.0341   -0.01 9000.00 9000.00   29.87    0.8300 9000.00000 9000.00000 9000.000
    60  825.88    1.797   18.50   62.0    2.8494    0.0345   -0.01 9000.00 9000.00   29.87    0.8400 9000.00000 9000.00000 9000.000
    70  825.76    1.799   18.60   63.0    2.7773    0.0336   -0.00 9000.00 9000.00   29.87    0.8200 9000.00000 9000.00000 9000.000
    80  825.86    1.798   18.50   61.0    2.7781    0.0336   -0.01 9000.00 9000.00   29.97    0.8200 9000.00000 9000.00000 9000.000
    90  825.92    1.797   18.40   61.0    2.8152    0.0341   -0.01 9000.00 9000.00   30.07    0.8300 9000.00000 9000.00000 9000.000
   100  825.79    1.798   18.70   63.0    2.8523    0.0345   -0.00 9000.00 9000.00   30.17    0.8400 9000.00000 9000.00000 9000.000
   110  825.92    1.797   18.70   62.0    2.8523    0.0345   -0.01 9000.00 9000.00   30.17    0.8400 9000.00000 9000.00000 9000.000
   120  825.81    1.798   18.80   62.0    2.8161    0.0341   -0.00 9000.00 9000.00   30.17    0.8300 9000.00000 9000.00000 9000.000
   130  825.89    1.797   19.00   63.0    2.7448    0.0332   -0.01 9000.00 9000.00   30.27    0.8100 9000.00000 9000.00000 9000.000
   140  825.81    1.798   19.30   61.0    2.7087    0.0328   -0.00 9000.00 9000.00   30.27    0.8000 9000.00000 9000.00000 9000.000
   150  825.27    1.804   18.90   61.0    2.7457    0.0333    0.01 9000.00 9000.00   30.37    0.8100 9000.00000 9000.00000 9000.000
   160  821.80    1.840   17.90   64.0    2.7457    0.0334    0.10 9000.00 9000.00   30.37    0.8100 9000.00000 9000.00000 9000.000
   170  816.86    1.892   17.20   67.0    2.8180    0.0345    0.23 9000.00 9000.00   30.37    0.8300 9000.00000 9000.00000 9000.000
   180  811.53    1.947   16.60   69.0    2.8911    0.0356    0.38 9000.00 9000.00   30.47    0.8500 9000.00000 9000.00000 9000.000
   190  806.91    1.996   16.10   71.0    2.8911    0.0358    0.51 9000.00 9000.00   30.47    0.8500 9000.00000 9000.00000 9000.000
   200  802.15    2.046   15.60   73.0    2.8912    0.0360    0.65 9000.00 9000.00   30.48    0.8500 9000.00000 9000.00000 9000.000
