36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20031219
Launch Time (UT)                  : 08:19:00
Burst Pressure (hPa)              : 38.22
Integrated O3 to end of data (DU) : 51.83
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 209202504
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2677
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.540
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.37    1.800   21.10   44.0    2.9553    0.0358    0.00 9000.00 9000.00   34.37    0.8500 9000.00000 9000.00000 9000.000
    10  826.45    1.799   20.70   42.0    2.9921    0.0362   -0.00 9000.00 9000.00   34.37    0.8600 9000.00000 9000.00000 9000.000
    20  826.37    1.800   20.80   44.0    2.9932    0.0362    0.00 9000.00 9000.00   34.47    0.8600 9000.00000 9000.00000 9000.000
    30  826.35    1.800   21.20   45.0    2.9562    0.0358    0.00 9000.00 9000.00   34.47    0.8500 9000.00000 9000.00000 9000.000
    40  825.45    1.810   21.10   46.0    2.8453    0.0345    0.03 9000.00 9000.00   34.47    0.8200 9000.00000 9000.00000 9000.000
    50  821.24    1.854   19.50   50.0    2.9202    0.0356    0.14 9000.00 9000.00   34.57    0.8400 9000.00000 9000.00000 9000.000
    60  815.90    1.910   18.90   53.0    2.9202    0.0358    0.29 9000.00 9000.00   34.57    0.8400 9000.00000 9000.00000 9000.000
    70  809.17    1.981   18.10   54.0    2.9581    0.0366    0.48 9000.00 9000.00   34.67    0.8500 9000.00000 9000.00000 9000.000
    80  803.17    2.045   17.50   56.0    2.9582    0.0368    0.66 9000.00 9000.00   34.68    0.8500 9000.00000 9000.00000 9000.000
    90  798.23    2.097   16.90   57.0    2.9952    0.0375    0.80 9000.00 9000.00   34.68    0.8600 9000.00000 9000.00000 9000.000
   100  793.19    2.151   16.30   59.0    2.9582    0.0373    0.95 9000.00 9000.00   34.68    0.8500 9000.00000 9000.00000 9000.000
   110  787.19    2.216   15.70   62.0    2.9582    0.0376    1.13 9000.00 9000.00   34.68    0.8500 9000.00000 9000.00000 9000.000
   120  780.85    2.285   15.10   64.0    2.9222    0.0374    1.32 9000.00 9000.00   34.79    0.8400 9000.00000 9000.00000 9000.000
   130  775.07    2.348   14.40   65.0    2.9222    0.0377    1.49 9000.00 9000.00   34.79    0.8400 9000.00000 9000.00000 9000.000
   140  770.28    2.400   14.00   61.0    2.8853    0.0375    1.63 9000.00 9000.00   34.79    0.8300 9000.00000 9000.00000 9000.000
   150  766.83    2.438   13.90   54.0    2.9222    0.0381    1.73 9000.00 9000.00   34.79    0.8400 9000.00000 9000.00000 9000.000
   160  763.29    2.477   14.00   47.0    2.9232    0.0383    1.84 9000.00 9000.00   34.89    0.8400 9000.00000 9000.00000 9000.000
   170  759.11    2.523   14.20   39.0    2.9604    0.0390    1.97 9000.00 9000.00   34.90    0.8500 9000.00000 9000.00000 9000.000
   180  754.59    2.574   14.00   38.0    2.9604    0.0392    2.11 9000.00 9000.00   34.90    0.8500 9000.00000 9000.00000 9000.000
   190  749.95    2.626   13.90   37.0    2.9613    0.0395    2.25 9000.00 9000.00   35.00    0.8500 9000.00000 9000.00000 9000.000
   200  746.11    2.669   13.60   36.0    2.9613    0.0397    2.37 9000.00 9000.00   35.00    0.8500 9000.00000 9000.00000 9000.000
   210  742.69    2.707   13.30   36.0    2.9613    0.0399    2.48 9000.00 9000.00   35.00    0.8500 9000.00000 9000.00000 9000.000
   220  739.04    2.749   13.10   36.0    2.9614    0.0401    2.59 9000.00 9000.00   35.01    0.8500 9000.00000 9000.00000 9000.000
   230  735.15    2.793   12.80   36.0    2.9244    0.0398    2.72 9000.00 9000.00   35.01    0.8400 9000.00000 9000.00000 9000.000
   240  731.80    2.832   12.40   37.0    2.9624    0.0405    2.82 9000.00 9000.00   35.11    0.8500 9000.00000 9000.00000 9000.000
   250  728.22    2.873   12.10   37.0    2.8883    0.0397    2.94 9000.00 9000.00   35.11    0.8300 9000.00000 9000.00000 9000.000
   260  724.04    2.921   11.60   39.0    2.8883    0.0399    3.07 9000.00 9000.00   35.11    0.8300 9000.00000 9000.00000 9000.000
   270  720.30    2.964   11.50   43.0    2.9253    0.0406    3.19 9000.00 9000.00   35.11    0.8400 9000.00000 9000.00000 9000.000
   280  716.40    3.009   11.10   45.0    2.8152    0.0393    3.31 9000.00 9000.00   35.22    0.8100 9000.00000 9000.00000 9000.000
   290  712.63    3.053   10.90   46.0    2.7781    0.0390    3.43 9000.00 9000.00   35.22    0.8000 9000.00000 9000.00000 9000.000
   300  708.95    3.097   10.70   47.0    2.7041    0.0381    3.54 9000.00 9000.00   35.22    0.7800 9000.00000 9000.00000 9000.000
   310  705.35    3.139   10.50   46.0    2.7041    0.0383    3.65 9000.00 9000.00   35.22    0.7800 9000.00000 9000.00000 9000.000
