36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20030910
Launch Time (UT)                  : 07:39:00
Burst Pressure (hPa)              : 4.74
Integrated O3 to end of data (DU) : 242.77
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 209106410
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2704
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.000
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.66    1.800   16.60   62.0    1.3951    0.0169    0.00 9000.00 9000.00   30.37    0.4400 9000.00000 9000.00000 9000.000
    10  824.39    1.834   16.00   64.0    1.3946    0.0169    0.04 9000.00 9000.00   30.27    0.4400 9000.00000 9000.00000 9000.000
    20  817.74    1.903   15.20   69.0    1.3951    0.0171    0.13 9000.00 9000.00   30.37    0.4400 9000.00000 9000.00000 9000.000
    30  812.10    1.961   14.60   71.0    1.3951    0.0172    0.21 9000.00 9000.00   30.37    0.4400 9000.00000 9000.00000 9000.000
    40  806.55    2.019   13.90   73.0    1.3951    0.0173    0.28 9000.00 9000.00   30.37    0.4400 9000.00000 9000.00000 9000.000
    50  800.86    2.079   13.20   74.0    1.4666    0.0183    0.36 9000.00 9000.00   30.38    0.4600 9000.00000 9000.00000 9000.000
    60  795.20    2.139   12.60   79.0    1.5024    0.0189    0.45 9000.00 9000.00   30.38    0.4700 9000.00000 9000.00000 9000.000
    70  789.68    2.197   12.10   82.0    1.4666    0.0186    0.53 9000.00 9000.00   30.38    0.4600 9000.00000 9000.00000 9000.000
    80  784.56    2.252   11.50   84.0    1.3951    0.0178    0.60 9000.00 9000.00   30.38    0.4400 9000.00000 9000.00000 9000.000
    90  779.58    2.305   11.00   86.0    1.3952    0.0179    0.67 9000.00 9000.00   30.39    0.4400 9000.00000 9000.00000 9000.000
   100  773.22    2.374   10.60   88.0    1.3594    0.0176    0.76 9000.00 9000.00   30.39    0.4300 9000.00000 9000.00000 9000.000
   110  766.99    2.441   10.20   89.0    1.3236    0.0173    0.85 9000.00 9000.00   30.39    0.4200 9000.00000 9000.00000 9000.000
   120  762.46    2.490    9.60   87.0    1.4309    0.0188    0.91 9000.00 9000.00   30.39    0.4500 9000.00000 9000.00000 9000.000
   130  757.34    2.546    9.30   88.0    1.6098    0.0213    0.99 9000.00 9000.00   30.40    0.5000 9000.00000 9000.00000 9000.000
   140  750.85    2.618    9.10   89.0    1.7172    0.0229    1.11 9000.00 9000.00   30.40    0.5300 9000.00000 9000.00000 9000.000
   150  745.36    2.679    8.60   89.0    1.8245    0.0245    1.21 9000.00 9000.00   30.40    0.5600 9000.00000 9000.00000 9000.000
   160  739.16    2.748    8.50   90.0    1.8961    0.0257    1.33 9000.00 9000.00   30.41    0.5800 9000.00000 9000.00000 9000.000
   170  733.33    2.814    8.30   89.0    1.8961    0.0259    1.45 9000.00 9000.00   30.41    0.5800 9000.00000 9000.00000 9000.000
   180  728.19    2.872    8.10   88.0    1.9318    0.0265    1.56 9000.00 9000.00   30.41    0.5900 9000.00000 9000.00000 9000.000
   190  724.29    2.916    7.90   87.0    2.0040    0.0277    1.64 9000.00 9000.00   30.51    0.6100 9000.00000 9000.00000 9000.000
   200  720.81    2.956    7.80   87.0    2.0756    0.0288    1.72 9000.00 9000.00   30.51    0.6300 9000.00000 9000.00000 9000.000
   210  717.28    2.997    8.00   80.0    2.1830    0.0304    1.80 9000.00 9000.00   30.52    0.6600 9000.00000 9000.00000 9000.000
   220  714.24    3.032    7.90   76.0    2.3262    0.0326    1.88 9000.00 9000.00   30.52    0.7000 9000.00000 9000.00000 9000.000
   230  711.64    3.062    7.80   74.0    2.3620    0.0332    1.94 9000.00 9000.00   30.52    0.7100 9000.00000 9000.00000 9000.000
   240  708.62    3.097    7.50   69.0    2.3262    0.0328    2.02 9000.00 9000.00   30.52    0.7000 9000.00000 9000.00000 9000.000
   250  705.55    3.133    7.20   65.0    2.3620    0.0335    2.10 9000.00 9000.00   30.52    0.7100 9000.00000 9000.00000 9000.000
   260  701.59    3.179    6.80   63.0    2.3262    0.0332    2.21 9000.00 9000.00   30.52    0.7000 9000.00000 9000.00000 9000.000
   270  698.08    3.220    6.70   62.0    2.3269    0.0333    2.30 9000.00 9000.00   30.62    0.7000 9000.00000 9000.00000 9000.000
   280  693.73    3.272    6.30   59.0    2.2912    0.0330    2.41 9000.00 9000.00   30.63    0.6900 9000.00000 9000.00000 9000.000
   290  690.37    3.311    6.20   58.0    2.2554    0.0327    2.50 9000.00 9000.00   30.63    0.6800 9000.00000 9000.00000 9000.000
   300  687.39    3.347    6.20   55.0    2.2196    0.0323    2.58 9000.00 9000.00   30.63    0.6700 9000.00000 9000.00000 9000.000
   310  684.09    3.386    6.20   53.0    2.1480    0.0314    2.66 9000.00 9000.00   30.63    0.6500 9000.00000 9000.00000 9000.000
   320  680.84    3.425    6.10   50.0    2.1123    0.0310    2.74 9000.00 9000.00   30.63    0.6400 9000.00000 9000.00000 9000.000
   330  677.90    3.461    6.10   46.0    2.1123    0.0312    2.81 9000.00 9000.00   30.64    0.6400 9000.00000 9000.00000 9000.000
   340  674.62    3.501    6.20   44.0    2.1489    0.0319    2.89 9000.00 9000.00   30.74    0.6500 9000.00000 9000.00000 9000.000
   350  670.95    3.545    6.30   43.0    2.1489    0.0320    2.99 9000.00 9000.00   30.74    0.6500 9000.00000 9000.00000 9000.000
   360  667.29    3.590    6.20   43.0    2.1847    0.0327    3.08 9000.00 9000.00   30.74    0.6600 9000.00000 9000.00000 9000.000
   370  663.61    3.635    6.00   42.0    2.2205    0.0335    3.18 9000.00 9000.00   30.74    0.6700 9000.00000 9000.00000 9000.000
   380  659.16    3.691    5.80   42.0    2.2563    0.0342    3.29 9000.00 9000.00   30.74    0.6800 9000.00000 9000.00000 9000.000
   390  655.72    3.733    5.60   42.0    2.2563    0.0344    3.39 9000.00 9000.00   30.75    0.6800 9000.00000 9000.00000 9000.000
