36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:23:00 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20220126
Launch Time (UT)                  : 07:56:28
Burst Pressure (hPa)              : 6.44
Integrated O3 to end of data (DU) : 201.73
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5040243
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37090
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.45    1.790   21.00   56.0    2.9276    0.0355    0.00   30.00   14.00   35.15    0.7674   -1.30173   36.75935    1.779
     1  824.17    1.793   21.74   51.0    2.9756    0.0361    0.01   29.11    5.97   35.16    0.7793   -1.30184   36.75919    1.782
     2  823.83    1.796   21.52   52.0    2.9844    0.0362    0.02   27.46    3.08   35.16    0.7815   -1.30190   36.75912    1.785
     3  823.47    1.800   21.33   52.0    2.9865    0.0363    0.03   25.91    2.26   35.16    0.7820   -1.30194   36.75907    1.789
     4  822.97    1.805   21.07   52.0    2.9890    0.0363    0.04   25.83    2.42   35.17    0.7826   -1.30198   36.75904    1.795
     5  822.38    1.811   20.78   53.0    2.9954    0.0364    0.06   26.17    2.83   35.17    0.7842   -1.30202   36.75902    1.800
     6  821.90    1.817   20.51   54.0    2.9970    0.0365    0.07   26.36    3.17   35.17    0.7846   -1.30207   36.75900    1.805
     7  821.47    1.821   20.26   54.0    2.9970    0.0365    0.09   26.39    3.39   35.17    0.7846   -1.30212   36.75900    1.810
     8  821.02    1.826   20.05   55.0    2.9970    0.0365    0.10   26.34    3.54   35.17    0.7846   -1.30217   36.75900    1.815
     9  820.51    1.831   19.90   55.0    3.0054    0.0366    0.11   26.29    3.68   35.16    0.7867   -1.30220   36.75902    1.820
    10  819.99    1.837   19.84   55.0    3.0086    0.0367    0.13   26.25    3.82   35.16    0.7875   -1.30223   36.75903    1.826
    11  819.33    1.844   19.83   54.0    3.0151    0.0368    0.15   26.21    3.95   35.16    0.7891   -1.30224   36.75903    1.833
    12  818.64    1.851   19.80   54.0    3.0191    0.0369    0.17   26.18    4.07   35.16    0.7901   -1.30226   36.75901    1.839
