36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:23:08 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20220209
Launch Time (UT)                  : 08:19:36
Burst Pressure (hPa)              : 6.60
Integrated O3 to end of data (DU) : 191.66
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5040267
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37089
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.85    1.790   21.90   56.0    2.0439    0.0248    0.00   40.00   14.00   35.69    0.5471   -1.30173   36.75935    1.779
     1  824.25    1.796   22.48   48.0    2.0439    0.0248    0.01   41.93    6.03   35.69    0.5471   -1.30176   36.75914    1.783
     2  824.18    1.797   22.39   48.0    1.8314    0.0222    0.01   44.59    3.24   35.70    0.4954   -1.30181   36.75887    1.787
     3  823.26    1.806   22.14   49.0    1.8215    0.0221    0.03   43.81    3.69   35.70    0.4930   -1.30184   36.75885    1.794
     4  822.60    1.813   21.90   49.0    1.8121    0.0220    0.04   43.36    4.02   35.70    0.4907   -1.30188   36.75887    1.802
     5  822.21    1.818   21.70   50.0    1.7837    0.0217    0.05   43.11    4.29   35.70    0.4838   -1.30191   36.75890    1.808
     6  821.64    1.824   21.49   50.0    1.7722    0.0216    0.06   42.95    4.55   35.70    0.4810   -1.30194   36.75892    1.814
     7  820.85    1.832   21.28   50.0    1.7709    0.0216    0.07   42.87    4.80   35.69    0.4807   -1.30196   36.75891    1.819
     8  820.71    1.833   21.21   50.0    1.7228    0.0210    0.07   42.87    5.04   35.69    0.4690   -1.30199   36.75888    1.821
     9  820.70    1.834   21.14   51.0    1.6253    0.0198    0.07   43.10    5.48   35.69    0.4453   -1.30208   36.75883    1.823
    10  820.31    1.838   20.95   52.0    1.6196    0.0197    0.08   43.35    5.67   35.69    0.4439   -1.30216   36.75880    1.828
    11  819.34    1.848   20.68   52.0    1.5756    0.0192    0.09   43.68    5.84   35.69    0.4332   -1.30225   36.75877    1.836
    12  818.66    1.855   20.44   51.0    1.5604    0.0191    0.10   44.10    6.00   35.69    0.4295   -1.30233   36.75875    1.842
    13  818.44    1.857   20.28   51.0    1.5554    0.0190    0.11   44.61    6.13   35.69    0.4283   -1.30238   36.75871    1.848
    14  817.75    1.865   20.14   51.0    1.5546    0.0190    0.12   45.22    6.24   35.69    0.4281   -1.30242   36.75865    1.854
    15  817.09    1.872   20.13   51.0    1.5562    0.0190    0.13   45.91    6.32   35.69    0.4285   -1.30246   36.75858    1.861
    16  816.58    1.877   20.20   51.0    1.5587    0.0191    0.14   46.68    6.39   35.68    0.4291   -1.30250   36.75850    1.866
    17  816.05    1.883   20.24   51.0    1.5813    0.0194    0.14   47.54    6.44   35.68    0.4346   -1.30256   36.75841    1.871
    18  815.83    1.885   20.25   51.0    1.5887    0.0195    0.15   48.48    6.48   35.67    0.4364   -1.30263   36.75833    1.874
    19  815.70    1.886   20.23   51.0    1.5886    0.0195    0.15   49.50    6.50   35.67    0.4364   -1.30272   36.75825    1.877
    20  815.07    1.893   20.20   52.0    1.5734    0.0193    0.16   50.59    6.51   35.67    0.4327   -1.30280   36.75818    1.883
    21  814.27    1.901   20.12   52.0    1.5808    0.0194    0.17   51.76    6.51   35.66    0.4345   -1.30287   36.75812    1.890
    22  813.47    1.910   20.05   52.0    1.5907    0.0196    0.18   52.99    6.50   35.66    0.4369   -1.30291   36.75809    1.898
    23  813.12    1.914   20.00   52.0    1.5927    0.0196    0.19   54.27    6.49   35.66    0.4374   -1.30293   36.75806    1.903
    24  812.59    1.919   19.92   52.0    1.6157    0.0199    0.20   55.58    6.48   35.65    0.4430   -1.30292   36.75803    1.909
