36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:23:53 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20220518
Launch Time (UT)                  : 07:48:21
Burst Pressure (hPa)              : 7.30
Integrated O3 to end of data (DU) : 222.36
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5040178
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z37105
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.80    1.790   18.30   82.0    2.0286    0.0246    0.00  150.00    8.00   37.00    0.5461   -1.30173   36.75935    1.779
     1  824.88    1.799   18.92   75.0    2.0621    0.0250    0.02  154.02    4.31   37.01    0.5543   -1.30176   36.75920    1.786
     2  824.74    1.801   18.47   77.0    2.0691    0.0251    0.02  158.31    3.05   37.01    0.5560   -1.30174   36.75914    1.790
     3  824.49    1.803   18.27   77.0    2.0691    0.0251    0.03  160.77    2.75   37.01    0.5560   -1.30172   36.75911    1.793
     4  824.13    1.807   18.16   77.0    2.0692    0.0251    0.03  161.05    2.90   37.02    0.5560   -1.30168   36.75909    1.796
     5  823.68    1.812   18.12   77.0    2.0692    0.0251    0.04  160.80    3.16   37.02    0.5560   -1.30164   36.75906    1.801
     6  823.21    1.817   18.14   77.0    2.0651    0.0251    0.05  160.76    3.38   37.02    0.5550   -1.30160   36.75903    1.806
     7  822.64    1.823   18.15   76.0    2.0582    0.0250    0.06  160.99    3.53   37.02    0.5533   -1.30155   36.75901    1.812
     8  821.99    1.829   18.11   76.0    2.0545    0.0250    0.08  161.38    3.64   37.03    0.5524   -1.30150   36.75899    1.819
     9  821.29    1.837   18.05   76.0    2.0521    0.0250    0.09  161.81    3.74   37.03    0.5518   -1.30145   36.75898    1.826
    10  820.77    1.842   18.00   76.0    2.0492    0.0250    0.10  162.26    3.83   37.03    0.5511   -1.30140   36.75898    1.831
    11  820.42    1.846   17.95   76.0    2.0476    0.0250    0.11  162.75    3.90   37.03    0.5507   -1.30135   36.75896    1.835
    12  820.05    1.850   17.88   77.0    2.0476    0.0250    0.11  163.28    3.96   37.04    0.5507   -1.30131   36.75894    1.839
    13  819.66    1.854   17.79   77.0    2.0476    0.0250    0.12  163.85    4.00   37.04    0.5507   -1.30127   36.75890    1.843
    14  819.28    1.858   17.71   77.0    2.0493    0.0250    0.13  164.45    4.03   37.04    0.5511   -1.30123   36.75885    1.847
    15  818.88    1.862   17.65   77.0    2.0521    0.0251    0.14  165.07    4.05   37.04    0.5518   -1.30118   36.75882    1.851
    16  818.43    1.867   17.61   77.0    2.0562    0.0251    0.15  165.71    4.06   37.04    0.5528   -1.30113   36.75880    1.856
    17  818.07    1.870   17.56   77.0    2.0640    0.0252    0.15  166.36    4.05   37.04    0.5547   -1.30108   36.75880    1.859
    18  817.78    1.873   17.50   77.0    2.0746    0.0254    0.16  167.02    4.03   37.04    0.5573   -1.30104   36.75882    1.863
    19  817.45    1.877   17.41   78.0    2.0799    0.0254    0.17  167.68    4.01   37.04    0.5586   -1.30100   36.75886    1.866
    20  817.03    1.881   17.35   78.0    2.0836    0.0255    0.17  168.34    3.97   37.03    0.5595   -1.30097   36.75889    1.870
    21  816.59    1.886   17.33   78.0    2.0934    0.0256    0.18  168.99    3.93   37.03    0.5619   -1.30096   36.75890    1.875
    22  816.08    1.891   17.31   78.0    2.1007    0.0257    0.19  169.63    3.89   37.03    0.5637   -1.30095   36.75891    1.880
    23  815.53    1.897   17.28   78.0    2.1016    0.0258    0.20  170.25    3.84   37.03    0.5639   -1.30094   36.75889    1.886
    24  814.98    1.903   17.22   79.0    2.1016    0.0258    0.22  170.84    3.79   37.03    0.5639   -1.30092   36.75886    1.892
    25  814.35    1.909   17.15   79.0    2.1016    0.0258    0.23  171.39    3.73   37.03    0.5639   -1.30090   36.75883    1.899
    26  813.76    1.916   17.08   79.0    2.1016    0.0258    0.24  171.90    3.68   37.03    0.5639   -1.30085   36.75880    1.904
    27  813.34    1.920   17.01   80.0    2.0995    0.0258    0.25  172.34    3.63   37.03    0.5634   -1.30079   36.75878    1.909
    28  812.96    1.924   16.90   80.0    2.0967    0.0258    0.26  172.71    3.57   37.03    0.5627   -1.30072   36.75878    1.914
    29  812.54    1.929   16.79   80.0    2.0967    0.0258    0.26  172.98    3.52   37.03    0.5627   -1.30065   36.75880    1.918
    30  812.10    1.933   16.72   81.0    2.0967    0.0258    0.27  173.15    3.47   37.04    0.5627   -1.30060   36.75883    1.922
    31  811.69    1.938   16.68   81.0    2.0967    0.0258    0.28  173.20    3.43   37.04    0.5627   -1.30057   36.75885    1.926
    32  811.29    1.942   16.64   81.0    2.1025    0.0259    0.29  173.14    3.38   37.04    0.5641   -1.30056   36.75888    1.931
    33  810.73    1.948   16.59   81.0    2.1172    0.0261    0.30  172.98    3.35   37.04    0.5677   -1.30057   36.75889    1.937
    34  810.07    1.954   16.54   82.0    2.1254    0.0262    0.32  172.72    3.31   37.04    0.5697   -1.30058   36.75889    1.943
    35  809.47    1.961   16.49   82.0    2.1254    0.0263    0.33  172.36    3.29   37.04    0.5697   -1.30058   36.75887    1.950
    36  808.85    1.967   16.43   82.0    2.1254    0.0263    0.34  171.91    3.26   37.05    0.5697   -1.30057   36.75885    1.957
    37  808.24    1.974   16.38   82.0    2.1254    0.0263    0.35  171.37    3.24   37.05    0.5697   -1.30054   36.75881    1.963
    38  807.73    1.979   16.32   82.0    2.1250    0.0263    0.36  170.76    3.23   37.05    0.5696   -1.30050   36.75878    1.968
    39  807.28    1.984   16.27   82.0    2.1238    0.0263    0.37  170.06    3.22   37.05    0.5693   -1.30044   36.75875    1.973
    40  806.85    1.988   16.24   82.0    2.1238    0.0263    0.38  169.29    3.21   37.05    0.5693   -1.30038   36.75873    1.978
    41  806.48    1.992   16.21   83.0    2.1238    0.0263    0.39  168.46    3.21   37.05    0.5693   -1.30031   36.75873    1.982
    42  806.08    1.997   16.17   83.0    2.1238    0.0263    0.40  167.61    3.21   37.05    0.5693   -1.30025   36.75874    1.986
    43  805.64    2.001   16.13   83.0    2.1246    0.0264    0.41  166.74    3.22   37.06    0.5695   -1.30019   36.75877    1.991
    44  805.11    2.007   16.09   84.0    2.1312    0.0265    0.42  165.89    3.23   37.06    0.5711   -1.30016   36.75881    1.996
    45  804.53    2.013   16.04   84.0    2.1398    0.0266    0.43  165.07    3.24   37.06    0.5732   -1.30014   36.75885    2.002
    46  803.95    2.019   15.99   84.0    2.1398    0.0266    0.44  164.27    3.25   37.06    0.5732   -1.30013   36.75888    2.008
    47  803.37    2.025   15.94   84.0    2.1398    0.0266    0.46  163.49    3.26   37.07    0.5732   -1.30013   36.75890    2.014
