36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:23:22 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20220309
Launch Time (UT)                  : 07:45:45
Burst Pressure (hPa)              : 5.89
Integrated O3 to end of data (DU) : 197.76
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5040228
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37095
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.35    1.790   22.60   70.0    2.6531    0.0323    0.00   70.00   14.00   37.39    0.7066   -1.30173   36.75935    1.779
     1  821.53    1.798   23.07   60.0    2.6823    0.0326    0.02   78.00    6.03   37.40    0.7138   -1.30176   36.75921    1.785
     2  821.32    1.801   22.63   61.0    2.6823    0.0327    0.03   91.08    3.29   37.40    0.7138   -1.30177   36.75913    1.790
     3  821.05    1.804   22.14   62.0    2.6823    0.0327    0.03  100.72    2.60   37.41    0.7138   -1.30178   36.75907    1.793
     4  820.69    1.807   21.53   64.0    2.6823    0.0327    0.04   99.79    2.75   37.41    0.7138   -1.30178   36.75902    1.797
     5  820.29    1.811   21.01   66.0    2.7122    0.0331    0.05   96.26    3.10   37.41    0.7212   -1.30179   36.75896    1.800
     6  820.01    1.814   20.85   66.0    2.7122    0.0331    0.06   93.77    3.40   37.41    0.7212   -1.30178   36.75890    1.804
     7  819.71    1.818   20.86   66.0    2.7123    0.0331    0.07   92.33    3.58   37.42    0.7212   -1.30177   36.75882    1.807
     8  819.31    1.822   20.85   66.0    2.7123    0.0331    0.08   91.32    3.70   37.42    0.7212   -1.30177   36.75875    1.811
     9  818.88    1.826   20.77   66.0    2.7123    0.0331    0.09   90.18    3.80   37.42    0.7212   -1.30176   36.75868    1.816
    10  818.37    1.832   20.70   66.0    2.7257    0.0333    0.10   88.90    3.89   37.42    0.7245   -1.30177   36.75862    1.821
    11  817.79    1.838   20.69   66.0    2.7374    0.0335    0.12   87.47    3.97   37.42    0.7274   -1.30177   36.75857    1.827
    12  817.20    1.844   20.75   65.0    2.7399    0.0335    0.13   85.89    4.04   37.42    0.7280   -1.30177   36.75854    1.833
    13  816.69    1.850   20.78   65.0    2.7411    0.0336    0.15   84.15    4.10   37.43    0.7283   -1.30177   36.75853    1.839
    14  816.21    1.855   20.76   65.0    2.7440    0.0336    0.16   82.27    4.15   37.43    0.7290   -1.30176   36.75851    1.844
    15  815.66    1.861   20.72   65.0    2.7533    0.0338    0.18   80.23    4.20   37.43    0.7313   -1.30174   36.75849    1.850
    16  815.10    1.867   20.65   65.0    2.7650    0.0339    0.19   78.04    4.24   37.43    0.7342   -1.30171   36.75846    1.856
    17  814.57    1.872   20.59   65.0    2.7755    0.0341    0.20   75.71    4.28   37.43    0.7368   -1.30169   36.75842    1.862
    18  814.01    1.878   20.56   65.0    2.7763    0.0341    0.22   73.24    4.32   37.43    0.7370   -1.30166   36.75837    1.867
    19  813.42    1.884   20.60   65.0    2.7763    0.0341    0.24   70.66    4.37   37.43    0.7370   -1.30166   36.75832    1.873
    20  813.01    1.889   20.67   65.0    2.7763    0.0341    0.25   68.00    4.42   37.43    0.7370   -1.30167   36.75829    1.878
    21  812.63    1.893   20.72   65.0    2.7787    0.0342    0.26   65.29    4.48   37.43    0.7376   -1.30170   36.75826    1.882
    22  812.17    1.898   20.81   65.0    2.7791    0.0342    0.27   62.58    4.55   37.43    0.7377   -1.30174   36.75824    1.887
    23  811.76    1.902   20.87   64.0    2.7791    0.0342    0.28   59.91    4.63   37.43    0.7377   -1.30178   36.75821    1.891
    24  811.21    1.908   20.83   65.0    2.7791    0.0343    0.29   57.33    4.72   37.43    0.7377   -1.30181   36.75816    1.897
