36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020724
Launch Time (UT)                  : 07:38:00
Burst Pressure (hPa)              : 8.68
Integrated O3 to end of data (DU) : 218.65
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 50559201
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2112
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.290
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.89    1.800   16.20   49.0    2.3069    0.0279    0.00 9000.00 9000.00   29.57    0.6800 9000.00000 9000.00000 9000.000
    10  828.13    1.798   17.10   52.0    2.2716    0.0274   -0.01 9000.00 9000.00   29.67    0.6700 9000.00000 9000.00000 9000.000
    20  828.11    1.798   17.70   50.0    2.2356    0.0270   -0.00 9000.00 9000.00   29.67    0.6600 9000.00000 9000.00000 9000.000
    30  828.15    1.797   16.70   49.0    2.2723    0.0274   -0.01 9000.00 9000.00   29.77    0.6700 9000.00000 9000.00000 9000.000
    40  828.22    1.797   17.50   52.0    2.2723    0.0274   -0.01 9000.00 9000.00   29.77    0.6700 9000.00000 9000.00000 9000.000
    50  828.07    1.798   16.90   50.0    2.3092    0.0279   -0.00 9000.00 9000.00   29.87    0.6800 9000.00000 9000.00000 9000.000
    60  828.19    1.797   16.50   50.0    2.3092    0.0279   -0.01 9000.00 9000.00   29.87    0.6800 9000.00000 9000.00000 9000.000
    70  828.13    1.798   17.10   52.0    2.3100    0.0279   -0.01 9000.00 9000.00   29.97    0.6800 9000.00000 9000.00000 9000.000
    80  828.26    1.796   18.20   53.0    2.2739    0.0275   -0.01 9000.00 9000.00   29.97    0.6700 9000.00000 9000.00000 9000.000
    90  828.20    1.797   18.70   51.0    2.2024    0.0266   -0.01 9000.00 9000.00   30.07    0.6500 9000.00000 9000.00000 9000.000
   100  828.11    1.798   18.10   49.0    2.0586    0.0249   -0.00 9000.00 9000.00   30.17    0.6100 9000.00000 9000.00000 9000.000
   110  824.12    1.839   15.50   54.0    2.1670    0.0263    0.08 9000.00 9000.00   30.17    0.6400 9000.00000 9000.00000 9000.000
   120  818.17    1.900   14.40   59.0    2.2400    0.0274    0.20 9000.00 9000.00   30.27    0.6600 9000.00000 9000.00000 9000.000
