36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020320
Launch Time (UT)                  : 07:19:00
Burst Pressure (hPa)              : 31.00
Integrated O3 to end of data (DU) : 79.16
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51451007
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2098
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.950
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.14    1.800   18.20   77.0    1.0424    0.0126    0.00 9000.00 9000.00   32.37    0.3200 9000.00000 9000.00000 9000.000
    10  825.16    1.800   18.00   77.0    1.0424    0.0126   -0.00 9000.00 9000.00   32.37    0.3200 9000.00000 9000.00000 9000.000
    20  825.11    1.800   18.00   78.0    1.0428    0.0126    0.00 9000.00 9000.00   32.47    0.3200 9000.00000 9000.00000 9000.000
    30  825.22    1.799   18.00   78.0    1.0428    0.0126   -0.00 9000.00 9000.00   32.47    0.3200 9000.00000 9000.00000 9000.000
    40  825.22    1.799   18.10   78.0    1.0430    0.0126   -0.00 9000.00 9000.00   32.57    0.3200 9000.00000 9000.00000 9000.000
    50  824.62    1.805   17.20   77.0    1.1548    0.0140    0.01 9000.00 9000.00   32.57    0.3500 9000.00000 9000.00000 9000.000
    60  820.04    1.853   15.90   85.0    1.2665    0.0154    0.06 9000.00 9000.00   32.57    0.3800 9000.00000 9000.00000 9000.000
    70  814.45    1.911   15.50   89.0    1.2665    0.0156    0.13 9000.00 9000.00   32.57    0.3800 9000.00000 9000.00000 9000.000
    80  808.56    1.973   14.80   91.0    1.3038    0.0161    0.20 9000.00 9000.00   32.57    0.3900 9000.00000 9000.00000 9000.000
    90  803.46    2.027   14.30   89.0    1.3788    0.0172    0.27 9000.00 9000.00   32.68    0.4100 9000.00000 9000.00000 9000.000
   100  799.33    2.070   14.00   91.0    1.4906    0.0186    0.33 9000.00 9000.00   32.68    0.4400 9000.00000 9000.00000 9000.000
   110  794.89    2.117   13.90   88.0    1.6024    0.0202    0.39 9000.00 9000.00   32.68    0.4700 9000.00000 9000.00000 9000.000
