36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020814
Launch Time (UT)                  : 07:41:00
Burst Pressure (hPa)              : 7.85
Integrated O3 to end of data (DU) : 216.60
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 50559206
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2109
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.880
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.93    1.800   16.10   90.0    0.6733    0.0081    0.00 9000.00 9000.00   28.87    0.2300 9000.00000 9000.00000 9000.000
    10  826.11    1.819   15.20   88.0    0.7088    0.0086    0.01 9000.00 9000.00   28.87    0.2400 9000.00000 9000.00000 9000.000
    20  820.25    1.879   14.00   93.0    0.7445    0.0091    0.05 9000.00 9000.00   28.97    0.2500 9000.00000 9000.00000 9000.000
    30  814.93    1.934   13.70   93.0    0.8508    0.0104    0.09 9000.00 9000.00   28.97    0.2800 9000.00000 9000.00000 9000.000
    40  809.32    1.992   13.30   95.0    0.8863    0.0110    0.14 9000.00 9000.00   28.97    0.2900 9000.00000 9000.00000 9000.000
    50  804.05    2.048   12.80   98.0    0.8867    0.0110    0.19 9000.00 9000.00   29.08    0.2900 9000.00000 9000.00000 9000.000
    60  799.16    2.099   12.40   99.0    0.9221    0.0115    0.23 9000.00 9000.00   29.08    0.3000 9000.00000 9000.00000 9000.000
    70  794.29    2.150   12.20   99.0    0.9576    0.0121    0.28 9000.00 9000.00   29.08    0.3100 9000.00000 9000.00000 9000.000
    80  789.09    2.206   11.80   99.0    0.9930    0.0126    0.33 9000.00 9000.00   29.08    0.3200 9000.00000 9000.00000 9000.000
    90  783.93    2.261   11.60   98.0    0.9930    0.0127    0.38 9000.00 9000.00   29.08    0.3200 9000.00000 9000.00000 9000.000
   100  778.73    2.316   11.30   99.0    1.0285    0.0132    0.43 9000.00 9000.00   29.09    0.3300 9000.00000 9000.00000 9000.000
   110  772.74    2.381   10.90  100.0    1.0285    0.0133    0.49 9000.00 9000.00   29.09    0.3300 9000.00000 9000.00000 9000.000
   120  768.41    2.428   10.70 9000.0    1.0285    0.0134    0.54 9000.00 9000.00   29.09    0.3300 9000.00000 9000.00000 9000.000
   130  763.02    2.487   10.40  100.0    1.0640    0.0139    0.60 9000.00 9000.00   29.09    0.3400 9000.00000 9000.00000 9000.000
   140  758.17    2.540   10.00   99.0    1.0995    0.0145    0.65 9000.00 9000.00   29.10    0.3500 9000.00000 9000.00000 9000.000
   150  753.92    2.587    9.80  100.0    1.1350    0.0151    0.70 9000.00 9000.00   29.10    0.3600 9000.00000 9000.00000 9000.000
   160  748.58    2.646    9.60   98.0    1.1353    0.0152    0.77 9000.00 9000.00   29.20    0.3600 9000.00000 9000.00000 9000.000
   170  743.39    2.704    9.10   97.0    1.1353    0.0153    0.83 9000.00 9000.00   29.20    0.3600 9000.00000 9000.00000 9000.000
   180  738.58    2.758    8.70   97.0    1.1708    0.0159    0.89 9000.00 9000.00   29.21    0.3700 9000.00000 9000.00000 9000.000
   190  732.98    2.821    8.60   99.0    1.2063    0.0165    0.96 9000.00 9000.00   29.21    0.3800 9000.00000 9000.00000 9000.000
   200  727.77    2.880    8.40   98.0    1.2063    0.0166    1.03 9000.00 9000.00   29.21    0.3800 9000.00000 9000.00000 9000.000
   210  722.60    2.939    8.10   96.0    1.2419    0.0172    1.10 9000.00 9000.00   29.21    0.3900 9000.00000 9000.00000 9000.000
   220  717.34    3.000    7.70   95.0    1.2419    0.0173    1.17 9000.00 9000.00   29.22    0.3900 9000.00000 9000.00000 9000.000
   230  711.88    3.063    7.30   95.0    1.2419    0.0174    1.24 9000.00 9000.00   29.22    0.3900 9000.00000 9000.00000 9000.000
