36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020417
Launch Time (UT)                  : 07:37:00
Burst Pressure (hPa)              : 10.10
Integrated O3 to end of data (DU) : 199.21
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51451915
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2095
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.970
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.75    1.800   17.40   88.0    0.6448    0.0078    0.00 9000.00 9000.00   31.17    0.2200 9000.00000 9000.00000 9000.000
    10  824.87    1.799   17.80   88.0    0.6448    0.0078   -0.00 9000.00 9000.00   31.17    0.2200 9000.00000 9000.00000 9000.000
    20  821.25    1.836   16.60   88.0    0.7167    0.0087    0.02 9000.00 9000.00   31.27    0.2400 9000.00000 9000.00000 9000.000
    30  818.04    1.870   16.20   92.0    0.7167    0.0088    0.05 9000.00 9000.00   31.27    0.2400 9000.00000 9000.00000 9000.000
    40  812.21    1.931   15.50   94.0    0.7170    0.0088    0.09 9000.00 9000.00   31.37    0.2400 9000.00000 9000.00000 9000.000
    50  806.09    1.995   14.90   98.0    0.6814    0.0085    0.13 9000.00 9000.00   31.47    0.2300 9000.00000 9000.00000 9000.000
    60  800.65    2.053   14.50   98.0    0.6814    0.0085    0.16 9000.00 9000.00   31.48    0.2300 9000.00000 9000.00000 9000.000
    70  795.34    2.109   14.00   95.0    0.7889    0.0099    0.20 9000.00 9000.00   31.48    0.2600 9000.00000 9000.00000 9000.000
    80  790.71    2.158   13.80   93.0    0.9686    0.0123    0.24 9000.00 9000.00   31.58    0.3100 9000.00000 9000.00000 9000.000
    90  784.58    2.224   13.40   93.0    1.1839    0.0151    0.31 9000.00 9000.00   31.58    0.3700 9000.00000 9000.00000 9000.000
   100  779.97    2.274   12.90   98.0    1.2202    0.0156    0.36 9000.00 9000.00   31.69    0.3800 9000.00000 9000.00000 9000.000
   110  772.74    2.352   12.20   99.0    1.3279    0.0172    0.46 9000.00 9000.00   31.69    0.4100 9000.00000 9000.00000 9000.000
   120  767.41    2.411   12.00   96.0    1.3637    0.0178    0.53 9000.00 9000.00   31.69    0.4200 9000.00000 9000.00000 9000.000
   130  763.77    2.451   11.90   94.0    1.4355    0.0188    0.58 9000.00 9000.00   31.69    0.4400 9000.00000 9000.00000 9000.000
   140  757.43    2.520   11.40   96.0    1.5073    0.0199    0.68 9000.00 9000.00   31.70    0.4600 9000.00000 9000.00000 9000.000
   150  754.55    2.552   11.10   96.0    1.5432    0.0205    0.73 9000.00 9000.00   31.70    0.4700 9000.00000 9000.00000 9000.000
   160  749.04    2.614   10.60   98.0    1.5437    0.0206    0.82 9000.00 9000.00   31.80    0.4700 9000.00000 9000.00000 9000.000
