36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20021009
Launch Time (UT)                  : 07:31:00
Burst Pressure (hPa)              : 7.72
Integrated O3 to end of data (DU) : 217.19
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 50559209
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2118
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.260
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.030
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.35    1.800   18.80   66.0    1.9942    0.0242    0.00 9000.00 9000.00   31.77    0.6000 9000.00000 9000.00000 9000.000
    10  819.79    1.858   17.30   70.0    2.0292    0.0248    0.11 9000.00 9000.00   31.77    0.6100 9000.00000 9000.00000 9000.000
    20  813.44    1.924   16.50   72.0    2.1341    0.0262    0.24 9000.00 9000.00   31.77    0.6400 9000.00000 9000.00000 9000.000
    30  807.28    1.989   15.90   73.0    2.1698    0.0269    0.36 9000.00 9000.00   31.87    0.6500 9000.00000 9000.00000 9000.000
    40  801.97    2.045   15.50   76.0    2.2048    0.0275    0.48 9000.00 9000.00   31.88    0.6600 9000.00000 9000.00000 9000.000
    50  796.73    2.101   15.00   76.0    2.2399    0.0281    0.59 9000.00 9000.00   31.88    0.6700 9000.00000 9000.00000 9000.000
    60  792.34    2.148   14.60   77.0    2.2749    0.0287    0.69 9000.00 9000.00   31.88    0.6800 9000.00000 9000.00000 9000.000
    70  787.02    2.205   14.00   80.0    2.2756    0.0289    0.81 9000.00 9000.00   31.98    0.6800 9000.00000 9000.00000 9000.000
    80  781.86    2.260   13.70   79.0    2.3107    0.0296    0.93 9000.00 9000.00   31.99    0.6900 9000.00000 9000.00000 9000.000
    90  776.74    2.316   13.30   80.0    2.3107    0.0297    1.05 9000.00 9000.00   31.99    0.6900 9000.00000 9000.00000 9000.000
   100  771.78    2.370   12.80   83.0    2.3457    0.0304    1.17 9000.00 9000.00   31.99    0.7000 9000.00000 9000.00000 9000.000
   110  766.13    2.432   12.10   85.0    2.3457    0.0306    1.31 9000.00 9000.00   31.99    0.7000 9000.00000 9000.00000 9000.000
   120  760.63    2.492   11.60   88.0    2.3458    0.0308    1.44 9000.00 9000.00   32.00    0.7000 9000.00000 9000.00000 9000.000
