36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20021113
Launch Time (UT)                  : 07:17:00
Burst Pressure (hPa)              : 8.75
Integrated O3 to end of data (DU) : 193.43
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 50559207
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2116
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.820
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.27    1.800   18.10   77.0    1.6792    0.0203    0.00 9000.00 9000.00   31.97    0.5200 9000.00000 9000.00000 9000.000
    10  826.36    1.799   18.10   78.0    1.6792    0.0203   -0.00 9000.00 9000.00   31.97    0.5200 9000.00000 9000.00000 9000.000
    20  826.34    1.799   18.10   78.0    1.7155    0.0208   -0.00 9000.00 9000.00   32.07    0.5300 9000.00000 9000.00000 9000.000
    30  826.34    1.799   18.00   79.0    1.7155    0.0208   -0.00 9000.00 9000.00   32.07    0.5300 9000.00000 9000.00000 9000.000
    40  826.34    1.799   18.10   78.0    1.7518    0.0212   -0.00 9000.00 9000.00   32.17    0.5400 9000.00000 9000.00000 9000.000
    50  826.30    1.800   18.60   69.0    1.7518    0.0212   -0.00 9000.00 9000.00   32.17    0.5400 9000.00000 9000.00000 9000.000
    60  824.47    1.819   17.40   75.0    1.7875    0.0217    0.03 9000.00 9000.00   32.17    0.5500 9000.00000 9000.00000 9000.000
    70  819.01    1.875   16.00   85.0    1.8590    0.0227    0.13 9000.00 9000.00   32.17    0.5700 9000.00000 9000.00000 9000.000
    80  814.04    1.927   15.50   89.0    1.9311    0.0237    0.22 9000.00 9000.00   32.27    0.5900 9000.00000 9000.00000 9000.000
    90  809.77    1.972   15.10   91.0    1.9669    0.0243    0.30 9000.00 9000.00   32.27    0.6000 9000.00000 9000.00000 9000.000
   100  804.80    2.024   14.60   94.0    1.9670    0.0244    0.39 9000.00 9000.00   32.28    0.6000 9000.00000 9000.00000 9000.000
   110  799.55    2.080   14.10   95.0    1.9676    0.0246    0.50 9000.00 9000.00   32.38    0.6000 9000.00000 9000.00000 9000.000
   120  794.09    2.138   13.90   94.0    2.0034    0.0252    0.60 9000.00 9000.00   32.38    0.6100 9000.00000 9000.00000 9000.000
   130  788.28    2.200   13.40   99.0    2.0034    0.0254    0.72 9000.00 9000.00   32.38    0.6100 9000.00000 9000.00000 9000.000
   140  783.11    2.256   13.10   98.0    2.0034    0.0256    0.82 9000.00 9000.00   32.38    0.6100 9000.00000 9000.00000 9000.000
   150  778.16    2.309   12.10   91.0    2.0392    0.0262    0.92 9000.00 9000.00   32.39    0.6200 9000.00000 9000.00000 9000.000
   160  773.25    2.362   12.00   91.0    2.0750    0.0268    1.03 9000.00 9000.00   32.39    0.6300 9000.00000 9000.00000 9000.000
   170  768.29    2.416   11.90   90.0    2.1108    0.0275    1.13 9000.00 9000.00   32.39    0.6400 9000.00000 9000.00000 9000.000
   180  764.06    2.462   11.70   91.0    2.1108    0.0276    1.23 9000.00 9000.00   32.39    0.6400 9000.00000 9000.00000 9000.000
   190  759.29    2.515   11.40   93.0    2.1108    0.0278    1.33 9000.00 9000.00   32.40    0.6400 9000.00000 9000.00000 9000.000
   200  754.39    2.569   11.20   92.0    2.1116    0.0280    1.44 9000.00 9000.00   32.50    0.6400 9000.00000 9000.00000 9000.000
   210  749.31    2.626   10.90   92.0    2.1116    0.0282    1.55 9000.00 9000.00   32.50    0.6400 9000.00000 9000.00000 9000.000
   220  744.53    2.679   10.70   94.0    2.1481    0.0289    1.66 9000.00 9000.00   32.60    0.6500 9000.00000 9000.00000 9000.000
   230  739.78    2.733   10.30   94.0    2.1481    0.0290    1.77 9000.00 9000.00   32.60    0.6500 9000.00000 9000.00000 9000.000
   240  735.71    2.779   10.10   92.0    2.1847    0.0297    1.86 9000.00 9000.00   32.71    0.6600 9000.00000 9000.00000 9000.000
   250  730.97    2.833    9.70   94.0    2.2205    0.0304    1.97 9000.00 9000.00   32.71    0.6700 9000.00000 9000.00000 9000.000
   260  726.15    2.888    9.30   96.0    2.2212    0.0306    2.09 9000.00 9000.00   32.81    0.6700 9000.00000 9000.00000 9000.000
   270  721.46    2.941    9.00   99.0    2.1861    0.0303    2.20 9000.00 9000.00   32.91    0.6600 9000.00000 9000.00000 9000.000
   280  715.97    3.005    8.80  100.0    2.1503    0.0300    2.33 9000.00 9000.00   32.92    0.6500 9000.00000 9000.00000 9000.000
   290  711.48    3.057    8.50   99.0    2.1145    0.0297    2.44 9000.00 9000.00   32.92    0.6400 9000.00000 9000.00000 9000.000
   300  707.09    3.108    8.40   96.0    2.1152    0.0299    2.54 9000.00 9000.00   33.02    0.6400 9000.00000 9000.00000 9000.000
   310  702.03    3.168    8.00   95.0    2.1511    0.0306    2.66 9000.00 9000.00   33.02    0.6500 9000.00000 9000.00000 9000.000
   320  696.86    3.229    7.80   95.0    2.2236    0.0319    2.79 9000.00 9000.00   33.13    0.6700 9000.00000 9000.00000 9000.000
   330  692.06    3.286    7.50   93.0    2.2601    0.0327    2.91 9000.00 9000.00   33.23    0.6800 9000.00000 9000.00000 9000.000
   340  687.22    3.344    7.30   89.0    2.2609    0.0329    3.04 9000.00 9000.00   33.33    0.6800 9000.00000 9000.00000 9000.000
   350  682.58    3.400    7.30   86.0    2.2257    0.0326    3.16 9000.00 9000.00   33.43    0.6700 9000.00000 9000.00000 9000.000
   360  678.68    3.447    7.10   85.0    2.1898    0.0323    3.26 9000.00 9000.00   33.43    0.6600 9000.00000 9000.00000 9000.000
   370  674.27    3.501    7.00   82.0    2.1540    0.0319    3.37 9000.00 9000.00   33.44    0.6500 9000.00000 9000.00000 9000.000
   380  669.18    3.563    6.70   81.0    2.1174    0.0316    3.50 9000.00 9000.00   33.34    0.6400 9000.00000 9000.00000 9000.000
   390  664.73    3.618    6.40   82.0    2.0456    0.0308    3.61 9000.00 9000.00   33.34    0.6200 9000.00000 9000.00000 9000.000
   400  660.54    3.670    5.90   83.0    2.0449    0.0310    3.71 9000.00 9000.00   33.24    0.6200 9000.00000 9000.00000 9000.000
   410  656.52    3.720    5.40   85.0    2.0091    0.0306    3.81 9000.00 9000.00   33.25    0.6100 9000.00000 9000.00000 9000.000
   420  652.74    3.767    5.00   87.0    2.0085    0.0308    3.90 9000.00 9000.00   33.15    0.6100 9000.00000 9000.00000 9000.000
   430  648.52    3.820    4.60   88.0    1.9726    0.0304    4.00 9000.00 9000.00   33.15    0.6000 9000.00000 9000.00000 9000.000
   440  644.14    3.876    4.10   90.0    1.9726    0.0306    4.11 9000.00 9000.00   33.15    0.6000 9000.00000 9000.00000 9000.000
   450  640.13    3.927    3.50   94.0    1.9726    0.0308    4.20 9000.00 9000.00   33.15    0.6000 9000.00000 9000.00000 9000.000
   460  635.38    3.987    3.00   95.0    1.9368    0.0305    4.32 9000.00 9000.00   33.16    0.5900 9000.00000 9000.00000 9000.000
   470  630.40    4.051    2.40   99.0    1.9361    0.0307    4.44 9000.00 9000.00   33.06    0.5900 9000.00000 9000.00000 9000.000
   480  625.28    4.117    2.00 9000.0    1.9003    0.0304    4.56 9000.00 9000.00   33.06    0.5800 9000.00000 9000.00000 9000.000
   490  620.61    4.177    1.70   98.0    1.8997    0.0306    4.68 9000.00 9000.00   32.97    0.5800 9000.00000 9000.00000 9000.000
   500  616.39    4.233    1.80   91.0    1.8280    0.0297    4.78 9000.00 9000.00   32.97    0.5600 9000.00000 9000.00000 9000.000
   510  612.46    4.284    1.80   80.0    1.8275    0.0298    4.87 9000.00 9000.00   32.87    0.5600 9000.00000 9000.00000 9000.000
   520  608.01    4.343    2.10   72.0    1.7558    0.0289    4.97 9000.00 9000.00   32.87    0.5400 9000.00000 9000.00000 9000.000
   530  603.52    4.403    2.30   69.0    1.7195    0.0285    5.07 9000.00 9000.00   32.78    0.5300 9000.00000 9000.00000 9000.000
   540  599.52    4.457    2.30   63.0    1.6836    0.0281    5.16 9000.00 9000.00   32.78    0.5200 9000.00000 9000.00000 9000.000
   550  594.92    4.519    1.90   61.0    1.6473    0.0277    5.26 9000.00 9000.00   32.68    0.5100 9000.00000 9000.00000 9000.000
   560  590.54    4.579    1.70   57.0    1.6115    0.0273    5.36 9000.00 9000.00   32.68    0.5000 9000.00000 9000.00000 9000.000
   570  586.57    4.633    1.40   63.0    1.5757    0.0269    5.44 9000.00 9000.00   32.69    0.4900 9000.00000 9000.00000 9000.000
   580  582.36    4.691    1.10   66.0    1.6116    0.0277    5.53 9000.00 9000.00   32.69    0.5000 9000.00000 9000.00000 9000.000
   590  577.82    4.754    0.90   59.0    1.6110    0.0279    5.63 9000.00 9000.00   32.59    0.5000 9000.00000 9000.00000 9000.000
   600  573.39    4.816    0.60   51.0    1.6110    0.0281    5.73 9000.00 9000.00   32.59    0.5000 9000.00000 9000.00000 9000.000
   610  569.22    4.875    0.30   65.0    1.6111    0.0283    5.82 9000.00 9000.00   32.60    0.5000 9000.00000 9000.00000 9000.000
   620  565.39    4.929    0.10   63.0    1.5753    0.0279    5.91 9000.00 9000.00   32.60    0.4900 9000.00000 9000.00000 9000.000
   630  561.32    4.987   -0.20   65.0    1.5395    0.0274    6.00 9000.00 9000.00   32.60    0.4800 9000.00000 9000.00000 9000.000
   640  557.01    5.048   -0.50   65.0    1.5036    0.0270    6.09 9000.00 9000.00   32.60    0.4700 9000.00000 9000.00000 9000.000
   650  552.66    5.111   -0.60   57.0    1.5032    0.0272    6.18 9000.00 9000.00   32.51    0.4700 9000.00000 9000.00000 9000.000
   660  548.67    5.169   -0.50   50.0    1.5032    0.0274    6.27 9000.00 9000.00   32.51    0.4700 9000.00000 9000.00000 9000.000
   670  544.68    5.227   -0.90   47.0    1.5748    0.0289    6.36 9000.00 9000.00   32.51    0.4900 9000.00000 9000.00000 9000.000
   680  540.72    5.286   -1.40   42.0    1.6106    0.0298    6.45 9000.00 9000.00   32.51    0.5000 9000.00000 9000.00000 9000.000
   690  536.98    5.341   -1.80   38.0    1.7180    0.0320    6.54 9000.00 9000.00   32.52    0.5300 9000.00000 9000.00000 9000.000
   700  532.50    5.407   -2.30   34.0    1.8253    0.0343    6.66 9000.00 9000.00   32.52    0.5600 9000.00000 9000.00000 9000.000
   710  528.36    5.469   -2.70   34.0    2.1475    0.0406    6.78 9000.00 9000.00   32.52    0.6500 9000.00000 9000.00000 9000.000
   720  524.26    5.531   -3.30   37.0    2.1475    0.0410    6.91 9000.00 9000.00   32.52    0.6500 9000.00000 9000.00000 9000.000
   730  520.11    5.594   -3.80   39.0    2.0395    0.0392    7.04 9000.00 9000.00   32.43    0.6200 9000.00000 9000.00000 9000.000
   740  515.71    5.661   -4.30   41.0    1.8607    0.0361    7.18 9000.00 9000.00   32.43    0.5700 9000.00000 9000.00000 9000.000
   750  512.12    5.716   -4.90   42.0    1.7891    0.0349    7.28 9000.00 9000.00   32.43    0.5500 9000.00000 9000.00000 9000.000
   760  508.02    5.779   -5.40   46.0    1.7528    0.0345    7.39 9000.00 9000.00   32.34    0.5400 9000.00000 9000.00000 9000.000
   770  503.80    5.844   -5.90   49.0    1.6812    0.0334    7.50 9000.00 9000.00   32.34    0.5200 9000.00000 9000.00000 9000.000
   780  500.07    5.902   -6.30   53.0    1.6097    0.0322    7.60 9000.00 9000.00   32.34    0.5000 9000.00000 9000.00000 9000.000
   790  495.85    5.969   -6.70   61.0    1.5381    0.0310    7.70 9000.00 9000.00   32.34    0.4800 9000.00000 9000.00000 9000.000
   800  491.55    6.037   -7.10   71.0    1.4667    0.0298    7.81 9000.00 9000.00   32.35    0.4600 9000.00000 9000.00000 9000.000
   810  487.13    6.107   -7.50   71.0    1.4309    0.0294    7.91 9000.00 9000.00   32.35    0.4500 9000.00000 9000.00000 9000.000
   820  482.77    6.177   -7.90   70.0    1.3951    0.0289    8.01 9000.00 9000.00   32.35    0.4400 9000.00000 9000.00000 9000.000
   830  478.47    6.247   -7.70   50.0    1.3594    0.0284    8.11 9000.00 9000.00   32.36    0.4300 9000.00000 9000.00000 9000.000
   840  474.52    6.311   -7.60   42.0    1.3952    0.0294    8.20 9000.00 9000.00   32.36    0.4400 9000.00000 9000.00000 9000.000
   850  470.26    6.381   -8.00   45.0    1.3952    0.0297    8.30 9000.00 9000.00   32.36    0.4400 9000.00000 9000.00000 9000.000
   860  466.16    6.449   -8.40   50.0    1.3236    0.0284    8.39 9000.00 9000.00   32.37    0.4200 9000.00000 9000.00000 9000.000
   870  462.31    6.514   -8.60   55.0    1.2875    0.0278    8.48 9000.00 9000.00   32.27    0.4100 9000.00000 9000.00000 9000.000
   880  458.24    6.582   -9.10   54.0    1.2159    0.0265    8.56 9000.00 9000.00   32.27    0.3900 9000.00000 9000.00000 9000.000
   890  454.00    6.654   -9.40   49.0    1.1801    0.0260    8.65 9000.00 9000.00   32.27    0.3800 9000.00000 9000.00000 9000.000
   900  450.26    6.718   -9.80   44.0    1.1444    0.0254    8.73 9000.00 9000.00   32.28    0.3700 9000.00000 9000.00000 9000.000
   910  446.35    6.785  -10.40   39.0    1.1440    0.0256    8.81 9000.00 9000.00   32.18    0.3700 9000.00000 9000.00000 9000.000
   920  442.00    6.860  -11.00   45.0    1.1440    0.0259    8.90 9000.00 9000.00   32.18    0.3700 9000.00000 9000.00000 9000.000
   930  438.01    6.930  -11.50   45.0    1.1083    0.0253    8.98 9000.00 9000.00   32.19    0.3600 9000.00000 9000.00000 9000.000
   940  434.09    6.999  -12.20   46.0    1.1083    0.0255    9.05 9000.00 9000.00   32.19    0.3600 9000.00000 9000.00000 9000.000
   950  429.98    7.071  -12.80   48.0    1.0726    0.0249    9.14 9000.00 9000.00   32.19    0.3500 9000.00000 9000.00000 9000.000
   960  426.46    7.134  -13.30   50.0    1.0723    0.0251    9.21 9000.00 9000.00   32.10    0.3500 9000.00000 9000.00000 9000.000
   970  422.56    7.204  -14.00   57.0    1.0365    0.0245    9.28 9000.00 9000.00   32.10    0.3400 9000.00000 9000.00000 9000.000
   980  418.51    7.277  -14.40   58.0    1.0008    0.0239    9.36 9000.00 9000.00   32.10    0.3300 9000.00000 9000.00000 9000.000
   990  414.80    7.345  -14.80   55.0    1.0008    0.0241    9.43 9000.00 9000.00   32.11    0.3300 9000.00000 9000.00000 9000.000
  1000 9000.00 9000.000  -15.40   60.0 9000.0000 9000.0000    9.43 9000.00 9000.00   30.20    0.3200 9000.00000 9000.00000 9000.000
  1010  407.49    7.479  -16.00   62.0    0.9290    0.0228    9.43 9000.00 9000.00   32.01    0.3100 9000.00000 9000.00000 9000.000
  1020  403.75    7.548  -16.50   62.0    0.9288    0.0230    9.50 9000.00 9000.00   31.92    0.3100 9000.00000 9000.00000 9000.000
  1030  400.02    7.618  -17.10   64.0    0.8931    0.0223    9.56 9000.00 9000.00   31.92    0.3000 9000.00000 9000.00000 9000.000
  1040  396.33    7.687  -17.60   67.0    0.8931    0.0225    9.63 9000.00 9000.00   31.92    0.3000 9000.00000 9000.00000 9000.000
  1050  392.86    7.753  -18.00   66.0    0.8927    0.0227    9.69 9000.00 9000.00   31.82    0.3000 9000.00000 9000.00000 9000.000
  1060  389.57    7.816  -18.30   67.0    0.8928    0.0229    9.75 9000.00 9000.00   31.83    0.3000 9000.00000 9000.00000 9000.000
  1070  385.94    7.886  -18.70   68.0    0.8928    0.0231    9.82 9000.00 9000.00   31.83    0.3000 9000.00000 9000.00000 9000.000
  1080  382.64    7.950  -19.10   67.0    0.8928    0.0233    9.88 9000.00 9000.00   31.83    0.3000 9000.00000 9000.00000 9000.000
  1090  379.28    8.015  -19.60   66.0    0.9285    0.0245    9.94 9000.00 9000.00   31.84    0.3100 9000.00000 9000.00000 9000.000
  1100  375.72    8.085  -20.10   60.0    0.8928    0.0238   10.01 9000.00 9000.00   31.84    0.3000 9000.00000 9000.00000 9000.000
  1110  372.33    8.153  -20.50   53.0    0.8568    0.0230   10.07 9000.00 9000.00   31.74    0.2900 9000.00000 9000.00000 9000.000
  1120  369.21    8.215  -21.00   49.0    0.8568    0.0232   10.13 9000.00 9000.00   31.75    0.2900 9000.00000 9000.00000 9000.000
  1130  365.94    8.280  -21.40   45.0    0.8212    0.0224   10.19 9000.00 9000.00   31.75    0.2800 9000.00000 9000.00000 9000.000
