36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020529
Launch Time (UT)                  : 07:50:00
Burst Pressure (hPa)              : 8.49
Integrated O3 to end of data (DU) : 221.16
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 50559400
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2091
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.600
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.20    1.800   16.20   62.0    2.0091    0.0243    0.00 9000.00 9000.00   30.27    0.6100 9000.00000 9000.00000 9000.000
    10  826.12    1.801   16.70   65.0    2.0450    0.0248    0.00 9000.00 9000.00   30.37    0.6200 9000.00000 9000.00000 9000.000
    20  825.46    1.808   16.40   65.0    2.1156    0.0256    0.01 9000.00 9000.00   30.37    0.6400 9000.00000 9000.00000 9000.000
    30  821.30    1.851   15.20   75.0    2.1516    0.0262    0.10 9000.00 9000.00   30.47    0.6500 9000.00000 9000.00000 9000.000
    40  816.71    1.898   14.80   79.0    2.1516    0.0263    0.20 9000.00 9000.00   30.47    0.6500 9000.00000 9000.00000 9000.000
    50  812.24    1.945   14.20   81.0    2.1875    0.0269    0.29 9000.00 9000.00   30.57    0.6600 9000.00000 9000.00000 9000.000
    60  807.70    1.992   13.70   83.0    2.1875    0.0271    0.39 9000.00 9000.00   30.57    0.6600 9000.00000 9000.00000 9000.000
    70  803.13    2.040   13.20   87.0    2.1876    0.0272    0.48 9000.00 9000.00   30.58    0.6600 9000.00000 9000.00000 9000.000
    80  797.93    2.095   12.70   89.0    2.1530    0.0270    0.60 9000.00 9000.00   30.68    0.6500 9000.00000 9000.00000 9000.000
    90  794.00    2.136   12.30   91.0    2.1530    0.0271    0.68 9000.00 9000.00   30.68    0.6500 9000.00000 9000.00000 9000.000
   100  789.25    2.187   11.90   93.0    2.1177    0.0268    0.78 9000.00 9000.00   30.68    0.6400 9000.00000 9000.00000 9000.000
   110  784.81    2.234   11.40   94.0    2.1184    0.0270    0.87 9000.00 9000.00   30.78    0.6400 9000.00000 9000.00000 9000.000
   120  779.31    2.293   11.00   95.0    2.1538    0.0276    0.99 9000.00 9000.00   30.79    0.6500 9000.00000 9000.00000 9000.000
   130  773.87    2.352   11.30   84.0    2.1538    0.0278    1.11 9000.00 9000.00   30.79    0.6500 9000.00000 9000.00000 9000.000
   140  767.87    2.417   12.20   72.0    2.2251    0.0290    1.25 9000.00 9000.00   30.89    0.6700 9000.00000 9000.00000 9000.000
