36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020619
Launch Time (UT)                  : 07:36:00
Burst Pressure (hPa)              : 9.12
Integrated O3 to end of data (DU) : 206.23
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 50559311
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2088
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.130
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.15    1.800   17.30   56.0    1.9687    0.0238    0.00 9000.00 9000.00   29.17    0.5900 9000.00000 9000.00000 9000.000
    10  826.20    1.799   17.10   59.0    1.9687    0.0238   -0.00 9000.00 9000.00   29.17    0.5900 9000.00000 9000.00000 9000.000
    20  826.24    1.799   17.50   64.0    1.9693    0.0238   -0.00 9000.00 9000.00   29.27    0.5900 9000.00000 9000.00000 9000.000
    30  826.27    1.799   18.40   62.0    1.9693    0.0238   -0.00 9000.00 9000.00   29.27    0.5900 9000.00000 9000.00000 9000.000
    40  825.39    1.808   17.00   57.0    1.9700    0.0239    0.01 9000.00 9000.00   29.37    0.5900 9000.00000 9000.00000 9000.000
    50  820.93    1.854   14.60   69.0    2.0058    0.0244    0.10 9000.00 9000.00   29.37    0.6000 9000.00000 9000.00000 9000.000
    60  815.46    1.911   13.70   76.0    2.0423    0.0250    0.21 9000.00 9000.00   29.47    0.6100 9000.00000 9000.00000 9000.000
    70  809.31    1.974   13.10   79.0    2.0781    0.0257    0.33 9000.00 9000.00   29.47    0.6200 9000.00000 9000.00000 9000.000
    80  803.17    2.038   12.50   82.0    2.0789    0.0259    0.45 9000.00 9000.00   29.58    0.6200 9000.00000 9000.00000 9000.000
    90  795.39    2.120   11.80   85.0    2.0789    0.0261    0.61 9000.00 9000.00   29.58    0.6200 9000.00000 9000.00000 9000.000
   100  788.24    2.196   10.90   89.0    2.0789    0.0264    0.76 9000.00 9000.00   29.58    0.6200 9000.00000 9000.00000 9000.000
   110  781.23    2.270   10.10   93.0    2.0437    0.0262    0.91 9000.00 9000.00   29.69    0.6100 9000.00000 9000.00000 9000.000
   120  774.27    2.345    9.30   95.0    2.0796    0.0269    1.05 9000.00 9000.00   29.69    0.6200 9000.00000 9000.00000 9000.000
   130  768.09    2.411    8.90   98.0    2.1155    0.0275    1.19 9000.00 9000.00   29.69    0.6300 9000.00000 9000.00000 9000.000
   140  761.75    2.480    8.60   99.0    2.0796    0.0273    1.32 9000.00 9000.00   29.69    0.6200 9000.00000 9000.00000 9000.000
   150  756.37    2.539    8.20   97.0    2.1156    0.0280    1.44 9000.00 9000.00   29.70    0.6300 9000.00000 9000.00000 9000.000
   160  751.15    2.596    8.40   98.0    2.2232    0.0296    1.56 9000.00 9000.00   29.70    0.6600 9000.00000 9000.00000 9000.000
   170  746.32    2.650    8.60   95.0    2.2949    0.0307    1.67 9000.00 9000.00   29.70    0.6800 9000.00000 9000.00000 9000.000
   180  740.96    2.710    8.40   94.0    2.3666    0.0319    1.81 9000.00 9000.00   29.70    0.7000 9000.00000 9000.00000 9000.000
   190  735.15    2.775    8.00   95.0    2.4392    0.0332    1.96 9000.00 9000.00   29.81    0.7200 9000.00000 9000.00000 9000.000
   200  730.64    2.826    7.80   96.0    2.5109    0.0344    2.08 9000.00 9000.00   29.81    0.7400 9000.00000 9000.00000 9000.000
   210  725.19    2.887    7.40   96.0    2.5468    0.0351    2.23 9000.00 9000.00   29.81    0.7500 9000.00000 9000.00000 9000.000
