36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020227
Launch Time (UT)                  : 07:39:00
Burst Pressure (hPa)              : 6.83
Integrated O3 to end of data (DU) : 224.39
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51451911
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2097
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.920
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.69    1.800   20.00   77.0    1.6007    0.0194    0.00 9000.00 9000.00   32.67    0.4800 9000.00000 9000.00000 9000.000
    10  824.65    1.800   20.00   73.0    1.6012    0.0194    0.00 9000.00 9000.00   32.77    0.4800 9000.00000 9000.00000 9000.000
    20  824.65    1.800   19.70   72.0    1.6018    0.0194    0.00 9000.00 9000.00   32.87    0.4800 9000.00000 9000.00000 9000.000
    30  824.71    1.800   19.40   72.0    1.6022    0.0194   -0.00 9000.00 9000.00   32.97    0.4800 9000.00000 9000.00000 9000.000
    40  822.24    1.826   18.60   75.0    1.6395    0.0199    0.04 9000.00 9000.00   32.97    0.4900 9000.00000 9000.00000 9000.000
    50  816.45    1.886   17.00   83.0    1.6773    0.0205    0.13 9000.00 9000.00   33.07    0.5000 9000.00000 9000.00000 9000.000
    60  811.52    1.938   16.60   86.0    1.6773    0.0207    0.21 9000.00 9000.00   33.07    0.5000 9000.00000 9000.00000 9000.000
    70  806.62    1.990   15.80   89.0    1.6779    0.0208    0.29 9000.00 9000.00   33.17    0.5000 9000.00000 9000.00000 9000.000
    80  803.54    2.022   15.40   91.0    1.7152    0.0213    0.34 9000.00 9000.00   33.18    0.5100 9000.00000 9000.00000 9000.000
    90  799.37    2.067   15.00   94.0    1.7152    0.0215    0.41 9000.00 9000.00   33.18    0.5100 9000.00000 9000.00000 9000.000
   100  795.48    2.108   14.60   97.0    1.7158    0.0216    0.48 9000.00 9000.00   33.28    0.5100 9000.00000 9000.00000 9000.000
   110  792.09    2.144   14.20   98.0    1.7158    0.0217    0.54 9000.00 9000.00   33.28    0.5100 9000.00000 9000.00000 9000.000
   120  787.85    2.190   14.30   93.0    1.7158    0.0218    0.61 9000.00 9000.00   33.28    0.5100 9000.00000 9000.00000 9000.000
   130  783.63    2.235   14.10   92.0    1.7158    0.0219    0.68 9000.00 9000.00   33.28    0.5100 9000.00000 9000.00000 9000.000
   140  779.54    2.280   13.70   93.0    1.7532    0.0225    0.75 9000.00 9000.00   33.29    0.5200 9000.00000 9000.00000 9000.000
   150  774.86    2.330   13.20   96.0    1.7537    0.0226    0.84 9000.00 9000.00   33.39    0.5200 9000.00000 9000.00000 9000.000
   160  769.91    2.384   12.90   96.0    1.7910    0.0233    0.93 9000.00 9000.00   33.39    0.5300 9000.00000 9000.00000 9000.000
   170  764.58    2.443   12.40   98.0    1.7910    0.0234    1.03 9000.00 9000.00   33.39    0.5300 9000.00000 9000.00000 9000.000
   180  760.01    2.493   12.10 9000.0    1.7911    0.0236    1.11 9000.00 9000.00   33.40    0.5300 9000.00000 9000.00000 9000.000
   190  755.16    2.547   11.80 9000.0    1.7543    0.0232    1.20 9000.00 9000.00   33.50    0.5200 9000.00000 9000.00000 9000.000
   200  750.03    2.604   11.60 9000.0    1.7543    0.0234    1.29 9000.00 9000.00   33.50    0.5200 9000.00000 9000.00000 9000.000
   210  745.60    2.654   11.40 9000.0    1.7543    0.0235    1.38 9000.00 9000.00   33.50    0.5200 9000.00000 9000.00000 9000.000
   220  742.24    2.692   11.10   99.0    1.7543    0.0236    1.44 9000.00 9000.00   33.50    0.5200 9000.00000 9000.00000 9000.000
   230  737.80    2.742   10.60   99.0    1.7544    0.0238    1.52 9000.00 9000.00   33.51    0.5200 9000.00000 9000.00000 9000.000
   240  733.91    2.786    9.80   89.0    1.8297    0.0249    1.60 9000.00 9000.00   33.61    0.5400 9000.00000 9000.00000 9000.000
   250  729.23    2.839    9.50   80.0    1.8670    0.0256    1.69 9000.00 9000.00   33.61    0.5500 9000.00000 9000.00000 9000.000
   260  724.54    2.893    9.70   80.0    1.9044    0.0263    1.79 9000.00 9000.00   33.61    0.5600 9000.00000 9000.00000 9000.000
   270  720.74    2.937    9.90   80.0    1.9417    0.0269    1.87 9000.00 9000.00   33.61    0.5700 9000.00000 9000.00000 9000.000
   280  716.06    2.991   10.20   81.0    1.9417    0.0271    1.97 9000.00 9000.00   33.62    0.5700 9000.00000 9000.00000 9000.000
   290  711.82    3.041   10.20   77.0    1.9797    0.0278    2.06 9000.00 9000.00   33.72    0.5800 9000.00000 9000.00000 9000.000
   300  707.33    3.093   10.30   76.0    1.9797    0.0280    2.16 9000.00 9000.00   33.72    0.5800 9000.00000 9000.00000 9000.000
