36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020508
Launch Time (UT)                  : 07:26:00
Burst Pressure (hPa)              : 6.73
Integrated O3 to end of data (DU) : 219.09
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 50559313
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2086
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.240
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.06    1.800   19.10   79.0    1.0884    0.0132    0.00 9000.00 9000.00   32.07    0.3400 9000.00000 9000.00000 9000.000
    10  825.08    1.800   18.90   77.0    1.0884    0.0132   -0.00 9000.00 9000.00   32.07    0.3400 9000.00000 9000.00000 9000.000
    20  825.09    1.800   18.80   77.0    1.0887    0.0132   -0.00 9000.00 9000.00   32.17    0.3400 9000.00000 9000.00000 9000.000
    30  825.03    1.800   18.90   77.0    1.1250    0.0136    0.00 9000.00 9000.00   32.17    0.3500 9000.00000 9000.00000 9000.000
    40  824.83    1.802   19.00   77.0    1.2339    0.0150    0.00 9000.00 9000.00   32.17    0.3800 9000.00000 9000.00000 9000.000
    50  820.71    1.845   18.40   75.0    1.3428    0.0164    0.05 9000.00 9000.00   32.17    0.4100 9000.00000 9000.00000 9000.000
    60  815.69    1.898   17.90   77.0    1.4521    0.0178    0.12 9000.00 9000.00   32.27    0.4400 9000.00000 9000.00000 9000.000
    70  810.73    1.951   17.40   78.0    1.5247    0.0188    0.19 9000.00 9000.00   32.27    0.4600 9000.00000 9000.00000 9000.000
    80  806.35    1.997   17.00   79.0    1.5973    0.0198    0.26 9000.00 9000.00   32.27    0.4800 9000.00000 9000.00000 9000.000
    90  801.20    2.052   16.60   79.0    1.6700    0.0208    0.34 9000.00 9000.00   32.28    0.5000 9000.00000 9000.00000 9000.000
   100  796.62    2.101   16.10   81.0    1.7426    0.0219    0.42 9000.00 9000.00   32.28    0.5200 9000.00000 9000.00000 9000.000
   110  792.15    2.148   15.70   82.0    1.7789    0.0225    0.50 9000.00 9000.00   32.28    0.5300 9000.00000 9000.00000 9000.000
   120  786.98    2.204   15.40   80.0    1.8157    0.0231    0.59 9000.00 9000.00   32.38    0.5400 9000.00000 9000.00000 9000.000
   130  782.12    2.257   15.10   79.0    1.8521    0.0237    0.68 9000.00 9000.00   32.39    0.5500 9000.00000 9000.00000 9000.000
   140  777.67    2.305   14.70   79.0    1.8521    0.0238    0.76 9000.00 9000.00   32.39    0.5500 9000.00000 9000.00000 9000.000
   150  773.02    2.356   14.30   80.0    1.8521    0.0240    0.85 9000.00 9000.00   32.39    0.5500 9000.00000 9000.00000 9000.000
   160  768.78    2.403   14.00   81.0    1.8885    0.0246    0.93 9000.00 9000.00   32.39    0.5600 9000.00000 9000.00000 9000.000
   170  764.67    2.448   13.80   81.0    1.8885    0.0247    1.01 9000.00 9000.00   32.39    0.5600 9000.00000 9000.00000 9000.000
   180  760.37    2.496   13.60   80.0    1.8885    0.0248    1.10 9000.00 9000.00   32.40    0.5600 9000.00000 9000.00000 9000.000
   190  756.11    2.543   13.40   79.0    1.8885    0.0250    1.18 9000.00 9000.00   32.40    0.5600 9000.00000 9000.00000 9000.000
   200  751.69    2.592   13.20   79.0    1.8885    0.0251    1.27 9000.00 9000.00   32.40    0.5600 9000.00000 9000.00000 9000.000
   210  747.54    2.639   13.10   78.0    1.8885    0.0253    1.35 9000.00 9000.00   32.40    0.5600 9000.00000 9000.00000 9000.000
   220  742.92    2.691   12.60   80.0    1.9242    0.0259    1.44 9000.00 9000.00   32.30    0.5700 9000.00000 9000.00000 9000.000
   230  738.39    2.743   12.20   81.0    1.9243    0.0261    1.54 9000.00 9000.00   32.31    0.5700 9000.00000 9000.00000 9000.000
   240  734.03    2.793   11.80   82.0    1.9243    0.0262    1.63 9000.00 9000.00   32.31    0.5700 9000.00000 9000.00000 9000.000
   250  729.74    2.842   11.40   83.0    1.9236    0.0264    1.72 9000.00 9000.00   32.21    0.5700 9000.00000 9000.00000 9000.000
   260  725.67    2.888   11.00   85.0    1.8874    0.0260    1.80 9000.00 9000.00   32.21    0.5600 9000.00000 9000.00000 9000.000
   270  720.99    2.943   10.70   85.0    1.8874    0.0262    1.90 9000.00 9000.00   32.21    0.5600 9000.00000 9000.00000 9000.000
   280  716.35    2.997   10.30   86.0    1.8875    0.0263    1.99 9000.00 9000.00   32.22    0.5600 9000.00000 9000.00000 9000.000
   290  711.78    3.050   10.00   86.0    1.8875    0.0265    2.09 9000.00 9000.00   32.22    0.5600 9000.00000 9000.00000 9000.000
   300  706.84    3.108    9.70   85.0    1.8505    0.0262    2.19 9000.00 9000.00   32.12    0.5500 9000.00000 9000.00000 9000.000
   310  701.93    3.166    9.40   84.0    1.8142    0.0258    2.29 9000.00 9000.00   32.12    0.5400 9000.00000 9000.00000 9000.000
   320  697.53    3.218    9.30   84.0    1.8143    0.0260    2.38 9000.00 9000.00   32.13    0.5400 9000.00000 9000.00000 9000.000
   330  692.72    3.276    9.00   85.0    1.8143    0.0262    2.48 9000.00 9000.00   32.13    0.5400 9000.00000 9000.00000 9000.000
   340  688.25    3.329    8.40   87.0    1.7780    0.0258    2.57 9000.00 9000.00   32.13    0.5300 9000.00000 9000.00000 9000.000
   350  683.96    3.381    8.00   89.0    1.7780    0.0260    2.66 9000.00 9000.00   32.13    0.5300 9000.00000 9000.00000 9000.000
   360  679.86    3.431    7.50   92.0    1.7417    0.0256    2.74 9000.00 9000.00   32.13    0.5200 9000.00000 9000.00000 9000.000
   370  675.73    3.481    7.10   94.0    1.7418    0.0258    2.83 9000.00 9000.00   32.14    0.5200 9000.00000 9000.00000 9000.000
   380  671.37    3.534    6.70   96.0    1.7055    0.0254    2.92 9000.00 9000.00   32.14    0.5100 9000.00000 9000.00000 9000.000
   390  666.35    3.596    6.20   99.0    1.7055    0.0256    3.02 9000.00 9000.00   32.14    0.5100 9000.00000 9000.00000 9000.000
   400  661.52    3.656    6.00  100.0    1.6692    0.0252    3.11 9000.00 9000.00   32.14    0.5000 9000.00000 9000.00000 9000.000
   410  656.77    3.715    5.80  100.0    1.6692    0.0254    3.21 9000.00 9000.00   32.15    0.5000 9000.00000 9000.00000 9000.000
   420  652.13    3.773    5.50   99.0    1.6330    0.0250    3.30 9000.00 9000.00   32.15    0.4900 9000.00000 9000.00000 9000.000
   430  647.79    3.828    5.10   99.0    1.6330    0.0252    3.39 9000.00 9000.00   32.15    0.4900 9000.00000 9000.00000 9000.000
   440  643.35    3.884    4.80   99.0    1.6330    0.0254    3.48 9000.00 9000.00   32.15    0.4900 9000.00000 9000.00000 9000.000
   450  639.10    3.938    4.50   99.0    1.6331    0.0256    3.56 9000.00 9000.00   32.16    0.4900 9000.00000 9000.00000 9000.000
   460  634.58    3.996    4.20   99.0    1.6331    0.0257    3.65 9000.00 9000.00   32.16    0.4900 9000.00000 9000.00000 9000.000
   470  630.70    4.046    3.80   99.0    1.6331    0.0259    3.73 9000.00 9000.00   32.16    0.4900 9000.00000 9000.00000 9000.000
   480  625.88    4.109    3.50  100.0    1.6331    0.0261    3.83 9000.00 9000.00   32.16    0.4900 9000.00000 9000.00000 9000.000
   490  622.34    4.155    3.20  100.0    1.6335    0.0262    3.90 9000.00 9000.00   32.26    0.4900 9000.00000 9000.00000 9000.000
   500  618.33    4.207    2.90  100.0    1.5973    0.0258    3.99 9000.00 9000.00   32.27    0.4800 9000.00000 9000.00000 9000.000
   510  614.02    4.264    2.60   99.0    1.5973    0.0260    4.08 9000.00 9000.00   32.27    0.4800 9000.00000 9000.00000 9000.000
   520  609.89    4.319    2.40   98.0    1.5973    0.0262    4.16 9000.00 9000.00   32.27    0.4800 9000.00000 9000.00000 9000.000
   530  606.16    4.369    2.30   98.0    1.5978    0.0264    4.24 9000.00 9000.00   32.37    0.4800 9000.00000 9000.00000 9000.000
   540  602.17    4.422    2.10   99.0    1.5979    0.0265    4.32 9000.00 9000.00   32.38    0.4800 9000.00000 9000.00000 9000.000
   550  597.70    4.482    1.90   98.0    1.5615    0.0261    4.41 9000.00 9000.00   32.38    0.4700 9000.00000 9000.00000 9000.000
   560  594.34    4.528    1.70   97.0    1.5621    0.0263    4.48 9000.00 9000.00   32.48    0.4700 9000.00000 9000.00000 9000.000
   570  590.87    4.575    1.30   98.0    1.5621    0.0264    4.56 9000.00 9000.00   32.48    0.4700 9000.00000 9000.00000 9000.000
   580  587.18    4.626    1.00   99.0    1.5621    0.0266    4.63 9000.00 9000.00   32.48    0.4700 9000.00000 9000.00000 9000.000
   590  583.57    4.675    0.80  100.0    1.5258    0.0261    4.71 9000.00 9000.00   32.49    0.4600 9000.00000 9000.00000 9000.000
   600  580.08    4.724    0.60   99.0    1.5263    0.0263    4.78 9000.00 9000.00   32.59    0.4600 9000.00000 9000.00000 9000.000
   610  576.08    4.779    0.30   99.0    1.5263    0.0265    4.86 9000.00 9000.00   32.59    0.4600 9000.00000 9000.00000 9000.000
   620  572.47    4.830    0.00   99.0    1.4899    0.0260    4.94 9000.00 9000.00   32.59    0.4500 9000.00000 9000.00000 9000.000
   630  568.51    4.885   -0.40   99.0    1.4905    0.0262    5.02 9000.00 9000.00   32.70    0.4500 9000.00000 9000.00000 9000.000
   640  564.83    4.937   -0.70   99.0    1.4905    0.0264    5.10 9000.00 9000.00   32.70    0.4500 9000.00000 9000.00000 9000.000
   650  561.17    4.989   -1.00   99.0    1.4905    0.0266    5.17 9000.00 9000.00   32.70    0.4500 9000.00000 9000.00000 9000.000
   660  556.93    5.050   -1.30   99.0    1.4541    0.0261    5.26 9000.00 9000.00   32.70    0.4400 9000.00000 9000.00000 9000.000
   670  552.74    5.110   -1.70   99.0    1.4906    0.0270    5.35 9000.00 9000.00   32.71    0.4500 9000.00000 9000.00000 9000.000
   680  548.62    5.170   -1.90   99.0    1.4542    0.0265    5.44 9000.00 9000.00   32.71    0.4400 9000.00000 9000.00000 9000.000
   690  544.57    5.229   -2.20   99.0    1.4542    0.0267    5.52 9000.00 9000.00   32.71    0.4400 9000.00000 9000.00000 9000.000
   700  540.50    5.289   -2.60   98.0    1.4542    0.0269    5.61 9000.00 9000.00   32.71    0.4400 9000.00000 9000.00000 9000.000
