36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20020306
Launch Time (UT)                  : 07:34:00
Burst Pressure (hPa)              : 8.75
Integrated O3 to end of data (DU) : 207.51
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51451902
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2093
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.070
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.63    1.800   19.00   74.0    1.6116    0.0196    0.00 9000.00 9000.00   33.17    0.4700 9000.00000 9000.00000 9000.000
    10  817.85    1.860   17.10   81.0    1.6491    0.0202    0.09 9000.00 9000.00   33.17    0.4800 9000.00000 9000.00000 9000.000
    20  813.18    1.909   16.40   84.0    1.7241    0.0212    0.17 9000.00 9000.00   33.17    0.5000 9000.00000 9000.00000 9000.000
    30  807.77    1.966   15.90   88.0    1.7996    0.0223    0.26 9000.00 9000.00   33.27    0.5200 9000.00000 9000.00000 9000.000
    40  802.52    2.022   15.30   90.0    1.8372    0.0229    0.35 9000.00 9000.00   33.28    0.5300 9000.00000 9000.00000 9000.000
    50  796.85    2.082   14.80   92.0    1.8747    0.0235    0.46 9000.00 9000.00   33.28    0.5400 9000.00000 9000.00000 9000.000
    60  791.69    2.137   14.50   93.0    1.9121    0.0242    0.55 9000.00 9000.00   33.28    0.5500 9000.00000 9000.00000 9000.000
    70  786.46    2.193   14.10   92.0    1.9497    0.0248    0.66 9000.00 9000.00   33.28    0.5600 9000.00000 9000.00000 9000.000
    80  781.10    2.251   14.00   90.0    1.9872    0.0254    0.76 9000.00 9000.00   33.29    0.5700 9000.00000 9000.00000 9000.000
    90  776.15    2.305   13.70   89.0    2.0247    0.0261    0.86 9000.00 9000.00   33.29    0.5800 9000.00000 9000.00000 9000.000
   100  770.63    2.365   13.40   89.0    2.0247    0.0263    0.98 9000.00 9000.00   33.29    0.5800 9000.00000 9000.00000 9000.000
   110  765.43    2.422   13.00   89.0    2.0622    0.0269    1.09 9000.00 9000.00   33.29    0.5900 9000.00000 9000.00000 9000.000
   120  759.91    2.484   12.30   92.0    2.0623    0.0271    1.20 9000.00 9000.00   33.30    0.5900 9000.00000 9000.00000 9000.000
