36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:07:50 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230201
Launch Time (UT)                  : 07:17:44
Burst Pressure (hPa)              : 8.36
Integrated O3 to end of data (DU) : 198.22
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5021028
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z37060
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.15    1.790   19.30   60.0    2.2324    0.0271    0.00    0.00    0.00   36.75    0.5900   -1.30000   36.76000    1.780
     1  824.35    1.798   22.63   57.0    2.2324    0.0271    0.02   63.30    0.83   36.75    0.5900   -1.30000   36.76000    1.790
     2  824.09    1.801   22.44   57.0    2.2731    0.0276    0.02   63.58    1.18   36.76    0.6000   -1.30000   36.76000    1.790
     3  823.85    1.803   22.42   58.0    2.3138    0.0281    0.03   63.95    1.32   36.77    0.6100   -1.30000   36.76000    1.790
     4  823.60    1.806   22.30   58.0    2.3138    0.0281    0.03   64.44    1.36   36.77    0.6100   -1.30000   36.76000    1.800
     5  823.26    1.810   22.15   58.0    2.3138    0.0281    0.04   65.04    1.38   36.78    0.6100   -1.30000   36.76000    1.800
     6  822.81    1.814   21.98   58.0    2.3138    0.0281    0.05   65.71    1.40   36.78    0.6100   -1.30000   36.76000    1.800
     7  822.34    1.819   21.79   59.0    2.3139    0.0281    0.06   66.43    1.43   36.78    0.6100   -1.30000   36.76000    1.810
     8  821.95    1.824   21.61   59.0    2.3545    0.0286    0.07   67.17    1.45   36.79    0.6200   -1.30000   36.76000    1.810
     9  821.56    1.828   21.45   60.0    2.3545    0.0287    0.08   67.95    1.47   36.79    0.6200   -1.30000   36.76000    1.820
    10  821.13    1.832   21.29   60.0    2.3545    0.0287    0.09   68.76    1.49   36.79    0.6200   -1.30000   36.76000    1.820
    11  820.90    1.835   21.17   60.0    2.3546    0.0287    0.09   69.59    1.50   36.80    0.6200   -1.30000   36.76000    1.820
    12  820.65    1.837   21.05   61.0    2.3952    0.0292    0.10   70.43    1.51   36.80    0.6300   -1.30000   36.76000    1.830
    13  820.28    1.841   20.90   61.0    2.3952    0.0292    0.11   71.29    1.50   36.80    0.6300   -1.30000   36.76000    1.830
    14  819.89    1.845   20.75   61.0    2.3953    0.0292    0.12   72.15    1.50   36.81    0.6300   -1.30000   36.76000    1.830
    15  819.54    1.849   20.59   61.0    2.3953    0.0292    0.13   73.02    1.49   36.81    0.6300   -1.30000   36.76000    1.840
    16  819.22    1.852   20.44   62.0    2.4359    0.0297    0.13   73.90    1.48   36.81    0.6400   -1.30000   36.76000    1.840
    17  818.81    1.857   20.29   63.0    2.4359    0.0297    0.14   74.79    1.46   36.81    0.6400   -1.30000   36.76000    1.850
    18  818.23    1.863   20.20   63.0    2.4359    0.0298    0.16   75.69    1.44   36.81    0.6400   -1.30000   36.76000    1.850
    19  817.65    1.869   20.16   63.0    2.4359    0.0298    0.17   76.62    1.42   36.81    0.6400   -1.30000   36.76000    1.860
    20  817.16    1.874   20.12   63.0    2.4765    0.0303    0.18   77.56    1.39   36.81    0.6500   -1.30000   36.76000    1.860
    21  816.83    1.878   20.08   63.0    2.4765    0.0303    0.19   78.53    1.37   36.81    0.6500   -1.30000   36.76000    1.870
    22  816.56    1.880   20.06   63.0    2.4765    0.0303    0.20   79.52    1.35   36.81    0.6500   -1.30000   36.76000    1.870
    23  816.42    1.882   20.05   63.0    2.4765    0.0303    0.20   80.54    1.32   36.81    0.6500   -1.30000   36.76000    1.870
    24  816.19    1.884   20.04   63.0    2.4765    0.0303    0.20   81.61    1.30   36.81    0.6500   -1.30000   36.76000    1.870
    25  815.83    1.888   20.03   63.0    2.4765    0.0304    0.21   82.75    1.28   36.81    0.6500   -1.30000   36.76000    1.880
    26  815.52    1.891   20.01   63.0    2.4765    0.0304    0.22   84.00    1.27   36.81    0.6500   -1.30000   36.76000    1.880
    27  815.18    1.895   19.96   63.0    2.4765    0.0304    0.23   85.38    1.26   36.81    0.6500   -1.30000   36.76000    1.880
    28  814.71    1.900   19.91   63.0    2.5171    0.0309    0.24   86.90    1.25   36.81    0.6600   -1.30000   36.76000    1.890
    29  814.32    1.904   19.86   64.0    2.5171    0.0309    0.25   88.55    1.25   36.81    0.6600   -1.30000   36.76000    1.890
    30  814.07    1.907   19.83   64.0    2.5171    0.0309    0.26   90.32    1.26   36.81    0.6600   -1.30000   36.76000    1.900
    31  813.67    1.911   19.84   64.0    2.5171    0.0309    0.27   92.19    1.27   36.81    0.6600   -1.30000   36.76000    1.900
    32  813.25    1.916   19.90   64.0    2.5172    0.0310    0.28   94.11    1.29   36.82    0.6600   -1.30000   36.76000    1.900
    33  813.15    1.917   19.96   63.0    2.5172    0.0310    0.28   96.06    1.31   36.82    0.6600   -1.30000   36.76000    1.910
    34  813.07    1.917   19.98   64.0    2.5172    0.0310    0.28   97.99    1.34   36.82    0.6600   -1.30000   36.76000    1.910
    35  812.90    1.919   19.95   64.0    2.5172    0.0310    0.28   99.89    1.38   36.82    0.6600   -1.30000   36.76000    1.910
    36  812.72    1.921   19.92   65.0    2.5172    0.0310    0.29  101.72    1.42   36.82    0.6600   -1.30000   36.76000    1.910
    37  812.48    1.924   19.88   65.0    2.5172    0.0310    0.29  103.44    1.47   36.82    0.6600   -1.30000   36.76000    1.910
    38  812.06    1.928   19.83   65.0    2.5172    0.0310    0.30  105.02    1.51   36.82    0.6600   -1.30000   36.76000    1.920
    39  811.59    1.933   19.78   65.0    2.5172    0.0310    0.32  106.45    1.57   36.82    0.6600   -1.30000   36.76000    1.920
    40  811.23    1.937   19.73   64.0    2.5172    0.0310    0.33  107.69    1.62   36.82    0.6600   -1.30000   36.76000    1.930
    41  810.92    1.940   19.69   65.0    2.5172    0.0310    0.33  108.75    1.67   36.82    0.6600   -1.30000   36.76000    1.930
    42  810.66    1.943   19.65   65.0    2.5578    0.0316    0.34  109.62    1.73   36.82    0.6700   -1.30000   36.76000    1.930
    43  810.37    1.946   19.59   65.0    2.5578    0.0316    0.35  110.30    1.78   36.82    0.6700   -1.30000   36.76000    1.940
    44  810.08    1.949   19.51   66.0    2.5578    0.0316    0.35  110.80    1.83   36.82    0.6700   -1.30000   36.76000    1.940
    45  809.81    1.952   19.42   66.0    2.5578    0.0316    0.36  111.13    1.87   36.82    0.6700   -1.30000   36.76000    1.940
    46  809.47    1.956   19.37   66.0    2.5578    0.0316    0.37  111.30    1.91   36.82    0.6700   -1.30000   36.76000    1.940
    47  809.11    1.960   19.32   66.0    2.5579    0.0316    0.38  111.34    1.95   36.83    0.6700   -1.30000   36.76000    1.950
    48  808.80    1.963   19.29   66.0    2.5579    0.0316    0.39  111.25    1.97   36.83    0.6700   -1.30000   36.76000    1.950
    49  808.47    1.966   19.26   66.0    2.5580    0.0316    0.39  111.05    2.00   36.84    0.6700   -1.30000   36.76000    1.960
    50  808.13    1.970   19.22   66.0    2.5580    0.0317    0.40  110.75    2.01   36.84    0.6700   -1.30000   36.76000    1.960
    51  807.76    1.974   19.18   66.0    2.5580    0.0317    0.41  110.35    2.02   36.85    0.6700   -1.30000   36.76000    1.960
    52  807.30    1.979   19.15   66.0    2.5580    0.0317    0.42  109.84    2.01   36.85    0.6700   -1.30000   36.76000    1.970
    53  806.85    1.984   19.13   66.0    2.5581    0.0317    0.43  109.23    2.00   36.86    0.6700   -1.30000   36.76000    1.970
    54  806.24    1.990   19.12   66.0    2.5581    0.0317    0.45  108.51    1.98   36.86    0.6700   -1.30000   36.76000    1.980
    55  805.57    1.997   19.10   66.0    2.5582    0.0318    0.47  107.69    1.96   36.88    0.6700   -1.30000   36.76000    1.980
    56  805.51    1.998   19.08   66.0    2.5582    0.0318    0.47  106.80    1.93   36.88    0.6700   -1.30000   36.76000    1.990
    57  805.40    1.999   19.04   66.0    2.5583    0.0318    0.47  105.84    1.89   36.89    0.6700   -1.30000   36.76000    1.990
    58  805.06    2.003   19.00   66.0    2.5583    0.0318    0.48  104.82    1.85   36.89    0.6700   -1.30000   36.76000    1.990
    59  804.75    2.006   18.93   67.0    2.5584    0.0318    0.49  103.76    1.80   36.90    0.6700   -1.30000   36.76000    2.000
    60  804.27    2.011   18.86   67.0    2.5584    0.0318    0.50  102.66    1.75   36.90    0.6700   -1.30000   36.76000    2.000
    61  803.82    2.016   18.80   68.0    2.5585    0.0318    0.51  101.57    1.70   36.91    0.6700   -1.30000   36.76000    2.010
    62  803.41    2.020   18.76   68.0    2.5585    0.0318    0.52  100.51    1.65   36.91    0.6700   -1.30000   36.76000    2.010
    63  802.94    2.026   18.72   68.0    2.5585    0.0319    0.53   99.52    1.59   36.91    0.6700   -1.30000   36.76000    2.010
    64  802.63    2.029   18.67   68.0    2.5586    0.0319    0.54   98.64    1.54   36.92    0.6700   -1.30000   36.76000    2.020
    65  802.43    2.031   18.61   69.0    2.5586    0.0319    0.55   97.87    1.48   36.92    0.6700   -1.30000   36.76000    2.020
