36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:09:38 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20231206
Launch Time (UT)                  : 08:22:19
Burst Pressure (hPa)              : 6.21
Integrated O3 to end of data (DU) : 199.61
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5010742
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37035
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.65    1.790   21.60   68.0    2.9220    0.0355    0.00   70.00    1.40   33.67    0.7600   -1.30000   36.76000    1.780
     1  822.65    1.800   20.93   68.0    3.0032    0.0365    0.03   46.65    2.09   33.68    0.7800   -1.30000   36.76000    1.790
     2  822.33    1.804   20.57   69.0    3.0438    0.0370    0.04   41.92    2.50   33.68    0.7900   -1.30000   36.76000    1.790
     3  822.10    1.806   20.30   70.0    3.0438    0.0370    0.04   41.00    2.75   33.68    0.7900   -1.30000   36.76000    1.790
     4  822.04    1.807   20.18   71.0    3.0844    0.0375    0.05   41.45    2.92   33.68    0.8000   -1.30000   36.76000    1.800
     5  822.02    1.807   20.14   71.0    3.0844    0.0375    0.05   42.20    3.06   33.68    0.8000   -1.30000   36.76000    1.800
     6  821.83    1.809   20.14   70.0    3.0844    0.0375    0.05   42.90    3.21   33.68    0.8000   -1.30000   36.76000    1.800
     7  821.40    1.813   20.18   70.0    3.1250    0.0380    0.07   43.47    3.36   33.68    0.8100   -1.30000   36.76000    1.800
     8  820.97    1.818   20.23   70.0    3.1250    0.0381    0.08   43.99    3.52   33.68    0.8100   -1.30000   36.76000    1.810
     9  820.47    1.823   20.21   70.0    3.1250    0.0381    0.09   44.52    3.67   33.68    0.8100   -1.30000   36.76000    1.810
    10  819.95    1.829   20.16   71.0    3.1656    0.0386    0.11   45.06    3.82   33.68    0.8200   -1.30000   36.76000    1.820
    11  819.40    1.834   20.10   71.0    3.2062    0.0391    0.13   45.62    3.96   33.68    0.8300   -1.30000   36.76000    1.820
    12  818.75    1.841   20.04   71.0    3.2062    0.0392    0.15   46.19    4.10   33.68    0.8300   -1.30000   36.76000    1.830
    13  818.20    1.847   19.99   71.0    3.2061    0.0392    0.16   46.74    4.22   33.67    0.8300   -1.30000   36.76000    1.840
    14  817.73    1.852   19.94   71.0    3.2061    0.0392    0.18   47.29    4.34   33.67    0.8300   -1.30000   36.76000    1.840
    15  817.26    1.857   19.89   71.0    3.2061    0.0392    0.19   47.82    4.45   33.67    0.8300   -1.30000   36.76000    1.850
    16  816.85    1.862   19.81   71.0    3.2060    0.0392    0.20   48.32    4.54   33.66    0.8300   -1.30000   36.76000    1.850
    17  816.45    1.866   19.68   71.0    3.2466    0.0398    0.22   48.80    4.62   33.66    0.8400   -1.30000   36.76000    1.860
    18  815.99    1.871   19.59   71.0    3.2464    0.0398    0.23   49.24    4.69   33.64    0.8400   -1.30000   36.76000    1.860
    19  815.48    1.876   19.52   71.0    3.2464    0.0398    0.25   49.66    4.76   33.64    0.8400   -1.30000   36.76000    1.860
    20  815.08    1.880   19.46   72.0    3.2464    0.0398    0.26   50.05    4.81   33.64    0.8400   -1.30000   36.76000    1.870
    21  814.76    1.884   19.44   73.0    3.2464    0.0398    0.27   50.41    4.85   33.64    0.8400   -1.30000   36.76000    1.870
    22  814.24    1.889   19.46   73.0    3.2868    0.0404    0.29   50.74    4.87   33.63    0.8500   -1.30000   36.76000    1.880
    23  813.64    1.895   19.41   73.0    3.2868    0.0404    0.31   51.04    4.89   33.63    0.8500   -1.30000   36.76000    1.880
    24  813.11    1.901   19.31   72.0    3.3274    0.0409    0.32   51.32    4.90   33.63    0.8600   -1.30000   36.76000    1.890
    25  812.70    1.905   19.20   72.0    3.3273    0.0409    0.34   51.59    4.90   33.62    0.8600   -1.30000   36.76000    1.890
