36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:09:00 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230823
Launch Time (UT)                  : 07:56:47
Burst Pressure (hPa)              : 8.87
Integrated O3 to end of data (DU) : 214.71
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5010688
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z37067
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.85    1.790   22.30   58.0    3.2376    0.0393    0.00  110.00    1.00   33.74    0.8100   -1.30000   36.76000    1.780
     1  822.94    1.799   21.30   60.0    3.2798    0.0399    0.03  108.13    1.34   33.75    0.8200   -1.30000   36.76000    1.790
     2  822.71    1.802   20.51   62.0    3.3218    0.0404    0.04  107.46    1.55   33.75    0.8300   -1.30000   36.76000    1.790
     3  822.44    1.805   19.83   64.0    3.3219    0.0404    0.04  107.05    1.72   33.76    0.8300   -1.30000   36.76000    1.790
     4  822.08    1.808   19.53   66.0    3.3219    0.0404    0.06  106.70    1.86   33.76    0.8300   -1.30000   36.76000    1.800
     5  821.83    1.811   19.45   66.0    3.3641    0.0409    0.06  106.31    1.99   33.77    0.8400   -1.30000   36.76000    1.800
     6  821.58    1.814   19.43   65.0    3.3641    0.0409    0.07  105.88    2.12   33.77    0.8400   -1.30000   36.76000    1.800
     7  821.10    1.819   19.42   65.0    3.3642    0.0410    0.09  105.42    2.25   33.78    0.8400   -1.30000   36.76000    1.810
     8  820.45    1.826   19.40   65.0    3.3642    0.0410    0.11  104.95    2.38   33.78    0.8400   -1.30000   36.76000    1.810
     9  820.01    1.830   19.36   65.0    3.4062    0.0415    0.12  104.49    2.51   33.78    0.8500   -1.30000   36.76000    1.820
    10  819.64    1.834   19.32   65.0    3.4062    0.0416    0.13  104.03    2.63   33.78    0.8500   -1.30000   36.76000    1.820
