36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:07:36 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230111
Launch Time (UT)                  : 08:32:01
Burst Pressure (hPa)              : 6.14
Integrated O3 to end of data (DU) : 221.79
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5020864
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37078
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.85    1.790   22.00   65.0    2.4487    0.0297    0.00   40.00   24.00   34.61    0.6300   -1.30000   36.76000    1.780
     1  823.98    1.799   23.14   57.0    2.4487    0.0297    0.02   46.88    9.58   34.61    0.6300   -1.30000   36.76000    1.790
     2  823.68    1.802   22.92   56.0    2.4487    0.0297    0.03   61.04    4.56   34.61    0.6300   -1.30000   36.76000    1.790
     3  823.32    1.806   22.74   56.0    2.4488    0.0297    0.04   74.56    3.27   34.62    0.6300   -1.30000   36.76000    1.800
     4  822.93    1.810   22.51   57.0    2.4488    0.0298    0.05   73.61    3.52   34.62    0.6300   -1.30000   36.76000    1.800
     5  822.52    1.814   22.27   58.0    2.4488    0.0298    0.05   69.05    4.12   34.63    0.6300   -1.30000   36.76000    1.800
     6  822.08    1.819   22.02   58.0    2.4488    0.0298    0.07   66.27    4.64   34.63    0.6300   -1.30000   36.76000    1.810
     7  821.70    1.823   21.81   58.0    2.4489    0.0298    0.07   65.12    4.99   34.64    0.6300   -1.30000   36.76000    1.810
     8  821.53    1.825   21.66   58.0    2.4489    0.0298    0.08   64.73    5.23   34.64    0.6300   -1.30000   36.76000    1.810
     9  821.28    1.827   21.48   59.0    2.4489    0.0298    0.08   64.34    5.45   34.64    0.6300   -1.30000   36.76000    1.820
    10  820.79    1.833   21.19   61.0    2.4490    0.0298    0.10   63.98    5.67   34.65    0.6300   -1.30000   36.76000    1.820
    11  820.05    1.840   20.79   63.0    2.4905    0.0304    0.11   63.64    5.87   34.65    0.6400   -1.30000   36.76000    1.830
    12  819.26    1.849   20.36   63.0    2.4905    0.0304    0.13   63.33    6.06   34.65    0.6400   -1.30000   36.76000    1.840
    13  818.65    1.855   20.00   64.0    2.5320    0.0309    0.15   63.07    6.23   34.65    0.6500   -1.30000   36.76000    1.840
    14  818.24    1.860   19.74   64.0    2.5321    0.0309    0.16   62.84    6.39   34.66    0.6500   -1.30000   36.76000    1.850
    15  817.95    1.863   19.55   65.0    2.5321    0.0310    0.16   62.66    6.53   34.66    0.6500   -1.30000   36.76000    1.850
    16  817.53    1.867   19.40   66.0    2.5321    0.0310    0.17   62.53    6.66   34.66    0.6500   -1.30000   36.76000    1.860
    17  817.03    1.872   19.32   67.0    2.5322    0.0310    0.19   62.45    6.77   34.67    0.6500   -1.30000   36.76000    1.860
    18  816.79    1.875   19.27   67.0    2.5737    0.0315    0.19   62.42    6.86   34.67    0.6600   -1.30000   36.76000    1.860
    19  816.75    1.875   19.23   67.0    2.5737    0.0315    0.19   62.45    6.95   34.67    0.6600   -1.30000   36.76000    1.860
    20  816.75    1.875   19.20   67.0    2.5737    0.0315    0.19   62.53    7.01   34.67    0.6600   -1.30000   36.76000    1.860
    21  816.57    1.877   19.19   67.0    2.5738    0.0315    0.20   62.68    7.06   34.68    0.6600   -1.30000   36.76000    1.870
    22  816.27    1.880   19.16   67.0    2.5738    0.0315    0.21   62.88    7.10   34.68    0.6600   -1.30000   36.76000    1.870
    23  815.86    1.885   19.12   67.0    2.6153    0.0321    0.22   63.14    7.13   34.68    0.6700   -1.30000   36.76000    1.870
    24  815.49    1.889   19.07   67.0    2.6153    0.0321    0.22   63.45    7.14   34.68    0.6700   -1.30000   36.76000    1.880
    25  815.12    1.893   19.03   67.0    2.6568    0.0326    0.23   63.81    7.15   34.68    0.6800   -1.30000   36.76000    1.880
    26  814.83    1.896   19.00   67.0    2.6569    0.0326    0.24   64.20    7.14   34.69    0.6800   -1.30000   36.76000    1.880
    27  814.51    1.899   18.98   67.0    2.6569    0.0326    0.25   64.62    7.13   34.69    0.6800   -1.30000   36.76000    1.890
    28  814.16    1.903   18.97   68.0    2.6569    0.0326    0.26   65.05    7.11   34.69    0.6800   -1.30000   36.76000    1.890
    29  813.79    1.907   18.97   68.0    2.6569    0.0326    0.27   65.48    7.08   34.69    0.6800   -1.30000   36.76000    1.900
    30  813.41    1.911   19.00   68.0    2.6570    0.0327    0.28   65.89    7.05   34.70    0.6800   -1.30000   36.76000    1.900
    31  813.03    1.915   19.01   68.0    2.6570    0.0327    0.29   66.26    7.02   34.70    0.6800   -1.30000   36.76000    1.900
    32  812.65    1.919   18.95   68.0    2.6985    0.0332    0.30   66.59    6.98   34.70    0.6900   -1.30000   36.76000    1.910
    33  812.28    1.923   18.89   68.0    2.6985    0.0332    0.31   66.86    6.95   34.70    0.6900   -1.30000   36.76000    1.910
    34  811.88    1.927   18.86   68.0    2.6986    0.0332    0.32   67.06    6.91   34.71    0.6900   -1.30000   36.76000    1.920
    35  811.49    1.931   18.85   68.0    2.6986    0.0333    0.33   67.18    6.87   34.71    0.6900   -1.30000   36.76000    1.920
    36  811.09    1.935   18.87   68.0    2.6986    0.0333    0.34   67.19    6.83   34.71    0.6900   -1.30000   36.76000    1.920
    37  810.75    1.939   18.90   68.0    2.6987    0.0333    0.35   67.10    6.80   34.72    0.6900   -1.30000   36.76000    1.930
    38  810.45    1.942   18.95   68.0    2.6987    0.0333    0.36   66.89    6.76   34.72    0.6900   -1.30000   36.76000    1.930
    39  810.14    1.945   18.98   67.0    2.6987    0.0333    0.36   66.55    6.73   34.72    0.6900   -1.30000   36.76000    1.930
    40  809.79    1.949   18.99   67.0    2.6987    0.0333    0.37   66.08    6.71   34.72    0.6900   -1.30000   36.76000    1.940
    41  809.43    1.953   18.98   67.0    2.6988    0.0333    0.38   65.50    6.68   34.73    0.6900   -1.30000   36.76000    1.940
    42  809.10    1.956   18.94   68.0    2.6988    0.0334    0.39   64.82    6.66   34.73    0.6900   -1.30000   36.76000    1.950
    43  808.80    1.959   18.88   68.0    2.6989    0.0334    0.40   64.04    6.64   34.74    0.6900   -1.30000   36.76000    1.950
    44  808.58    1.962   18.80   69.0    2.6989    0.0334    0.41   63.19    6.62   34.74    0.6900   -1.30000   36.76000    1.950
    45  808.31    1.965   18.70   69.0    2.6989    0.0334    0.41   62.28    6.61   34.74    0.6900   -1.30000   36.76000    1.950
    46  808.01    1.968   18.63   69.0    2.6990    0.0334    0.42   61.32    6.60   34.75    0.6900   -1.30000   36.76000    1.960
    47  807.68    1.972   18.58   69.0    2.6990    0.0334    0.43   60.33    6.60   34.75    0.6900   -1.30000   36.76000    1.960
    48  807.30    1.975   18.53   69.0    2.6991    0.0334    0.44   59.32    6.60   34.76    0.6900   -1.30000   36.76000    1.960
    49  806.89    1.980   18.50   69.0    2.6991    0.0335    0.45   58.30    6.59   34.76    0.6900   -1.30000   36.76000    1.970
    50  806.49    1.984   18.50   69.0    2.7406    0.0340    0.46   57.29    6.59   34.76    0.7000   -1.30000   36.76000    1.970
    51  806.06    1.989   18.47   69.0    2.7406    0.0340    0.47   56.31    6.59   34.76    0.7000   -1.30000   36.76000    1.980
    52  805.58    1.994   18.41   70.0    2.7406    0.0340    0.48   55.37    6.58   34.77    0.7000   -1.30000   36.76000    1.980
