36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:08:27 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230517
Launch Time (UT)                  : 08:57:03
Burst Pressure (hPa)              : 7.85
Integrated O3 to end of data (DU) : 218.68
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5021027
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z36878
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.70    1.790   19.40   81.0    1.5836    0.0192    0.00    0.00    0.00   32.94    0.4200   -1.30000   36.76000    1.780
     1  826.48    1.792   19.90   81.0    1.5837    0.0192    0.00  115.84    0.55   32.96    0.4200   -1.30000   36.76000    1.780
     2  826.37    1.793   19.85   82.0    1.5837    0.0192    0.00  118.94    0.59   32.97    0.4200   -1.30000   36.76000    1.780
     3  826.14    1.796   19.81   82.0    1.6255    0.0197    0.01  122.28    0.63   32.98    0.4300   -1.30000   36.76000    1.780
     4  825.96    1.797   19.66   81.0    1.7092    0.0207    0.01  147.86    1.32   33.05    0.4500   -1.30000   36.76000    1.790
     5  825.63    1.801   19.49   81.0    1.7509    0.0212    0.02  149.29    1.38   33.05    0.4600   -1.30000   36.76000    1.790
     6  825.14    1.806   19.32   82.0    1.7510    0.0212    0.03  150.66    1.44   33.06    0.4600   -1.30000   36.76000    1.790
     7  824.81    1.809   19.19   82.0    1.7927    0.0217    0.03  151.98    1.49   33.06    0.4700   -1.30000   36.76000    1.800
     8  824.68    1.811   19.13   82.0    1.7927    0.0217    0.03  153.25    1.53   33.07    0.4700   -1.30000   36.76000    1.800
     9  824.39    1.814   19.10   82.0    1.7927    0.0217    0.04  154.49    1.56   33.07    0.4700   -1.30000   36.76000    1.800
    10  824.11    1.817   19.08   82.0    1.7928    0.0218    0.04  155.70    1.58   33.08    0.4700   -1.30000   36.76000    1.810
    11  823.82    1.820   19.06   82.0    1.7928    0.0218    0.05  156.89    1.60   33.08    0.4700   -1.30000   36.76000    1.810
    12  823.41    1.824   19.03   82.0    1.8345    0.0223    0.05  158.04    1.61   33.08    0.4800   -1.30000   36.76000    1.810
    13  822.87    1.830   18.98   82.0    1.8345    0.0223    0.06  159.16    1.61   33.09    0.4800   -1.30000   36.76000    1.820
    14  822.45    1.834   18.92   81.0    1.8345    0.0223    0.07  160.24    1.60   33.09    0.4800   -1.30000   36.76000    1.820
    15  822.16    1.837   18.88   82.0    1.8345    0.0223    0.08  161.28    1.59   33.09    0.4800   -1.30000   36.76000    1.830
    16  821.68    1.842   18.85   82.0    1.8345    0.0223    0.09  162.25    1.58   33.09    0.4800   -1.30000   36.76000    1.830
    17  821.01    1.849   18.81   82.0    1.8763    0.0229    0.10  163.17    1.55   33.10    0.4900   -1.30000   36.76000    1.840
    18  820.32    1.857   18.76   82.0    1.8763    0.0229    0.11  164.02    1.53   33.10    0.4900   -1.30000   36.76000    1.850
    19  819.74    1.863   18.71   82.0    1.9180    0.0234    0.12  164.81    1.51   33.10    0.5000   -1.30000   36.76000    1.850
    20  819.48    1.865   18.67   82.0    1.9181    0.0234    0.13  165.53    1.48   33.11    0.5000   -1.30000   36.76000    1.850
    21  819.46    1.866   18.62   83.0    1.9181    0.0234    0.13  166.18    1.46   33.11    0.5000   -1.30000   36.76000    1.860
    22  819.36    1.867   18.56   83.0    1.9181    0.0234    0.13  166.75    1.44   33.12    0.5000   -1.30000   36.76000    1.860
    23  819.11    1.869   18.51   83.0    1.9181    0.0234    0.13  167.24    1.42   33.12    0.5000   -1.30000   36.76000    1.860
    24  818.82    1.872   18.46   83.0    1.9181    0.0234    0.14  167.64    1.40   33.12    0.5000   -1.30000   36.76000    1.860
