36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19981014
Launch Time (UT)                  : 08:13:00
Burst Pressure (hPa)              : 7.27
Integrated O3 to end of data (DU) : 228.47
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827253913
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0956
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.600
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.84    1.800   24.30   51.0    5.3712    0.0651    0.00 9000.00 9000.00   32.47    1.5100 9000.00000 9000.00000 9000.000
    10  820.54    1.845   20.70   54.0    5.5552    0.0677    0.23 9000.00 9000.00   32.47    1.5600 9000.00000 9000.00000 9000.000
    20  816.81    1.885   19.40   58.0    5.7410    0.0703    0.43 9000.00 9000.00   32.57    1.6100 9000.00000 9000.00000 9000.000
    30  814.03    1.914   18.90   62.0    5.8514    0.0719    0.58 9000.00 9000.00   32.57    1.6400 9000.00000 9000.00000 9000.000
    40  810.93    1.947   18.50   63.0    5.8533    0.0722    0.76 9000.00 9000.00   32.67    1.6400 9000.00000 9000.00000 9000.000
    50  807.27    1.986   18.20   64.0    5.8165    0.0721    0.97 9000.00 9000.00   32.67    1.6300 9000.00000 9000.00000 9000.000
    60  802.87    2.033   17.80   66.0    5.7082    0.0711    1.22 9000.00 9000.00   32.78    1.6000 9000.00000 9000.00000 9000.000
    70  798.15    2.083   17.30   67.0    5.5977    0.0701    1.48 9000.00 9000.00   32.78    1.5700 9000.00000 9000.00000 9000.000
    80  793.43    2.134   16.90   69.0    5.6345    0.0710    1.74 9000.00 9000.00   32.78    1.5800 9000.00000 9000.00000 9000.000
    90  789.10    2.181   16.30   70.0    5.7837    0.0733    1.99 9000.00 9000.00   32.88    1.6200 9000.00000 9000.00000 9000.000
   100  785.15    2.223   15.90   72.0    5.9678    0.0760    2.22 9000.00 9000.00   32.88    1.6700 9000.00000 9000.00000 9000.000
   110  781.42    2.264   15.50   74.0    6.0049    0.0768    2.45 9000.00 9000.00   32.89    1.6800 9000.00000 9000.00000 9000.000
   120  777.27    2.309   15.10   76.0    6.0418    0.0777    2.70 9000.00 9000.00   32.89    1.6900 9000.00000 9000.00000 9000.000
   130  772.01    2.367   14.60   77.0    6.0049    0.0778    3.03 9000.00 9000.00   32.89    1.6800 9000.00000 9000.00000 9000.000
   140  766.85    2.424   14.50   71.0    5.8226    0.0759    3.34 9000.00 9000.00   32.99    1.6300 9000.00000 9000.00000 9000.000
   150  762.77    2.469   15.10   50.0    5.1225    0.0672    3.57 9000.00 9000.00   32.99    1.4400 9000.00000 9000.00000 9000.000
   160  758.94    2.511   15.10   47.0    4.2012    0.0554    3.75 9000.00 9000.00   33.00    1.1900 9000.00000 9000.00000 9000.000
   170  754.66    2.559   14.70   47.0    3.6116    0.0479    3.93 9000.00 9000.00   33.00    1.0300 9000.00000 9000.00000 9000.000
   180  750.16    2.610   14.30   48.0    3.2441    0.0432    4.09 9000.00 9000.00   33.10    0.9300 9000.00000 9000.00000 9000.000
   190  746.41    2.652   13.90   49.0    3.0229    0.0405    4.21 9000.00 9000.00   33.10    0.8700 9000.00000 9000.00000 9000.000
   200  742.70    2.694   13.60   53.0    2.8018    0.0377    4.33 9000.00 9000.00   33.10    0.8100 9000.00000 9000.00000 9000.000
   210  739.62    2.729   13.40   51.0    2.6912    0.0364    4.42 9000.00 9000.00   33.10    0.7800 9000.00000 9000.00000 9000.000
   220  736.37    2.766   13.30   46.0    2.6184    0.0356    4.51 9000.00 9000.00   33.21    0.7600 9000.00000 9000.00000 9000.000
   230  732.94    2.806   13.10   44.0    2.6184    0.0357    4.61 9000.00 9000.00   33.21    0.7600 9000.00000 9000.00000 9000.000
   240  729.37    2.846   12.80   45.0    2.5446    0.0349    4.71 9000.00 9000.00   33.21    0.7400 9000.00000 9000.00000 9000.000
   250  725.56    2.891   12.50   46.0    2.5446    0.0351    4.81 9000.00 9000.00   33.21    0.7400 9000.00000 9000.00000 9000.000
   260  721.64    2.936   12.10   48.0    2.5086    0.0348    4.92 9000.00 9000.00   33.31    0.7300 9000.00000 9000.00000 9000.000
   270  718.02    2.978   11.80   50.0    2.5087    0.0349    5.02 9000.00 9000.00   33.32    0.7300 9000.00000 9000.00000 9000.000
   280  714.67    3.017   11.50   52.0    2.4717    0.0346    5.11 9000.00 9000.00   33.32    0.7200 9000.00000 9000.00000 9000.000
   290  711.29    3.057   11.20   52.0    2.4717    0.0347    5.21 9000.00 9000.00   33.32    0.7200 9000.00000 9000.00000 9000.000
   300  708.10    3.094   10.90   56.0    2.5455    0.0359    5.29 9000.00 9000.00   33.32    0.7400 9000.00000 9000.00000 9000.000
   310  704.47    3.137   10.40   62.0    2.6193    0.0372    5.40 9000.00 9000.00   33.32    0.7600 9000.00000 9000.00000 9000.000
   320  701.14    3.177   10.30   60.0    2.6940    0.0384    5.50 9000.00 9000.00   33.42    0.7800 9000.00000 9000.00000 9000.000
   330  697.89    3.215   10.20   59.0    2.6571    0.0381    5.60 9000.00 9000.00   33.42    0.7700 9000.00000 9000.00000 9000.000
   340  694.23    3.259    9.80   59.0    2.6572    0.0383    5.71 9000.00 9000.00   33.43    0.7700 9000.00000 9000.00000 9000.000
   350  690.85    3.300    9.60   58.0    2.6202    0.0379    5.81 9000.00 9000.00   33.43    0.7600 9000.00000 9000.00000 9000.000
   360  687.69    3.338    9.30   57.0    2.5834    0.0376    5.90 9000.00 9000.00   33.43    0.7500 9000.00000 9000.00000 9000.000
   370  684.45    3.377    9.00   57.0    2.5464    0.0372    6.00 9000.00 9000.00   33.43    0.7400 9000.00000 9000.00000 9000.000
   380  681.09    3.418    8.80   56.0    2.5095    0.0368    6.10 9000.00 9000.00   33.43    0.7300 9000.00000 9000.00000 9000.000
   390  677.45    3.462    8.40   56.0    2.4735    0.0365    6.20 9000.00 9000.00   33.54    0.7200 9000.00000 9000.00000 9000.000
   400  674.03    3.504    8.30   56.0    2.4366    0.0361    6.30 9000.00 9000.00   33.54    0.7100 9000.00000 9000.00000 9000.000
   410  670.66    3.545    7.80   56.0    2.3997    0.0358    6.40 9000.00 9000.00   33.54    0.7000 9000.00000 9000.00000 9000.000
   420  667.06    3.590    7.50   58.0    2.3997    0.0360    6.50 9000.00 9000.00   33.54    0.7000 9000.00000 9000.00000 9000.000
   430  662.78    3.643    7.10   57.0    2.3997    0.0362    6.62 9000.00 9000.00   33.54    0.7000 9000.00000 9000.00000 9000.000
   440  658.49    3.696    6.70   56.0    2.3997    0.0364    6.74 9000.00 9000.00   33.55    0.7000 9000.00000 9000.00000 9000.000
   450  655.36    3.735    6.40   51.0    2.3997    0.0366    6.83 9000.00 9000.00   33.55    0.7000 9000.00000 9000.00000 9000.000
   460  652.25    3.774    6.20   47.0    2.3997    0.0368    6.92 9000.00 9000.00   33.55    0.7000 9000.00000 9000.00000 9000.000
   470  649.28    3.812    6.00   49.0    2.4367    0.0375    7.01 9000.00 9000.00   33.55    0.7100 9000.00000 9000.00000 9000.000
   480  646.31    3.849    5.50   50.0    2.4367    0.0377    7.10 9000.00 9000.00   33.55    0.7100 9000.00000 9000.00000 9000.000
   490  642.74    3.894    5.10   52.0    2.4744    0.0385    7.21 9000.00 9000.00   33.65    0.7200 9000.00000 9000.00000 9000.000
   500  639.95    3.930    4.80   58.0    2.4745    0.0387    7.29 9000.00 9000.00   33.66    0.7200 9000.00000 9000.00000 9000.000
   510  636.33    3.976    4.20   67.0    2.4006    0.0377    7.40 9000.00 9000.00   33.66    0.7000 9000.00000 9000.00000 9000.000
   520  633.43    4.013    4.10   67.0    2.3637    0.0373    7.49 9000.00 9000.00   33.66    0.6900 9000.00000 9000.00000 9000.000
   530  630.32    4.053    3.70   72.0    2.3268    0.0369    7.58 9000.00 9000.00   33.66    0.6800 9000.00000 9000.00000 9000.000
   540  626.82    4.099    3.20   75.0    2.3260    0.0371    7.68 9000.00 9000.00   33.56    0.6800 9000.00000 9000.00000 9000.000
   550  623.40    4.143    3.00   73.0    2.2891    0.0367    7.78 9000.00 9000.00   33.56    0.6700 9000.00000 9000.00000 9000.000
   560  620.43    4.182    2.80   70.0    2.2523    0.0363    7.86 9000.00 9000.00   33.57    0.6600 9000.00000 9000.00000 9000.000
   570  617.15    4.225    2.60   66.0    2.2891    0.0371    7.96 9000.00 9000.00   33.57    0.6700 9000.00000 9000.00000 9000.000
   580  613.80    4.269    2.50   59.0    2.3261    0.0379    8.06 9000.00 9000.00   33.57    0.6800 9000.00000 9000.00000 9000.000
   590  611.34    4.301    2.40   59.0    2.3261    0.0380    8.13 9000.00 9000.00   33.57    0.6800 9000.00000 9000.00000 9000.000
   600  608.08    4.344    2.10   58.0    2.3999    0.0395    8.23 9000.00 9000.00   33.57    0.7000 9000.00000 9000.00000 9000.000
   610  604.75    4.389    1.70   63.0    2.4369    0.0403    8.34 9000.00 9000.00   33.57    0.7100 9000.00000 9000.00000 9000.000
   620  601.49    4.432    1.30   67.0    2.5108    0.0417    8.44 9000.00 9000.00   33.58    0.7300 9000.00000 9000.00000 9000.000
   630  598.29    4.475    0.90   70.0    2.5108    0.0420    8.55 9000.00 9000.00   33.58    0.7300 9000.00000 9000.00000 9000.000
   640  595.19    4.517    0.60   72.0    2.5476    0.0428    8.65 9000.00 9000.00   33.58    0.7400 9000.00000 9000.00000 9000.000
   650  592.12    4.559    0.00   79.0    2.5476    0.0430    8.76 9000.00 9000.00   33.58    0.7400 9000.00000 9000.00000 9000.000
   660  588.71    4.605   -0.40   84.0    2.5476    0.0433    8.87 9000.00 9000.00   33.58    0.7400 9000.00000 9000.00000 9000.000
   670  585.31    4.651   -0.80   89.0    2.6217    0.0448    8.99 9000.00 9000.00   33.59    0.7600 9000.00000 9000.00000 9000.000
   680  581.09    4.709   -1.10   91.0    2.6217    0.0451    9.14 9000.00 9000.00   33.59    0.7600 9000.00000 9000.00000 9000.000
   690  576.83    4.768   -1.50   92.0    2.6585    0.0461    9.29 9000.00 9000.00   33.59    0.7700 9000.00000 9000.00000 9000.000
   700  573.02    4.821   -1.90   91.0    2.6585    0.0464    9.43 9000.00 9000.00   33.59    0.7700 9000.00000 9000.00000 9000.000
   710  569.82    4.865   -2.10   90.0    2.7324    0.0480    9.55 9000.00 9000.00   33.60    0.7900 9000.00000 9000.00000 9000.000
   720  566.52    4.911   -2.40   90.0    2.7694    0.0489    9.68 9000.00 9000.00   33.60    0.8000 9000.00000 9000.00000 9000.000
   730  563.24    4.958   -2.70   90.0    2.8054    0.0498    9.81 9000.00 9000.00   33.50    0.8100 9000.00000 9000.00000 9000.000
   740  560.47    4.997   -2.90   87.0    2.8424    0.0507    9.92 9000.00 9000.00   33.50    0.8200 9000.00000 9000.00000 9000.000
   750  557.42    5.040   -3.00   84.0    2.8792    0.0517   10.04 9000.00 9000.00   33.50    0.8300 9000.00000 9000.00000 9000.000
   760  554.47    5.082   -3.10   82.0    2.9531    0.0533   10.16 9000.00 9000.00   33.50    0.8500 9000.00000 9000.00000 9000.000
   770  550.76    5.135   -3.70   86.0    3.0270    0.0550   10.32 9000.00 9000.00   33.51    0.8700 9000.00000 9000.00000 9000.000
   780  546.19    5.201   -4.20   89.0    3.0270    0.0554   10.52 9000.00 9000.00   33.51    0.8700 9000.00000 9000.00000 9000.000
   790  541.84    5.264   -4.70   90.0    3.0270    0.0559   10.71 9000.00 9000.00   33.51    0.8700 9000.00000 9000.00000 9000.000
   800  538.41    5.314   -5.10   90.0    3.0261    0.0562   10.86 9000.00 9000.00   33.42    0.8700 9000.00000 9000.00000 9000.000
   810  534.98    5.364   -5.40   90.0    3.0261    0.0566   11.02 9000.00 9000.00   33.42    0.8700 9000.00000 9000.00000 9000.000
   820  531.94    5.409   -5.80   90.0    3.0261    0.0569   11.15 9000.00 9000.00   33.42    0.8700 9000.00000 9000.00000 9000.000
   830  528.64    5.458   -6.10   91.0    3.0261    0.0572   11.30 9000.00 9000.00   33.42    0.8700 9000.00000 9000.00000 9000.000
   840  525.00    5.512   -7.00   64.0    3.0999    0.0590   11.47 9000.00 9000.00   33.42    0.8900 9000.00000 9000.00000 9000.000
   850  522.16    5.554   -5.50   26.0    3.3952    0.0650   11.61 9000.00 9000.00   33.43    0.9700 9000.00000 9000.00000 9000.000
   860  519.52    5.594   -3.40   14.0    3.7261    0.0717   11.75 9000.00 9000.00   33.33    1.0600 9000.00000 9000.00000 9000.000
   870  516.58    5.639   -3.30   14.0    3.9107    0.0757   11.92 9000.00 9000.00   33.33    1.1100 9000.00000 9000.00000 9000.000
   880  513.87    5.681   -3.50   14.0    4.0213    0.0783   12.08 9000.00 9000.00   33.33    1.1400 9000.00000 9000.00000 9000.000
   890  511.52    5.717   -3.80   14.0    4.1320    0.0808   12.23 9000.00 9000.00   33.33    1.1700 9000.00000 9000.00000 9000.000
   900  508.87    5.758   -4.10   17.0    4.1320    0.0812   12.40 9000.00 9000.00   33.33    1.1700 9000.00000 9000.00000 9000.000
   910  506.02    5.802   -4.30   20.0    4.0583    0.0802   12.58 9000.00 9000.00   33.34    1.1500 9000.00000 9000.00000 9000.000
   920  503.50    5.841   -4.60   21.0    4.0214    0.0799   12.74 9000.00 9000.00   33.34    1.1400 9000.00000 9000.00000 9000.000
   930  500.57    5.887   -5.00   22.0    3.9477    0.0789   12.93 9000.00 9000.00   33.34    1.1200 9000.00000 9000.00000 9000.000
   940  497.88    5.929   -5.40   25.0    3.9108    0.0785   13.09 9000.00 9000.00   33.34    1.1100 9000.00000 9000.00000 9000.000
   950  495.12    5.973   -5.80   27.0    3.7620    0.0760   13.26 9000.00 9000.00   33.24    1.0700 9000.00000 9000.00000 9000.000
   960  492.45    6.015   -6.20   28.0    3.6515    0.0741   13.42 9000.00 9000.00   33.25    1.0400 9000.00000 9000.00000 9000.000
   970  490.00    6.054   -6.50   30.0    3.6146    0.0738   13.56 9000.00 9000.00   33.25    1.0300 9000.00000 9000.00000 9000.000
   980  487.59    6.093   -6.80   32.0    3.5039    0.0719   13.70 9000.00 9000.00   33.25    1.0000 9000.00000 9000.00000 9000.000
   990  485.09    6.133   -7.20   33.0    3.4302    0.0707   13.84 9000.00 9000.00   33.25    0.9800 9000.00000 9000.00000 9000.000
  1000  482.71    6.171   -7.50   34.0    3.3564    0.0695   13.97 9000.00 9000.00   33.25    0.9600 9000.00000 9000.00000 9000.000
  1010  480.33    6.210   -7.80   34.0    3.2826    0.0683   14.10 9000.00 9000.00   33.25    0.9400 9000.00000 9000.00000 9000.000
  1020  477.89    6.249   -8.20   34.0    3.2090    0.0671   14.23 9000.00 9000.00   33.26    0.9200 9000.00000 9000.00000 9000.000
  1030  475.56    6.287   -8.00   25.0    3.0983    0.0652   14.36 9000.00 9000.00   33.26    0.8900 9000.00000 9000.00000 9000.000
  1040  473.43    6.322   -7.60   18.0    2.8770    0.0608   14.46 9000.00 9000.00   33.26    0.8300 9000.00000 9000.00000 9000.000
  1050  471.16    6.359   -7.50   15.0    2.6916    0.0571   14.57 9000.00 9000.00   33.16    0.7800 9000.00000 9000.00000 9000.000
  1060  468.82    6.398   -7.50   12.0    2.5442    0.0543   14.67 9000.00 9000.00   33.16    0.7400 9000.00000 9000.00000 9000.000
  1070  466.73    6.433   -7.50   10.0    2.4705    0.0529   14.76 9000.00 9000.00   33.16    0.7200 9000.00000 9000.00000 9000.000
  1080  464.32    6.473   -7.50    8.0    2.4337    0.0524   14.86 9000.00 9000.00   33.17    0.7100 9000.00000 9000.00000 9000.000
  1090  462.04    6.511   -7.70    8.0    2.3968    0.0519   14.95 9000.00 9000.00   33.17    0.7000 9000.00000 9000.00000 9000.000
  1100  459.70    6.551   -8.00    8.0    2.3968    0.0521   15.05 9000.00 9000.00   33.17    0.7000 9000.00000 9000.00000 9000.000
  1110  457.36    6.590   -8.30    7.0    2.4337    0.0532   15.15 9000.00 9000.00   33.17    0.7100 9000.00000 9000.00000 9000.000
  1120  454.98    6.631   -8.60    7.0    2.4337    0.0535   15.25 9000.00 9000.00   33.17    0.7100 9000.00000 9000.00000 9000.000
  1130  452.95    6.666   -8.90    7.0    2.5444    0.0562   15.33 9000.00 9000.00   33.18    0.7400 9000.00000 9000.00000 9000.000
  1140  450.57    6.706   -9.10    7.0    2.5812    0.0573   15.44 9000.00 9000.00   33.18    0.7500 9000.00000 9000.00000 9000.000
  1150  448.31    6.745   -9.20    6.0    2.6550    0.0592   15.54 9000.00 9000.00   33.18    0.7700 9000.00000 9000.00000 9000.000
  1160  446.21    6.781   -9.40    6.0    2.6910    0.0603   15.64 9000.00 9000.00   33.08    0.7800 9000.00000 9000.00000 9000.000
  1170  443.80    6.823   -9.60    5.0    2.7278    0.0615   15.76 9000.00 9000.00   33.08    0.7900 9000.00000 9000.00000 9000.000
  1180  441.70    6.860   -9.60    5.0    2.6910    0.0609   15.86 9000.00 9000.00   33.08    0.7800 9000.00000 9000.00000 9000.000
  1190  439.52    6.898   -9.70    5.0    2.5805    0.0587   15.96 9000.00 9000.00   33.09    0.7500 9000.00000 9000.00000 9000.000
  1200  437.11    6.940   -9.70    5.0    2.3593    0.0540   16.07 9000.00 9000.00   33.09    0.6900 9000.00000 9000.00000 9000.000
  1210  434.50    6.986   -9.70    6.0    2.1381    0.0492   16.18 9000.00 9000.00   33.09    0.6300 9000.00000 9000.00000 9000.000
  1220  432.12    7.029   -9.90    7.0    1.9907    0.0461   16.27 9000.00 9000.00   33.09    0.5900 9000.00000 9000.00000 9000.000
  1230  429.90    7.069  -10.00    7.0    1.8432    0.0429   16.35 9000.00 9000.00   33.09    0.5500 9000.00000 9000.00000 9000.000
  1240  427.74    7.107   -9.90    7.0    1.8433    0.0431   16.42 9000.00 9000.00   33.10    0.5500 9000.00000 9000.00000 9000.000
  1250  425.61    7.146  -10.10    7.0    1.8802    0.0442   16.49 9000.00 9000.00   33.10    0.5600 9000.00000 9000.00000 9000.000
  1260  423.38    7.186  -10.50    7.0    1.9164    0.0453   16.57 9000.00 9000.00   33.00    0.5700 9000.00000 9000.00000 9000.000
  1270  421.23    7.225  -10.90    7.0    1.9901    0.0472   16.65 9000.00 9000.00   33.00    0.5900 9000.00000 9000.00000 9000.000
  1280  418.80    7.270  -11.30    7.0    2.0269    0.0484   16.74 9000.00 9000.00   33.00    0.6000 9000.00000 9000.00000 9000.000
  1290  416.40    7.314  -11.70    7.0    2.1007    0.0504   16.83 9000.00 9000.00   33.00    0.6200 9000.00000 9000.00000 9000.000
  1300  413.98    7.358  -12.00    7.0    2.1744    0.0525   16.93 9000.00 9000.00   33.01    0.6400 9000.00000 9000.00000 9000.000
  1310  411.25    7.409  -12.50    8.0    2.2850    0.0556   17.05 9000.00 9000.00   33.01    0.6700 9000.00000 9000.00000 9000.000
  1320  408.79    7.455  -12.90    8.0    2.3580    0.0577   17.16 9000.00 9000.00   32.91    0.6900 9000.00000 9000.00000 9000.000
  1330  406.29    7.501  -13.20    8.0    2.5053    0.0617   17.28 9000.00 9000.00   32.91    0.7300 9000.00000 9000.00000 9000.000
  1340  404.16    7.541  -13.40    9.0    2.6895    0.0665   17.39 9000.00 9000.00   32.91    0.7800 9000.00000 9000.00000 9000.000
  1350  401.85    7.585  -13.80    9.0    2.8370    0.0706   17.51 9000.00 9000.00   32.92    0.8200 9000.00000 9000.00000 9000.000
  1360  399.63    7.627  -14.20    9.0    2.9097    0.0728   17.64 9000.00 9000.00   32.82    0.8400 9000.00000 9000.00000 9000.000
  1370  397.36    7.670  -14.60   10.0    2.9465    0.0742   17.77 9000.00 9000.00   32.82    0.8500 9000.00000 9000.00000 9000.000
  1380  395.00    7.715  -15.00   10.0    2.9465    0.0746   17.91 9000.00 9000.00   32.82    0.8500 9000.00000 9000.00000 9000.000
  1390  392.86    7.756  -15.50   11.0    2.9465    0.0750   18.03 9000.00 9000.00   32.82    0.8500 9000.00000 9000.00000 9000.000
  1400  390.80    7.796  -15.60   11.0    2.9466    0.0754   18.16 9000.00 9000.00   32.83    0.8500 9000.00000 9000.00000 9000.000
  1410  388.69    7.837  -16.10   11.0    2.9098    0.0749   18.28 9000.00 9000.00   32.83    0.8400 9000.00000 9000.00000 9000.000
  1420  386.54    7.878  -16.40   11.0    2.8720    0.0743   18.41 9000.00 9000.00   32.73    0.8300 9000.00000 9000.00000 9000.000
  1430  384.54    7.917  -16.90   11.0    2.8352    0.0737   18.52 9000.00 9000.00   32.73    0.8200 9000.00000 9000.00000 9000.000
  1440  382.46    7.958  -17.20   11.0    2.8352    0.0741   18.65 9000.00 9000.00   32.73    0.8200 9000.00000 9000.00000 9000.000
  1450  380.25    8.001  -17.50   12.0    2.8353    0.0746   18.77 9000.00 9000.00   32.74    0.8200 9000.00000 9000.00000 9000.000
  1460  378.14    8.043  -17.90   12.0    2.8353    0.0750   18.90 9000.00 9000.00   32.74    0.8200 9000.00000 9000.00000 9000.000
  1470  376.04    8.085  -18.30   13.0    2.7975    0.0744   19.02 9000.00 9000.00   32.64    0.8100 9000.00000 9000.00000 9000.000
  1480  373.90    8.127  -18.80   14.0    2.7975    0.0748   19.15 9000.00 9000.00   32.64    0.8100 9000.00000 9000.00000 9000.000
  1490  371.96    8.166  -19.10   14.0    2.7975    0.0752   19.26 9000.00 9000.00   32.64    0.8100 9000.00000 9000.00000 9000.000
  1500  369.85    8.208  -19.50   14.0    2.7976    0.0756   19.39 9000.00 9000.00   32.65    0.8100 9000.00000 9000.00000 9000.000
  1510  367.73    8.251  -19.90   14.0    2.7976    0.0761   19.52 9000.00 9000.00   32.65    0.8100 9000.00000 9000.00000 9000.000
  1520  365.88    8.288  -20.20   14.0    2.7968    0.0764   19.63 9000.00 9000.00   32.55    0.8100 9000.00000 9000.00000 9000.000
  1530  363.74    8.332  -20.60   14.0    2.7599    0.0759   19.76 9000.00 9000.00   32.55    0.8000 9000.00000 9000.00000 9000.000
  1540  361.68    8.373  -21.00   14.0    2.7599    0.0763   19.88 9000.00 9000.00   32.55    0.8000 9000.00000 9000.00000 9000.000
