36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19981216
Launch Time (UT)                  : 04:32:00
Burst Pressure (hPa)              : 6.74
Integrated O3 to end of data (DU) : 224.53
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251406
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0942
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.600
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.52    1.800   22.20   52.0    2.0168    0.0245    0.00 9000.00 9000.00   31.47    0.6000 9000.00000 9000.00000 9000.000
    10  820.02    1.847   18.90   57.0    2.0541    0.0250    0.09 9000.00 9000.00   31.57    0.6100 9000.00000 9000.00000 9000.000
    20  813.95    1.911   17.10   65.0    2.0916    0.0257    0.21 9000.00 9000.00   31.67    0.6200 9000.00000 9000.00000 9000.000
    30  806.69    1.987   16.60   69.0    2.0916    0.0259    0.36 9000.00 9000.00   31.67    0.6200 9000.00000 9000.00000 9000.000
    40  798.55    2.074   15.60   71.0    2.0916    0.0262    0.53 9000.00 9000.00   31.68    0.6200 9000.00000 9000.00000 9000.000
    50  792.38    2.140   14.60   75.0    2.1282    0.0269    0.65 9000.00 9000.00   31.68    0.6300 9000.00000 9000.00000 9000.000
    60  787.77    2.189   14.10   78.0    2.1290    0.0270    0.75 9000.00 9000.00   31.78    0.6300 9000.00000 9000.00000 9000.000
    70  782.73    2.243   13.60   81.0    2.1290    0.0272    0.86 9000.00 9000.00   31.79    0.6300 9000.00000 9000.00000 9000.000
    80  777.51    2.300   12.90   84.0    2.1658    0.0279    0.97 9000.00 9000.00   31.79    0.6400 9000.00000 9000.00000 9000.000
    90  771.46    2.366   12.30   87.0    2.1664    0.0281    1.11 9000.00 9000.00   31.89    0.6400 9000.00000 9000.00000 9000.000
   100  765.06    2.435   11.70   90.0    2.1664    0.0283    1.25 9000.00 9000.00   31.89    0.6400 9000.00000 9000.00000 9000.000
   110  759.79    2.493   11.30   83.0    2.1665    0.0285    1.37 9000.00 9000.00   31.90    0.6400 9000.00000 9000.00000 9000.000
   120  755.14    2.545   12.50   60.0    2.1665    0.0287    1.47 9000.00 9000.00   31.90    0.6400 9000.00000 9000.00000 9000.000
   130  751.13    2.590   12.90   53.0    2.2032    0.0293    1.56 9000.00 9000.00   31.90    0.6500 9000.00000 9000.00000 9000.000
   140  747.38    2.632   12.70   54.0    2.3142    0.0310    1.65 9000.00 9000.00   32.00    0.6800 9000.00000 9000.00000 9000.000
   150  743.76    2.672   12.50   53.0    2.3142    0.0311    1.74 9000.00 9000.00   32.00    0.6800 9000.00000 9000.00000 9000.000
   160  739.57    2.720   12.40   54.0    2.3509    0.0318    1.85 9000.00 9000.00   32.00    0.6900 9000.00000 9000.00000 9000.000
   170  735.59    2.765   12.40   55.0    2.3877    0.0325    1.95 9000.00 9000.00   32.01    0.7000 9000.00000 9000.00000 9000.000
   180  730.79    2.820   12.20   52.0    2.3877    0.0327    2.07 9000.00 9000.00   32.01    0.7000 9000.00000 9000.00000 9000.000
   190  727.56    2.857   12.00   49.0    2.4252    0.0333    2.16 9000.00 9000.00   32.11    0.7100 9000.00000 9000.00000 9000.000
   200  724.21    2.896   11.90   46.0    2.4252    0.0335    2.24 9000.00 9000.00   32.11    0.7100 9000.00000 9000.00000 9000.000
   210  719.91    2.946   11.50   46.0    2.4987    0.0347    2.36 9000.00 9000.00   32.11    0.7300 9000.00000 9000.00000 9000.000
   220  715.46    2.997   11.00   45.0    2.4621    0.0344    2.48 9000.00 9000.00   32.12    0.7200 9000.00000 9000.00000 9000.000
   230  711.97    3.038   10.70   44.0    2.4996    0.0351    2.58 9000.00 9000.00   32.22    0.7300 9000.00000 9000.00000 9000.000
   240  708.38    3.080   10.40   43.0    2.5364    0.0358    2.68 9000.00 9000.00   32.22    0.7400 9000.00000 9000.00000 9000.000
   250  705.33    3.116   10.20   44.0    2.6100    0.0370    2.77 9000.00 9000.00   32.22    0.7600 9000.00000 9000.00000 9000.000
   260  702.69    3.147   10.10   46.0    2.5364    0.0361    2.84 9000.00 9000.00   32.22    0.7400 9000.00000 9000.00000 9000.000
   270  699.72    3.183    9.80   43.0    2.5732    0.0368    2.93 9000.00 9000.00   32.22    0.7500 9000.00000 9000.00000 9000.000
   280  695.97    3.227    9.60   41.0    2.5373    0.0365    3.04 9000.00 9000.00   32.33    0.7400 9000.00000 9000.00000 9000.000
   290  692.68    3.267    9.40   41.0    2.6108    0.0377    3.13 9000.00 9000.00   32.33    0.7600 9000.00000 9000.00000 9000.000
   300  689.89    3.300    9.40   39.0    2.5373    0.0368    3.21 9000.00 9000.00   32.33    0.7400 9000.00000 9000.00000 9000.000
   310  686.40    3.342    9.30   41.0    2.6108    0.0380    3.32 9000.00 9000.00   32.33    0.7600 9000.00000 9000.00000 9000.000
   320  683.20    3.381    9.00   44.0    2.5749    0.0377    3.41 9000.00 9000.00   32.43    0.7500 9000.00000 9000.00000 9000.000
   330  680.09    3.419    8.60   45.0    2.5381    0.0373    3.50 9000.00 9000.00   32.43    0.7400 9000.00000 9000.00000 9000.000
   340  675.55    3.474    8.10   47.0    2.4646    0.0365    3.64 9000.00 9000.00   32.44    0.7200 9000.00000 9000.00000 9000.000
   350  672.62    3.510    7.70   49.0    2.4646    0.0366    3.72 9000.00 9000.00   32.44    0.7200 9000.00000 9000.00000 9000.000
   360  669.16    3.552    7.40   50.0    2.3911    0.0357    3.82 9000.00 9000.00   32.44    0.7000 9000.00000 9000.00000 9000.000
   370  664.96    3.604    6.90   49.0    2.4278    0.0365    3.94 9000.00 9000.00   32.44    0.7100 9000.00000 9000.00000 9000.000
   380  661.54    3.646    6.60   47.0    2.4278    0.0367    4.04 9000.00 9000.00   32.44    0.7100 9000.00000 9000.00000 9000.000
   390  657.90    3.692    6.30   43.0    2.4647    0.0375    4.15 9000.00 9000.00   32.45    0.7200 9000.00000 9000.00000 9000.000
   400  653.27    3.750    5.80   44.0    2.5015    0.0383    4.28 9000.00 9000.00   32.45    0.7300 9000.00000 9000.00000 9000.000
   410  649.31    3.799    5.40   48.0    2.5015    0.0385    4.40 9000.00 9000.00   32.45    0.7300 9000.00000 9000.00000 9000.000
   420  645.42    3.848    4.90   49.0    2.4647    0.0382    4.52 9000.00 9000.00   32.45    0.7200 9000.00000 9000.00000 9000.000
   430  642.32    3.888    4.50   52.0    2.3912    0.0372    4.61 9000.00 9000.00   32.45    0.7000 9000.00000 9000.00000 9000.000
   440  638.81    3.932    4.10   56.0    2.4280    0.0380    4.72 9000.00 9000.00   32.46    0.7100 9000.00000 9000.00000 9000.000
   450  634.65    3.985    3.50   62.0    2.4280    0.0383    4.84 9000.00 9000.00   32.46    0.7100 9000.00000 9000.00000 9000.000
   460  630.83    4.034    3.00   66.0    2.3176    0.0367    4.96 9000.00 9000.00   32.46    0.6800 9000.00000 9000.00000 9000.000
   470  627.72    4.074    2.70   68.0    2.3184    0.0369    5.05 9000.00 9000.00   32.56    0.6800 9000.00000 9000.00000 9000.000
   480  624.27    4.119    2.20   71.0    2.2448    0.0360    5.15 9000.00 9000.00   32.56    0.6600 9000.00000 9000.00000 9000.000
   490  621.23    4.158    1.90   74.0    2.2449    0.0361    5.23 9000.00 9000.00   32.57    0.6600 9000.00000 9000.00000 9000.000
   500  618.40    4.195    1.50   75.0    2.2449    0.0363    5.31 9000.00 9000.00   32.57    0.6600 9000.00000 9000.00000 9000.000
   510  615.45    4.234    1.10   77.0    2.2081    0.0359    5.40 9000.00 9000.00   32.57    0.6500 9000.00000 9000.00000 9000.000
   520  611.85    4.281    0.70   80.0    2.1345    0.0349    5.50 9000.00 9000.00   32.57    0.6300 9000.00000 9000.00000 9000.000
   530  608.33    4.327    0.30   84.0    2.1713    0.0357    5.60 9000.00 9000.00   32.57    0.6400 9000.00000 9000.00000 9000.000
   540  604.44    4.379    0.00   85.0    2.1713    0.0359    5.71 9000.00 9000.00   32.57    0.6400 9000.00000 9000.00000 9000.000
   550  600.96    4.425   -0.30   85.0    2.1713    0.0361    5.81 9000.00 9000.00   32.58    0.6400 9000.00000 9000.00000 9000.000
   560  597.89    4.466   -0.70   86.0    2.1346    0.0357    5.89 9000.00 9000.00   32.58    0.6300 9000.00000 9000.00000 9000.000
   570  594.37    4.513   -1.10   87.0    2.1346    0.0359    5.99 9000.00 9000.00   32.58    0.6300 9000.00000 9000.00000 9000.000
   580  590.61    4.564   -1.60   89.0    2.1713    0.0368    6.10 9000.00 9000.00   32.58    0.6400 9000.00000 9000.00000 9000.000
   590  586.94    4.614   -2.00   92.0    2.1714    0.0370    6.21 9000.00 9000.00   32.59    0.6400 9000.00000 9000.00000 9000.000
   600  583.08    4.666   -2.50   94.0    2.1347    0.0366    6.32 9000.00 9000.00   32.59    0.6300 9000.00000 9000.00000 9000.000
   610  578.99    4.722   -2.70   91.0    2.1714    0.0375    6.44 9000.00 9000.00   32.59    0.6400 9000.00000 9000.00000 9000.000
   620  576.27    4.759   -2.90   89.0    2.2082    0.0383    6.52 9000.00 9000.00   32.59    0.6500 9000.00000 9000.00000 9000.000
   630  573.59    4.796   -3.10   80.0    2.2451    0.0391    6.60 9000.00 9000.00   32.59    0.6600 9000.00000 9000.00000 9000.000
   640  570.91    4.833   -3.20   77.0    2.2451    0.0393    6.69 9000.00 9000.00   32.59    0.6600 9000.00000 9000.00000 9000.000
