36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19980211
Launch Time (UT)                  : 05:32:00
Burst Pressure (hPa)              : 5.89
Integrated O3 to end of data (DU) : 201.26
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 501207214
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0273
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.300
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.96    1.800   18.20   80.0    1.3579    0.0165    0.00 9000.00 9000.00   34.97    0.4200 9000.00000 9000.00000 9000.000
    10  824.91    1.801   18.60   82.0    1.4314    0.0174    0.00 9000.00 9000.00   34.97    0.4400 9000.00000 9000.00000 9000.000
    20  824.39    1.806   18.50   83.0    1.4314    0.0174    0.01 9000.00 9000.00   34.97    0.4400 9000.00000 9000.00000 9000.000
    30  820.38    1.848   18.10   78.0    1.5415    0.0188    0.07 9000.00 9000.00   34.97    0.4700 9000.00000 9000.00000 9000.000
    40  815.66    1.897   17.60   80.0    1.7984    0.0220    0.14 9000.00 9000.00   34.97    0.5400 9000.00000 9000.00000 9000.000
    50  811.11    1.945   17.20   80.0    1.9818    0.0244    0.22 9000.00 9000.00   34.97    0.5900 9000.00000 9000.00000 9000.000
    60  805.74    2.002   16.90   79.0    2.1287    0.0264    0.33 9000.00 9000.00   34.98    0.6300 9000.00000 9000.00000 9000.000
    70  800.57    2.057   16.50   82.0    2.1287    0.0266    0.44 9000.00 9000.00   34.98    0.6300 9000.00000 9000.00000 9000.000
    80  795.88    2.107   16.10   83.0    2.1647    0.0272    0.54 9000.00 9000.00   34.88    0.6400 9000.00000 9000.00000 9000.000
    90  791.94    2.150   15.90   81.0    2.1640    0.0273    0.63 9000.00 9000.00   34.78    0.6400 9000.00000 9000.00000 9000.000
   100  787.48    2.198   15.70   81.0    2.2374    0.0284    0.72 9000.00 9000.00   34.78    0.6600 9000.00000 9000.00000 9000.000
   110  783.03    2.246   15.30   82.0    2.2740    0.0290    0.82 9000.00 9000.00   34.78    0.6700 9000.00000 9000.00000 9000.000
   120  777.61    2.305   15.00   82.0    2.3108    0.0297    0.95 9000.00 9000.00   34.79    0.6800 9000.00000 9000.00000 9000.000
