36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19980325
Launch Time (UT)                  : 06:03:00
Burst Pressure (hPa)              : 5.41
Integrated O3 to end of data (DU) : 215.45
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 501207208
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0284
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.800
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.09    1.800   18.40   86.0    1.1530    0.0140    0.00 9000.00 9000.00   33.27    0.3500 9000.00000 9000.00000 9000.000
    10  819.97    1.833   17.60   86.0    1.2295    0.0150    0.04 9000.00 9000.00   33.17    0.3700 9000.00000 9000.00000 9000.000
    20  816.52    1.869   17.20   90.0    1.3063    0.0160    0.08 9000.00 9000.00   33.17    0.3900 9000.00000 9000.00000 9000.000
    30  812.27    1.913   16.90   91.0    1.3448    0.0166    0.13 9000.00 9000.00   33.17    0.4000 9000.00000 9000.00000 9000.000
    40  807.82    1.961   16.60   91.0    1.4220    0.0176    0.19 9000.00 9000.00   33.27    0.4200 9000.00000 9000.00000 9000.000
    50  803.14    2.010   16.60   88.0    1.4605    0.0182    0.26 9000.00 9000.00   33.28    0.4300 9000.00000 9000.00000 9000.000
    60  798.77    2.057   16.30   89.0    1.4989    0.0188    0.32 9000.00 9000.00   33.28    0.4400 9000.00000 9000.00000 9000.000
    70  794.55    2.102   16.10   89.0    1.5373    0.0193    0.39 9000.00 9000.00   33.28    0.4500 9000.00000 9000.00000 9000.000
    80  790.38    2.147   15.80   89.0    1.5373    0.0195    0.45 9000.00 9000.00   33.28    0.4500 9000.00000 9000.00000 9000.000
    90  786.00    2.194   15.30   91.0    1.5379    0.0196    0.52 9000.00 9000.00   33.38    0.4500 9000.00000 9000.00000 9000.000
   100  781.74    2.240   15.10   90.0    1.5379    0.0197    0.58 9000.00 9000.00   33.39    0.4500 9000.00000 9000.00000 9000.000
   110  777.41    2.288   14.90   90.0    1.4995    0.0193    0.65 9000.00 9000.00   33.39    0.4400 9000.00000 9000.00000 9000.000
   120  772.63    2.340   14.40   92.0    1.5379    0.0199    0.72 9000.00 9000.00   33.39    0.4500 9000.00000 9000.00000 9000.000
   130  767.94    2.391   14.20   91.0    1.5379    0.0200    0.80 9000.00 9000.00   33.39    0.4500 9000.00000 9000.00000 9000.000
   140  762.84    2.448   13.80   92.0    1.5379    0.0202    0.88 9000.00 9000.00   33.39    0.4500 9000.00000 9000.00000 9000.000
   150  757.16    2.511   13.40   93.0    1.5000    0.0198    0.97 9000.00 9000.00   33.50    0.4400 9000.00000 9000.00000 9000.000
   160  752.26    2.566   13.00   95.0    1.5000    0.0199    1.05 9000.00 9000.00   33.50    0.4400 9000.00000 9000.00000 9000.000
