36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19980204
Launch Time (UT)                  : 05:41:00
Burst Pressure (hPa)              : 5.74
Integrated O3 to end of data (DU) : 205.58
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 501206901
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0282
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.300
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.22    1.800   24.00   39.0    2.2006    0.0267    0.00 9000.00 9000.00   34.77    0.6500 9000.00000 9000.00000 9000.000
    10  825.40    1.798   24.60   42.0    2.2020    0.0267   -0.00 9000.00 9000.00   34.97    0.6500 9000.00000 9000.00000 9000.000
    20  825.91    1.793   25.50   44.0    2.2028    0.0267   -0.01 9000.00 9000.00   35.07    0.6500 9000.00000 9000.00000 9000.000
    30  825.54    1.797   24.90   42.0    2.1660    0.0262   -0.01 9000.00 9000.00   35.07    0.6400 9000.00000 9000.00000 9000.000
    40  825.69    1.795   25.20   41.0    2.2028    0.0267   -0.01 9000.00 9000.00   35.07    0.6500 9000.00000 9000.00000 9000.000
    50  824.15    1.811   23.60   38.0    2.2388    0.0272    0.02 9000.00 9000.00   34.97    0.6600 9000.00000 9000.00000 9000.000
    60  820.89    1.846   21.10   41.0    2.2755    0.0277    0.09 9000.00 9000.00   34.97    0.6700 9000.00000 9000.00000 9000.000
    70  816.25    1.895   20.40   45.0    2.3856    0.0292    0.20 9000.00 9000.00   34.97    0.7000 9000.00000 9000.00000 9000.000
    80  812.19    1.938   20.00   46.0    2.4223    0.0298    0.29 9000.00 9000.00   34.97    0.7100 9000.00000 9000.00000 9000.000
    90  808.40    1.978   19.60   48.0    2.4589    0.0304    0.38 9000.00 9000.00   34.97    0.7200 9000.00000 9000.00000 9000.000
   100  803.96    2.026   19.20   50.0    2.4599    0.0306    0.49 9000.00 9000.00   35.08    0.7200 9000.00000 9000.00000 9000.000
   110  799.81    2.070   19.00   51.0    2.4599    0.0308    0.59 9000.00 9000.00   35.08    0.7200 9000.00000 9000.00000 9000.000
   120  795.87    2.112   18.50   51.0    2.4599    0.0309    0.69 9000.00 9000.00   35.08    0.7200 9000.00000 9000.00000 9000.000
   130  792.05    2.154   18.00   50.0    2.4599    0.0311    0.78 9000.00 9000.00   35.08    0.7200 9000.00000 9000.00000 9000.000
   140  788.44    2.193   17.60   50.0    2.4231    0.0307    0.87 9000.00 9000.00   35.08    0.7100 9000.00000 9000.00000 9000.000
   150  783.55    2.246   17.30   51.0    2.4599    0.0314    0.99 9000.00 9000.00   35.08    0.7200 9000.00000 9000.00000 9000.000
   160  778.69    2.299   16.70   52.0    2.4232    0.0311    1.11 9000.00 9000.00   35.09    0.7100 9000.00000 9000.00000 9000.000
   170  773.76    2.353   17.20   37.0    2.3865    0.0308    1.23 9000.00 9000.00   35.09    0.7000 9000.00000 9000.00000 9000.000
   180  769.39    2.402   17.30   34.0    2.4240    0.0315    1.34 9000.00 9000.00   35.19    0.7100 9000.00000 9000.00000 9000.000
   190  763.23    2.470   16.10   45.0    2.3873    0.0313    1.49 9000.00 9000.00   35.19    0.7000 9000.00000 9000.00000 9000.000
   200  757.49    2.534   14.70   52.0    2.4241    0.0320    1.63 9000.00 9000.00   35.20    0.7100 9000.00000 9000.00000 9000.000
   210  752.76    2.587   15.60   36.0    2.3873    0.0317    1.75 9000.00 9000.00   35.20    0.7000 9000.00000 9000.00000 9000.000
   220  748.62    2.634   15.80   33.0    2.3873    0.0319    1.85 9000.00 9000.00   35.20    0.7000 9000.00000 9000.00000 9000.000
   230  743.90    2.688   15.80   21.0    2.4241    0.0326    1.97 9000.00 9000.00   35.20    0.7100 9000.00000 9000.00000 9000.000
   240  740.15    2.730   16.10   17.0    2.5710    0.0347    2.07 9000.00 9000.00   35.20    0.7500 9000.00000 9000.00000 9000.000
   250  736.45    2.773   15.80   20.0    2.6813    0.0364    2.18 9000.00 9000.00   35.21    0.7800 9000.00000 9000.00000 9000.000
   260  732.82    2.815   15.20   32.0    2.6078    0.0356    2.28 9000.00 9000.00   35.21    0.7600 9000.00000 9000.00000 9000.000
   270  729.04    2.858   14.80   34.0    2.5344    0.0348    2.39 9000.00 9000.00   35.21    0.7400 9000.00000 9000.00000 9000.000
   280  724.93    2.906   14.50   34.0    2.4984    0.0345    2.50 9000.00 9000.00   35.31    0.7300 9000.00000 9000.00000 9000.000
   290  720.10    2.963   14.00   44.0    2.3882    0.0332    2.63 9000.00 9000.00   35.31    0.7000 9000.00000 9000.00000 9000.000
   300  715.54    3.016   13.60   45.0    2.2413    0.0313    2.74 9000.00 9000.00   35.32    0.6600 9000.00000 9000.00000 9000.000
