36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19980415
Launch Time (UT)                  : 06:00:00
Burst Pressure (hPa)              : 6.57
Integrated O3 to end of data (DU) : 203.82
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 501207301
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0287
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.400
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.43    1.800   21.80   63.0    1.9164    0.0232    0.00 9000.00 9000.00   35.17    0.5600 9000.00000 9000.00000 9000.000
    10  824.43    1.800   22.40   64.0    1.9171    0.0233    0.00 9000.00 9000.00   35.27    0.5600 9000.00000 9000.00000 9000.000
    20  824.38    1.801   22.60   65.0    1.8802    0.0228    0.00 9000.00 9000.00   35.27    0.5500 9000.00000 9000.00000 9000.000
    30  824.38    1.801   22.20   63.0    1.8433    0.0224    0.00 9000.00 9000.00   35.27    0.5400 9000.00000 9000.00000 9000.000
    40  824.50    1.799   22.00   62.0    1.8427    0.0223   -0.00 9000.00 9000.00   35.17    0.5400 9000.00000 9000.00000 9000.000
    50  824.25    1.802   22.30   65.0    1.8071    0.0219    0.00 9000.00 9000.00   35.37    0.5300 9000.00000 9000.00000 9000.000
    60  824.28    1.802   22.10   61.0    1.8064    0.0219    0.00 9000.00 9000.00   35.27    0.5300 9000.00000 9000.00000 9000.000
    70  824.57    1.798   21.90   61.0    1.8440    0.0224   -0.00 9000.00 9000.00   35.37    0.5400 9000.00000 9000.00000 9000.000
    80  824.58    1.798   21.80   62.0    1.8433    0.0224   -0.00 9000.00 9000.00   35.27    0.5400 9000.00000 9000.00000 9000.000
    90  824.49    1.799   21.80   63.0    1.8440    0.0224   -0.00 9000.00 9000.00   35.37    0.5400 9000.00000 9000.00000 9000.000
   100  822.46    1.821   20.40   64.0    1.8802    0.0229    0.04 9000.00 9000.00   35.27    0.5500 9000.00000 9000.00000 9000.000
   110  817.00    1.878   19.30   68.0    1.8802    0.0230    0.13 9000.00 9000.00   35.27    0.5500 9000.00000 9000.00000 9000.000
   120  811.23    1.939   18.20   72.0    1.9908    0.0245    0.24 9000.00 9000.00   35.27    0.5800 9000.00000 9000.00000 9000.000
   130  805.43    2.001   17.60   75.0    2.0646    0.0256    0.36 9000.00 9000.00   35.28    0.6000 9000.00000 9000.00000 9000.000
   140  799.83    2.061   17.00   78.0    2.1014    0.0263    0.47 9000.00 9000.00   35.28    0.6100 9000.00000 9000.00000 9000.000
