36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 19981021
Launch Time (UT)                  : 08:15:00
Burst Pressure (hPa)              : 5.17
Integrated O3 to end of data (DU) : 253.84
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 827251306
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z0958
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.100
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.33    1.800   19.80   53.0    2.3124    0.0280    0.00 9000.00 9000.00   31.37    0.6700 9000.00000 9000.00000 9000.000
    10  822.41    1.851   18.10   60.0    2.3498    0.0286    0.11 9000.00 9000.00   31.37    0.6800 9000.00000 9000.00000 9000.000
    20  817.29    1.905   17.60   64.0    2.3132    0.0283    0.22 9000.00 9000.00   31.47    0.6700 9000.00000 9000.00000 9000.000
    30  812.70    1.953   17.10   66.0    2.3132    0.0285    0.33 9000.00 9000.00   31.47    0.6700 9000.00000 9000.00000 9000.000
    40  807.64    2.006   16.60   68.0    2.2759    0.0282    0.44 9000.00 9000.00   31.47    0.6600 9000.00000 9000.00000 9000.000
    50  802.32    2.063   16.00   70.0    2.2760    0.0284    0.56 9000.00 9000.00   31.48    0.6600 9000.00000 9000.00000 9000.000
    60  796.80    2.121   15.50   71.0    2.2767    0.0286    0.68 9000.00 9000.00   31.58    0.6600 9000.00000 9000.00000 9000.000
    70  790.98    2.184   14.80   73.0    2.2767    0.0288    0.82 9000.00 9000.00   31.58    0.6600 9000.00000 9000.00000 9000.000
    80  785.22    2.246   14.20   76.0    2.2767    0.0290    0.95 9000.00 9000.00   31.58    0.6600 9000.00000 9000.00000 9000.000
    90  778.45    2.319   13.50   80.0    2.2776    0.0293    1.10 9000.00 9000.00   31.69    0.6600 9000.00000 9000.00000 9000.000
   100  770.93    2.401   12.80   83.0    2.2029    0.0286    1.27 9000.00 9000.00   31.69    0.6400 9000.00000 9000.00000 9000.000
   110  764.50    2.471   12.10   86.0    2.2029    0.0288    1.42 9000.00 9000.00   31.69    0.6400 9000.00000 9000.00000 9000.000
   120  759.05    2.531   11.60   87.0    2.2029    0.0290    1.54 9000.00 9000.00   31.70    0.6400 9000.00000 9000.00000 9000.000
