36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:23:17 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20220302
Launch Time (UT)                  : 08:26:03
Burst Pressure (hPa)              : 7.00
Integrated O3 to end of data (DU) : 202.75
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5040241
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z37020
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.80    1.790   22.10   72.0    2.1248    0.0258    0.00   40.00   22.00   39.00    0.5580   -1.30173   36.75935    1.779
     1  822.84    1.800   23.68   51.0    2.1553    0.0262    0.02   41.55    9.06   39.00    0.5653   -1.30178   36.75920    1.787
     2  822.48    1.804   23.46   51.0    2.1553    0.0262    0.03   44.98    4.43   39.00    0.5653   -1.30182   36.75912    1.793
     3  821.98    1.809   23.29   51.0    2.1553    0.0262    0.04   48.88    3.13   39.00    0.5653   -1.30185   36.75906    1.798
     4  821.46    1.815   23.07   52.0    2.1570    0.0263    0.05   49.45    3.43   39.00    0.5657   -1.30189   36.75901    1.804
     5  821.03    1.819   22.87   52.0    2.1653    0.0264    0.06   48.96    4.12   39.00    0.5677   -1.30193   36.75898    1.808
     6  820.63    1.823   22.68   52.0    2.1653    0.0264    0.07   48.83    4.72   39.00    0.5677   -1.30197   36.75897    1.812
     7  820.25    1.827   22.50   53.0    2.1653    0.0264    0.07   49.09    5.14   38.99    0.5677   -1.30202   36.75898    1.816
     8  819.83    1.832   22.29   53.0    2.1656    0.0264    0.08   49.53    5.44   38.98    0.5678   -1.30208   36.75898    1.822
     9  819.17    1.839   22.00   54.0    2.1681    0.0265    0.10   49.95    5.74   38.97    0.5684   -1.30214   36.75896    1.828
    10  818.39    1.847   21.68   55.0    2.1701    0.0265    0.11   50.33    6.02   38.96    0.5689   -1.30219   36.75891    1.836
    11  817.67    1.855   21.38   55.0    2.1821    0.0267    0.13   50.66    6.30   38.95    0.5718   -1.30224   36.75882    1.843
    12  817.21    1.860   21.15   56.0    2.1833    0.0267    0.14   50.95    6.57   38.94    0.5721   -1.30227   36.75872    1.849
    13  816.83    1.864   20.95   56.0    2.1844    0.0267    0.15   51.18    6.83   38.92    0.5724   -1.30230   36.75864    1.853
    14  816.40    1.868   20.77   57.0    2.1906    0.0268    0.15   51.35    7.08   38.91    0.5739   -1.30232   36.75857    1.857
    15  815.99    1.873   20.58   57.0    2.1906    0.0268    0.16   51.45    7.31   38.90    0.5739   -1.30233   36.75852    1.862
    16  815.59    1.877   20.38   58.0    2.1905    0.0269    0.17   51.51    7.53   38.89    0.5739   -1.30235   36.75847    1.866
    17  815.05    1.883   20.16   58.0    2.1904    0.0269    0.18   51.50    7.73   38.88    0.5739   -1.30238   36.75843    1.872
    18  814.52    1.888   19.93   59.0    2.1946    0.0269    0.19   51.45    7.92   38.87    0.5749   -1.30242   36.75836    1.877
    19  814.12    1.893   19.75   60.0    2.1987    0.0270    0.20   51.35    8.09   38.87    0.5759   -1.30247   36.75827    1.881
    20  813.82    1.896   19.61   61.0    2.2019    0.0271    0.21   51.20    8.25   38.85    0.5767   -1.30253   36.75817    1.885
    21  813.57    1.898   19.51   62.0    2.2032    0.0271    0.21   51.01    8.40   38.85    0.5770   -1.30259   36.75806    1.888
    22  813.22    1.902   19.45   62.0    2.2044    0.0271    0.22   50.77    8.53   38.84    0.5773   -1.30267   36.75797    1.891
    23  812.79    1.906   19.42   62.0    2.2227    0.0273    0.23   50.49    8.66   38.84    0.5817   -1.30275   36.75790    1.896
    24  812.22    1.913   19.40   61.0    2.2415    0.0276    0.24   50.17    8.78   38.83    0.5862   -1.30282   36.75786    1.902
    25  811.58    1.919   19.39   61.0    2.2415    0.0276    0.26   49.83    8.89   38.83    0.5862   -1.30288   36.75783    1.908
    26  811.08    1.925   19.34   60.0    2.2415    0.0276    0.27   49.46    8.99   38.82    0.5862   -1.30293   36.75780    1.914
    27  810.67    1.929   19.23   60.0    2.2707    0.0280    0.28   49.08    9.09   38.82    0.5932   -1.30296   36.75777    1.918
    28  810.26    1.933   19.14   60.0    2.2744    0.0281    0.29   48.70    9.17   38.81    0.5941   -1.30297   36.75773    1.922
    29  809.88    1.937   19.08   61.0    2.2782    0.0281    0.29   48.31    9.26   38.81    0.5950   -1.30299   36.75767    1.927
    30  809.41    1.942   19.06   61.0    2.2786    0.0282    0.31   47.93    9.34   38.81    0.5951   -1.30300   36.75759    1.932
    31  808.82    1.949   19.07   60.0    2.2786    0.0282    0.32   47.57    9.41   38.81    0.5951   -1.30304   36.75750    1.938
    32  808.20    1.955   19.06   60.0    2.2991    0.0284    0.33   47.22    9.48   38.81    0.6000   -1.30309   36.75742    1.944
    33  807.64    1.961   19.01   60.0    2.3104    0.0286    0.34   46.90    9.55   38.82    0.6027   -1.30317   36.75734    1.950
    34  807.13    1.967   18.95   61.0    2.3129    0.0287    0.36   46.60    9.61   38.82    0.6033   -1.30327   36.75728    1.956
    35  806.60    1.972   18.88   61.0    2.3134    0.0287    0.37   46.33    9.67   38.82    0.6034   -1.30337   36.75723    1.962
    36  806.02    1.979   18.83   61.0    2.3155    0.0287    0.38   46.11    9.73   38.82    0.6039   -1.30346   36.75720    1.968
