36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 7 March, 2019
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20190102
Launch Time (UT)                  : 08:17:14
Burst Pressure (hPa)              : 7.52
Integrated O3 to end of data (DU) : 200.38
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1413164
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32320
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.30    1.800   16.00   64.0    2.7776    0.0336    0.00  180.00    3.00   36.95    0.7400   -1.30180   36.75930 9000.000
     2  825.11    1.812   18.47   58.0    2.8174    0.0341    0.03   13.00    2.20   36.96    0.7500   -1.30190   36.75910 9000.000
     4  824.06    1.823   18.49   57.0    2.8968    0.0352    0.06    8.00    2.40   36.96    0.7700   -1.30190   36.75920 9000.000
     6  823.08    1.834   18.44   57.0    2.8969    0.0352    0.09   14.00    2.80   36.97    0.7700   -1.30200   36.75920 9000.000
     8  822.09    1.844   18.36   58.0    2.8969    0.0352    0.12   15.00    3.10   36.97    0.7700   -1.30210   36.75920 9000.000
    10  821.01    1.855   18.36   59.0    2.8969    0.0353    0.15   17.00    3.40   36.97    0.7700   -1.30230   36.75920 9000.000
    12  819.84    1.867   18.42   60.0    2.8968    0.0353    0.18   18.00    3.70   36.96    0.7700   -1.30230   36.75910 9000.000
    14  818.71    1.879   18.36   59.0    2.8967    0.0354    0.21   20.00    3.90   36.95    0.7700   -1.30230   36.75910 9000.000
    16  817.82    1.888   18.22   59.0    2.8570    0.0349    0.23   22.00    4.20   36.95    0.7600   -1.30240   36.75910 9000.000
    18  816.97    1.897   17.99   60.0    2.8174    0.0345    0.26   24.00    4.40   36.95    0.7500   -1.30240   36.75910 9000.000
    20  815.99    1.908   17.81   60.0    2.8174    0.0345    0.28   25.00    4.50   36.95    0.7500   -1.30250   36.75910 9000.000
    22  814.94    1.919   17.74   61.0    2.8174    0.0346    0.31   27.00    4.70   36.95    0.7500   -1.30270   36.75900 9000.000
