36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Aug 12 15:18:56 2020
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20190814
Launch Time (UT)                  : 07:46:33
Burst Pressure (hPa)              : 5.83
Integrated O3 to end of data (DU) : 229.29
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1423532
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33357
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.60    1.800   14.90   82.0    1.2783    0.0154    0.00  358.00    0.70   33.61    0.3500   -1.30180   36.75930 9000.000
     2  826.37    1.813   15.36   69.0    1.2783    0.0155    0.02  283.00    0.80   33.61    0.3500   -1.30180   36.75920 9000.000
     4  825.03    1.826   15.26   72.0    1.2784    0.0155    0.03  266.00    0.90   33.62    0.3500   -1.30180   36.75920 9000.000
     6  823.49    1.842   15.21   74.0    1.2784    0.0155    0.05  266.00    1.00   33.62    0.3500   -1.30180   36.75920 9000.000
     8  822.13    1.856   15.16   75.0    1.3196    0.0161    0.07  262.00    1.10   33.62    0.3600   -1.30180   36.75930 9000.000
    10  821.09    1.867   14.97   76.0    1.3196    0.0161    0.08  258.00    1.10   33.62    0.3600   -1.30190   36.75930 9000.000
    12  819.96    1.879   14.64   76.0    1.3196    0.0161    0.09  253.00    1.20   33.62    0.3600   -1.30190   36.75940 9000.000
    14  818.70    1.892   14.42   77.0    1.2784    0.0156    0.11  248.00    1.20   33.62    0.3500   -1.30190   36.75940 9000.000
    16  817.53    1.904   14.39   78.0    1.3196    0.0161    0.13  243.00    1.30   33.62    0.3600   -1.30180   36.75930 9000.000
    18  816.39    1.916   14.39   79.0    1.4021    0.0172    0.14  239.00    1.30   33.63    0.3800   -1.30180   36.75930 9000.000
    20  815.30    1.927   14.29   79.0    1.4434    0.0177    0.16  234.00    1.30   33.63    0.3900   -1.30170   36.75940 9000.000
    22  814.10    1.939   14.09   78.0    1.4434    0.0177    0.17  230.00    1.30   33.63    0.3900   -1.30170   36.75940 9000.000
    24  812.96    1.951   13.97   79.0    1.4434    0.0178    0.19  225.00    1.40   33.63    0.3900   -1.30170   36.75940 9000.000
    26  811.87    1.963   13.89   79.0    1.4434    0.0178    0.20  221.00    1.40   33.63    0.3900   -1.30180   36.75940 9000.000
    28  810.77    1.974   13.77   79.0    1.4846    0.0183    0.22  217.00    1.40   33.63    0.4000   -1.30180   36.75940 9000.000
    30  809.62    1.986   13.69   80.0    1.4846    0.0183    0.24  212.00    1.40   33.63    0.4000   -1.30180   36.75960 9000.000
    32  808.42    1.999   13.56   80.0    1.5259    0.0189    0.25  208.00    1.40   33.63    0.4100   -1.30170   36.75960 9000.000
    34  807.38    2.010   13.44   81.0    1.4846    0.0184    0.27  204.00    1.50   33.63    0.4000   -1.30160   36.75960 9000.000
    36  806.51    2.019   13.37   81.0    1.4847    0.0184    0.28  199.00    1.50   33.64    0.4000   -1.30150   36.75950 9000.000
