36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Aug 12 15:19:25 2020
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20191015
Launch Time (UT)                  : 07:20:39
Burst Pressure (hPa)              : 6.96
Integrated O3 to end of data (DU) : 217.09
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1413458
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33352
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.20    1.800   18.10   80.0    1.7012    0.0206    0.00  207.00    2.30   30.65    0.4600   -1.30180   36.75930 9000.000
     2  824.32    1.809   18.14   71.0    1.7012    0.0206    0.01  165.00    2.70   30.66    0.4600   -1.30170   36.75920 9000.000
     4  823.30    1.820   17.83   72.0    1.7012    0.0207    0.03  154.00    3.00   30.66    0.4600   -1.30160   36.75910 9000.000
     6  822.34    1.830   17.62   72.0    1.7013    0.0207    0.05  156.00    3.20   30.66    0.4600   -1.30170   36.75900 9000.000
     8  821.49    1.839   17.53   73.0    1.7012    0.0207    0.06  158.00    3.40   30.65    0.4600   -1.30170   36.75900 9000.000
    10  820.61    1.848   17.45   74.0    1.7010    0.0207    0.07  159.00    3.60   30.62    0.4600   -1.30160   36.75890 9000.000
    12  819.69    1.857   17.36   74.0    1.7010    0.0208    0.09  160.00    3.70   30.61    0.4600   -1.30150   36.75900 9000.000
    14  818.91    1.866   17.28   75.0    1.7425    0.0213    0.10  161.00    3.80   30.61    0.4700   -1.30140   36.75910 9000.000
    16  818.13    1.874   17.19   75.0    1.7426    0.0213    0.12  162.00    3.90   30.63    0.4700   -1.30130   36.75920 9000.000
    18  817.22    1.883   17.10   75.0    1.7426    0.0213    0.13  163.00    3.90   30.64    0.4700   -1.30120   36.75920 9000.000
    20  816.37    1.892   17.04   75.0    1.7843    0.0219    0.15  164.00    4.00   30.66    0.4800   -1.30120   36.75910 9000.000
    22  815.48    1.901   16.96   76.0    1.7843    0.0219    0.16  164.00    3.90   30.67    0.4800   -1.30120   36.75910 9000.000
    24  814.44    1.912   16.87   76.0    1.7844    0.0219    0.18  164.00    3.90   30.68    0.4800   -1.30110   36.75900 9000.000
    26  813.50    1.922   16.79   76.0    1.8259    0.0224    0.20  164.00    3.80   30.69    0.4900   -1.30090   36.75890 9000.000
    28  812.61    1.932   16.69   76.0    1.8260    0.0225    0.21  164.00    3.70   30.70    0.4900   -1.30080   36.75890 9000.000
    30  811.47    1.944   16.59   77.0    1.8260    0.0225    0.23  163.00    3.60   30.70    0.4900   -1.30080   36.75900 9000.000
    32  810.24    1.957   16.48   77.0    1.8260    0.0225    0.25  163.00    3.50   30.70    0.4900   -1.30080   36.75910 9000.000
    34  809.10    1.969   16.39   77.0    1.8673    0.0231    0.27  163.00    3.40   30.67    0.5000   -1.30080   36.75920 9000.000
    36  808.12    1.979   16.30   78.0    1.8670    0.0231    0.29  163.00    3.30   30.62    0.5000   -1.30070   36.75910 9000.000
    38  807.16    1.989   16.19   78.0    1.8670    0.0231    0.31  163.00    3.20   30.61    0.5000   -1.30060   36.75890 9000.000
    40  806.15    2.000   16.06   79.0    1.8668    0.0232    0.33  163.00    3.10   30.59    0.5000   -1.30060   36.75880 9000.000
    42  805.19    2.010   15.94   80.0    1.8667    0.0232    0.35  164.00    3.00   30.57    0.5000   -1.30050   36.75880 9000.000
    44  804.21    2.020   15.84   81.0    1.8667    0.0232    0.36  164.00    3.00   30.57    0.5000   -1.30040   36.75890 9000.000
    46  803.14    2.032   15.72   81.0    1.8667    0.0232    0.38  164.00    2.90   30.57    0.5000   -1.30040   36.75890 9000.000
    48  802.12    2.042   15.62   82.0    1.8667    0.0233    0.40  163.00    2.90   30.58    0.5000   -1.30040   36.75890 9000.000
    50  801.15    2.053   15.51   82.0    1.8669    0.0233    0.42  162.00    2.90   30.61    0.5000   -1.30040   36.75890 9000.000
    52  800.16    2.063   15.44   82.0    1.8670    0.0233    0.44  161.00    2.90   30.62    0.5000   -1.30030   36.75900 9000.000
    54  799.10    2.075   15.33   83.0    1.8671    0.0234    0.46  159.00    3.00   30.64    0.5000   -1.30020   36.75900 9000.000
    56  797.99    2.086   15.19   83.0    1.8672    0.0234    0.48  156.00    3.00   30.66    0.5000   -1.30020   36.75890 9000.000
    58  796.94    2.098   15.09   84.0    1.8672    0.0234    0.50  153.00    3.00   30.66    0.5000   -1.30020   36.75890 9000.000
    60  795.97    2.108   14.97   84.0    1.8672    0.0235    0.52  150.00    3.00   30.66    0.5000   -1.30010   36.75880 9000.000
    62  795.07    2.117   14.88   85.0    1.8672    0.0235    0.53  147.00    3.00   30.66    0.5000   -1.29990   36.75880 9000.000
    64  794.09    2.128   14.78   85.0    1.8672    0.0235    0.55  145.00    2.90   30.65    0.5000   -1.29990   36.75880 9000.000
    66  793.03    2.139   14.67   86.0    1.8672    0.0235    0.57  142.00    2.80   30.65    0.5000   -1.30000   36.75870 9000.000
    68  791.86    2.152   14.56   86.0    1.8672    0.0236    0.59  141.00    2.70   30.65    0.5000   -1.29990   36.75870 9000.000
    70  790.62    2.165   14.45   86.0    1.8672    0.0236    0.61  140.00    2.60   30.66    0.5000   -1.29980   36.75870 9000.000
    72  789.64    2.175   14.35   87.0    1.8673    0.0236    0.63  139.00    2.40   30.67    0.5000   -1.29980   36.75870 9000.000
    74  789.02    2.182   14.29   87.0    1.8259    0.0231    0.64  140.00    2.20   30.68    0.4900   -1.29980   36.75850 9000.000
    76  788.36    2.189   14.21   88.0    1.8259    0.0232    0.66  142.00    2.00   30.68    0.4900   -1.29980   36.75840 9000.000
    78  787.52    2.198   14.12   88.0    1.8259    0.0232    0.67  145.00    1.80   30.69    0.4900   -1.29980   36.75850 9000.000
    80  786.52    2.209   14.02   88.0    1.8260    0.0232    0.69  149.00    1.70   30.70    0.4900   -1.29970   36.75860 9000.000
    82  785.45    2.221   13.92   89.0    1.8262    0.0233    0.71  155.00    1.60   30.73    0.4900   -1.29970   36.75860 9000.000
    84  784.39    2.232   13.81   89.0    1.8263    0.0233    0.73  159.00    1.50   30.74    0.4900   -1.29970   36.75840 9000.000
    86  783.38    2.243   13.71   90.0    1.8263    0.0233    0.75  163.00    1.50   30.74    0.4900   -1.29970   36.75840 9000.000
    88  782.51    2.252   13.63   90.0    1.8263    0.0233    0.76  166.00    1.50   30.75    0.4900   -1.29970   36.75850 9000.000
    90  781.54    2.263   13.55   90.0    1.8262    0.0234    0.78  166.00    1.60   30.74    0.4900   -1.29970   36.75840 9000.000
    92  780.43    2.275   13.44   91.0    1.8262    0.0234    0.80  165.00    1.60   30.74    0.4900   -1.29970   36.75850 9000.000
    94  779.41    2.286   13.35   92.0    1.8261    0.0234    0.82  163.00    1.70   30.73    0.4900   -1.29960   36.75840 9000.000
    96  778.41    2.297   13.25   92.0    1.8263    0.0235    0.84  160.00    1.80   30.75    0.4900   -1.29950   36.75830 9000.000
    98  777.35    2.308   13.12   93.0    1.8262    0.0235    0.86  156.00    1.90   30.73    0.4900   -1.29950   36.75830 9000.000
   100  776.23    2.320   13.00   93.0    1.8263    0.0235    0.88  152.00    2.10   30.75    0.4900   -1.29940   36.75840 9000.000
   102  775.08    2.333   12.87   94.0    1.8263    0.0236    0.90  148.00    2.20   30.75    0.4900   -1.29950   36.75830 9000.000
   104  773.92    2.345   12.75   95.0    1.8263    0.0236    0.92  145.00    2.30   30.76    0.4900   -1.29950   36.75830 9000.000
   106  772.78    2.358   12.65   95.0    1.7850    0.0231    0.94  142.00    2.40   30.78    0.4800   -1.29950   36.75820 9000.000
   108  771.57    2.371   12.52   96.0    1.7850    0.0231    0.97  139.00    2.60   30.79    0.4800   -1.29940   36.75820 9000.000
   110  770.32    2.385   12.41   97.0    1.7851    0.0232    0.99  136.00    2.70   30.80    0.4800   -1.29930   36.75820 9000.000
   112  769.02    2.399   12.32   97.0    1.7851    0.0232    1.01  133.00    2.80   30.81    0.4800   -1.29930   36.75810 9000.000
   114  767.75    2.413   12.21   97.0    1.7851    0.0233    1.04  131.00    2.90   30.81    0.4800   -1.29930   36.75810 9000.000
   116  766.57    2.426   12.08   97.0    1.7849    0.0233    1.06  128.00    3.00   30.77    0.4800   -1.29930   36.75810 9000.000
   118  765.55    2.437   12.02   96.0    1.7847    0.0233    1.08  126.00    3.10   30.73    0.4800   -1.29920   36.75810 9000.000
