36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Aug 12 15:18:35 2020
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20190620
Launch Time (UT)                  : 07:20:26
Burst Pressure (hPa)              : 6.05
Integrated O3 to end of data (DU) : 242.89
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1323041
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33332
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.60    1.800   16.40   84.0    1.8175    0.0220    0.00  249.00    0.40   33.56    0.5000   -1.30180   36.75930 9000.000
     2  825.34    1.813   16.83   71.0    1.8176    0.0220    0.02  169.00    0.70   33.57    0.5000   -1.30170   36.75910 9000.000
     4  824.47    1.822   16.75   73.0    1.8176    0.0220    0.04  161.00    0.90   33.57    0.5000   -1.30170   36.75910 9000.000
     6  823.68    1.830   16.63   74.0    1.8571    0.0225    0.05  168.00    1.00   33.57    0.5100   -1.30170   36.75910 9000.000
     8  822.71    1.840   16.45   76.0    1.8571    0.0226    0.07  172.00    1.10   33.57    0.5100   -1.30170   36.75900 9000.000
    10  821.61    1.852   16.20   77.0    1.8571    0.0226    0.09  176.00    1.30   33.57    0.5100   -1.30170   36.75900 9000.000
    12  820.58    1.862   16.05   78.0    1.8966    0.0231    0.11  180.00    1.50   33.57    0.5200   -1.30170   36.75900 9000.000
    14  819.56    1.873   16.02   79.0    1.8966    0.0231    0.13  182.00    1.70   33.57    0.5200   -1.30170   36.75910 9000.000
    16  818.41    1.885   16.08   80.0    1.8966    0.0232    0.15  185.00    1.90   33.56    0.5200   -1.30180   36.75910 9000.000
    18  817.29    1.897   16.06   81.0    1.9360    0.0237    0.17  187.00    2.00   33.55    0.5300   -1.30170   36.75910 9000.000
    20  816.36    1.906   15.92   81.0    1.9755    0.0242    0.18  189.00    2.20   33.54    0.5400   -1.30150   36.75910 9000.000
