36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080325
Launch Time (UT)                  : 08:14:00
Burst Pressure (hPa)              : 4.07
Integrated O3 to end of data (DU) : 256.02
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28350855
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6283
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.050
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  814.66    1.800   24.50   44.0    4.2170    0.0518    0.00 9000.00 9000.00   34.77    1.2100 9000.00000 9000.00000 9000.000
    10  809.13    1.860   22.90   50.0    4.2547    0.0526    0.23 9000.00 9000.00   34.87    1.2200 9000.00000 9000.00000 9000.000
    20  804.03    1.915   22.20   53.0    4.2185    0.0525    0.44 9000.00 9000.00   34.88    1.2100 9000.00000 9000.00000 9000.000
    30  798.36    1.976   21.70   55.0    4.2185    0.0528    0.68 9000.00 9000.00   34.88    1.2100 9000.00000 9000.00000 9000.000
    40  791.96    2.046   21.10   56.0    4.1835    0.0528    0.94 9000.00 9000.00   34.98    1.2000 9000.00000 9000.00000 9000.000
    50  786.02    2.111   20.30   58.0    4.1107    0.0523    1.19 9000.00 9000.00   34.98    1.1800 9000.00000 9000.00000 9000.000
    60  780.47    2.172   19.70   60.0    4.1109    0.0527    1.42 9000.00 9000.00   34.99    1.1800 9000.00000 9000.00000 9000.000
    70  775.25    2.230   19.00   62.0    4.1109    0.0530    1.64 9000.00 9000.00   34.99    1.1800 9000.00000 9000.00000 9000.000
    80  769.06    2.299   18.40   64.0    4.0745    0.0530    1.90 9000.00 9000.00   34.99    1.1700 9000.00000 9000.00000 9000.000
    90  764.20    2.354   17.70   66.0    4.0381    0.0528    2.10 9000.00 9000.00   34.99    1.1600 9000.00000 9000.00000 9000.000
   100  758.64    2.416   17.00   68.0    4.0746    0.0537    2.33 9000.00 9000.00   35.00    1.1700 9000.00000 9000.00000 9000.000
   110  753.26    2.477   16.40   69.0    4.0396    0.0536    2.56 9000.00 9000.00   35.10    1.1600 9000.00000 9000.00000 9000.000
   120  748.80    2.527   15.90   71.0    4.0032    0.0535    2.75 9000.00 9000.00   35.10    1.1500 9000.00000 9000.00000 9000.000
