36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080220
Launch Time (UT)                  : 08:08:00
Burst Pressure (hPa)              : 5.09
Integrated O3 to end of data (DU) : 222.82
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351453
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6279
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.300
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.10    1.800   20.50   63.0    1.6112    0.0196    0.00 9000.00 9000.00   34.27    0.4900 9000.00000 9000.00000 9000.000
    10  820.88    1.834   18.40   66.0    1.6478    0.0201    0.05 9000.00 9000.00   34.27    0.5000 9000.00000 9000.00000 9000.000
    20  815.64    1.889   17.30   71.0    1.7216    0.0211    0.14 9000.00 9000.00   34.37    0.5200 9000.00000 9000.00000 9000.000
    30  810.28    1.945   16.70   74.0    1.7948    0.0222    0.23 9000.00 9000.00   34.37    0.5400 9000.00000 9000.00000 9000.000
    40  804.65    2.004   16.20   76.0    1.8682    0.0232    0.33 9000.00 9000.00   34.38    0.5600 9000.00000 9000.00000 9000.000
    50  800.36    2.050   15.70   77.0    1.8682    0.0233    0.41 9000.00 9000.00   34.38    0.5600 9000.00000 9000.00000 9000.000
    60  795.45    2.102   15.20   79.0    1.9414    0.0244    0.50 9000.00 9000.00   34.38    0.5800 9000.00000 9000.00000 9000.000
    70  791.01    2.150   14.80   80.0    1.9788    0.0250    0.59 9000.00 9000.00   34.48    0.5900 9000.00000 9000.00000 9000.000
    80  786.70    2.196   14.40   82.0    1.9788    0.0252    0.67 9000.00 9000.00   34.48    0.5900 9000.00000 9000.00000 9000.000
    90  782.20    2.245   13.90   84.0    2.0154    0.0258    0.76 9000.00 9000.00   34.49    0.6000 9000.00000 9000.00000 9000.000
   100  777.22    2.299   13.50   86.0    1.9788    0.0255    0.86 9000.00 9000.00   34.49    0.5900 9000.00000 9000.00000 9000.000
   110  773.36    2.341   13.30   85.0    1.9788    0.0256    0.94 9000.00 9000.00   34.49    0.5900 9000.00000 9000.00000 9000.000
   120  769.30    2.385   13.10   84.0    2.0154    0.0262    1.02 9000.00 9000.00   34.49    0.6000 9000.00000 9000.00000 9000.000
