36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080312
Launch Time (UT)                  : 07:53:00
Burst Pressure (hPa)              : 3.86
Integrated O3 to end of data (DU) : 267.55
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351242
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6286
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.430
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  819.89    1.800   21.30   48.0    2.3574    0.0288    0.00 9000.00 9000.00   34.67    0.6900 9000.00000 9000.00000 9000.000
    10  815.97    1.841   18.60   60.0    2.3574    0.0289    0.09 9000.00 9000.00   34.67    0.6900 9000.00000 9000.00000 9000.000
    20  812.19    1.881   18.10   64.0    2.4319    0.0299    0.18 9000.00 9000.00   34.77    0.7100 9000.00000 9000.00000 9000.000
    30  808.09    1.925   17.70   66.0    2.4686    0.0305    0.27 9000.00 9000.00   34.77    0.7200 9000.00000 9000.00000 9000.000
    40  804.08    1.967   17.30   68.0    2.4687    0.0307    0.37 9000.00 9000.00   34.78    0.7200 9000.00000 9000.00000 9000.000
    50  800.12    2.009   17.00   70.0    2.5056    0.0313    0.47 9000.00 9000.00   34.78    0.7300 9000.00000 9000.00000 9000.000
    60  795.70    2.057   16.60   71.0    2.5056    0.0315    0.58 9000.00 9000.00   34.78    0.7300 9000.00000 9000.00000 9000.000
    70  790.72    2.110   16.10   72.0    2.5056    0.0317    0.70 9000.00 9000.00   34.78    0.7300 9000.00000 9000.00000 9000.000
    80  785.97    2.161   15.60   74.0    2.5056    0.0319    0.82 9000.00 9000.00   34.78    0.7300 9000.00000 9000.00000 9000.000
    90  781.25    2.213   15.00   76.0    2.5057    0.0321    0.94 9000.00 9000.00   34.79    0.7300 9000.00000 9000.00000 9000.000
   100  777.66    2.252   14.90   75.0    2.5426    0.0327    1.03 9000.00 9000.00   34.79    0.7400 9000.00000 9000.00000 9000.000
   110  774.16    2.290   14.70   77.0    2.4688    0.0319    1.12 9000.00 9000.00   34.79    0.7200 9000.00000 9000.00000 9000.000
   120  771.25    2.322   14.20   78.0    2.4688    0.0320    1.20 9000.00 9000.00   34.79    0.7200 9000.00000 9000.00000 9000.000
   130  768.24    2.355   14.80   67.0    2.4688    0.0321    1.27 9000.00 9000.00   34.79    0.7200 9000.00000 9000.00000 9000.000
   140  764.81    2.393   15.60   52.0    2.4688    0.0323    1.36 9000.00 9000.00   34.79    0.7200 9000.00000 9000.00000 9000.000
   150  761.04    2.435   15.40   48.0    2.5057    0.0329    1.46 9000.00 9000.00   34.79    0.7300 9000.00000 9000.00000 9000.000
   160  756.92    2.481   15.30   38.0    2.5794    0.0341    1.57 9000.00 9000.00   34.80    0.7500 9000.00000 9000.00000 9000.000
   170  752.81    2.527   15.00   47.0    2.6163    0.0348    1.68 9000.00 9000.00   34.80    0.7600 9000.00000 9000.00000 9000.000
   180  748.02    2.581   14.60   51.0    2.5803    0.0345    1.81 9000.00 9000.00   34.90    0.7500 9000.00000 9000.00000 9000.000
   190  743.36    2.634   14.30   49.0    2.5803    0.0347    1.93 9000.00 9000.00   34.90    0.7500 9000.00000 9000.00000 9000.000
   200  737.79    2.697   13.90   48.0    2.5804    0.0350    2.09 9000.00 9000.00   34.91    0.7500 9000.00000 9000.00000 9000.000
   210  732.67    2.756   13.40   49.0    2.5804    0.0352    2.23 9000.00 9000.00   34.91    0.7500 9000.00000 9000.00000 9000.000
   220  727.63    2.814   12.80   51.0    2.5435    0.0350    2.37 9000.00 9000.00   34.91    0.7400 9000.00000 9000.00000 9000.000
   230  723.96    2.857   12.40   52.0    2.5435    0.0351    2.47 9000.00 9000.00   34.91    0.7400 9000.00000 9000.00000 9000.000
   240  719.40    2.910   12.00   53.0    2.5435    0.0354    2.60 9000.00 9000.00   34.91    0.7400 9000.00000 9000.00000 9000.000
   250  714.45    2.967   11.50   53.0    2.5068    0.0351    2.74 9000.00 9000.00   34.92    0.7300 9000.00000 9000.00000 9000.000
   260  710.18    3.018   11.30   50.0    2.5068    0.0353    2.85 9000.00 9000.00   34.92    0.7300 9000.00000 9000.00000 9000.000
   270  706.15    3.065   11.20   49.0    2.5805    0.0365    2.97 9000.00 9000.00   34.92    0.7500 9000.00000 9000.00000 9000.000
   280  702.70    3.106   10.90   47.0    2.6173    0.0372    3.07 9000.00 9000.00   34.92    0.7600 9000.00000 9000.00000 9000.000
   290  698.42    3.157   10.50   47.0    2.6173    0.0375    3.20 9000.00 9000.00   34.92    0.7600 9000.00000 9000.00000 9000.000
   300  693.04    3.221   10.00   48.0    2.5806    0.0372    3.35 9000.00 9000.00   34.93    0.7500 9000.00000 9000.00000 9000.000
   310  688.10    3.281    9.50   49.0    2.5813    0.0375    3.50 9000.00 9000.00   35.03    0.7500 9000.00000 9000.00000 9000.000
   320  683.30    3.339    8.90   51.0    2.5813    0.0378    3.64 9000.00 9000.00   35.03    0.7500 9000.00000 9000.00000 9000.000
   330  679.57    3.384    8.50   52.0    2.5813    0.0380    3.75 9000.00 9000.00   35.03    0.7500 9000.00000 9000.00000 9000.000
   340  675.82    3.430    8.10   53.0    2.5446    0.0377    3.87 9000.00 9000.00   35.04    0.7400 9000.00000 9000.00000 9000.000
   350  671.79    3.479    7.80   54.0    2.5077    0.0373    3.99 9000.00 9000.00   35.04    0.7300 9000.00000 9000.00000 9000.000
   360  667.33    3.534    7.60   52.0    2.4708    0.0370    4.12 9000.00 9000.00   35.04    0.7200 9000.00000 9000.00000 9000.000
   370  663.31    3.584    7.30   50.0    2.4708    0.0373    4.23 9000.00 9000.00   35.04    0.7200 9000.00000 9000.00000 9000.000
   380  659.59    3.630    7.10   49.0    2.4708    0.0375    4.34 9000.00 9000.00   35.04    0.7200 9000.00000 9000.00000 9000.000
   390  655.80    3.678    6.80   48.0    2.4709    0.0377    4.46 9000.00 9000.00   35.05    0.7200 9000.00000 9000.00000 9000.000
   400  652.28    3.722    6.50   48.0    2.4341    0.0373    4.56 9000.00 9000.00   35.05    0.7100 9000.00000 9000.00000 9000.000
   410  648.48    3.770    6.10   49.0    2.4341    0.0375    4.67 9000.00 9000.00   35.05    0.7100 9000.00000 9000.00000 9000.000
   420  644.51    3.820    5.70   50.0    2.4341    0.0378    4.79 9000.00 9000.00   35.05    0.7100 9000.00000 9000.00000 9000.000
   430  640.25    3.874    5.30   51.0    2.3971    0.0374    4.92 9000.00 9000.00   35.05    0.7000 9000.00000 9000.00000 9000.000
   440  637.28    3.912    4.90   51.0    2.4341    0.0382    5.01 9000.00 9000.00   35.06    0.7100 9000.00000 9000.00000 9000.000
   450  633.38    3.962    4.50   52.0    2.4341    0.0384    5.12 9000.00 9000.00   35.06    0.7100 9000.00000 9000.00000 9000.000
   460  629.28    4.015    4.10   52.0    2.4710    0.0393    5.25 9000.00 9000.00   35.06    0.7200 9000.00000 9000.00000 9000.000
   470  624.87    4.072    3.70   50.0    2.3972    0.0384    5.39 9000.00 9000.00   35.06    0.7000 9000.00000 9000.00000 9000.000
   480  620.99    4.123    3.30   50.0    2.3604    0.0380    5.50 9000.00 9000.00   35.07    0.6900 9000.00000 9000.00000 9000.000
