36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080611
Launch Time (UT)                  : 08:40:00
Burst Pressure (hPa)              : 7.29
Integrated O3 to end of data (DU) : 234.14
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753540
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6284
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.900
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.32    1.800   21.40   45.0    2.1280    0.0258    0.00 9000.00 9000.00   33.77    0.6100 9000.00000 9000.00000 9000.000
    10  824.11    1.813   20.50   46.0    2.1273    0.0258    0.02 9000.00 9000.00   33.67    0.6100 9000.00000 9000.00000 9000.000
    20  818.73    1.869   17.40   52.0    2.2020    0.0269    0.14 9000.00 9000.00   33.67    0.6300 9000.00000 9000.00000 9000.000
    30  813.75    1.921   16.60   55.0    2.2773    0.0280    0.24 9000.00 9000.00   33.77    0.6500 9000.00000 9000.00000 9000.000
    40  808.70    1.974   15.90   57.0    2.3147    0.0286    0.36 9000.00 9000.00   33.77    0.6600 9000.00000 9000.00000 9000.000
    50  802.70    2.037   15.20   59.0    2.3521    0.0293    0.49 9000.00 9000.00   33.78    0.6700 9000.00000 9000.00000 9000.000
    60  796.91    2.099   14.70   61.0    2.3894    0.0300    0.63 9000.00 9000.00   33.78    0.6800 9000.00000 9000.00000 9000.000
    70  790.99    2.162   14.20   63.0    2.3521    0.0297    0.77 9000.00 9000.00   33.78    0.6700 9000.00000 9000.00000 9000.000
    80  783.94    2.237   13.50   65.0    2.3894    0.0305    0.94 9000.00 9000.00   33.78    0.6800 9000.00000 9000.00000 9000.000
    90  777.39    2.308   12.80   67.0    2.3522    0.0303    1.09 9000.00 9000.00   33.79    0.6700 9000.00000 9000.00000 9000.000
   100  771.50    2.372   12.10   69.0    2.3522    0.0305    1.24 9000.00 9000.00   33.79    0.6700 9000.00000 9000.00000 9000.000
   110  766.22    2.429   11.50   72.0    2.3522    0.0307    1.36 9000.00 9000.00   33.79    0.6700 9000.00000 9000.00000 9000.000
   120  761.34    2.483   11.00   74.0    2.3148    0.0304    1.48 9000.00 9000.00   33.79    0.6600 9000.00000 9000.00000 9000.000
