36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080618
Launch Time (UT)                  : 08:33:00
Burst Pressure (hPa)              : 13.96
Integrated O3 to end of data (DU) : 189.16
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753455
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6287
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.200
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.21    1.800   16.30   57.0    1.8143    0.0220    0.00 9000.00 9000.00   32.57    0.5500 9000.00000 9000.00000 9000.000
    10  820.82    1.845   14.90   62.0    1.9957    0.0243    0.08 9000.00 9000.00   32.57    0.6000 9000.00000 9000.00000 9000.000
    20  815.58    1.900   14.40   65.0    2.0683    0.0254    0.18 9000.00 9000.00   32.57    0.6200 9000.00000 9000.00000 9000.000
    30  810.99    1.947   13.90   67.0    2.1046    0.0260    0.28 9000.00 9000.00   32.57    0.6300 9000.00000 9000.00000 9000.000
    40  807.67    1.982   13.70   67.0    2.1409    0.0265    0.34 9000.00 9000.00   32.57    0.6400 9000.00000 9000.00000 9000.000
    50  803.70    2.023   13.30   69.0    2.1410    0.0266    0.43 9000.00 9000.00   32.58    0.6400 9000.00000 9000.00000 9000.000
    60  799.07    2.072   12.80   71.0    2.1417    0.0268    0.53 9000.00 9000.00   32.68    0.6400 9000.00000 9000.00000 9000.000
    70  794.05    2.125   12.40   72.0    2.1417    0.0270    0.63 9000.00 9000.00   32.68    0.6400 9000.00000 9000.00000 9000.000
    80  790.10    2.167   12.00   73.0    2.1780    0.0276    0.72 9000.00 9000.00   32.68    0.6500 9000.00000 9000.00000 9000.000
    90  785.43    2.217   11.40   75.0    2.1417    0.0273    0.82 9000.00 9000.00   32.68    0.6400 9000.00000 9000.00000 9000.000
   100  781.21    2.262   11.00   77.0    2.1418    0.0274    0.91 9000.00 9000.00   32.69    0.6400 9000.00000 9000.00000 9000.000
   110  777.06    2.306   10.70   78.0    2.1418    0.0276    1.00 9000.00 9000.00   32.69    0.6400 9000.00000 9000.00000 9000.000
