36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080606
Launch Time (UT)                  : 08:25:00
Burst Pressure (hPa)              : 6.58
Integrated O3 to end of data (DU) : 233.25
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753446
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6281
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.700
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  815.44    1.800   16.90   65.0    2.1036    0.0258    0.00 9000.00 9000.00   32.37    0.6200 9000.00000 9000.00000 9000.000
    10  807.94    1.879   16.00   67.0    2.1036    0.0260    0.15 9000.00 9000.00   32.37    0.6200 9000.00000 9000.00000 9000.000
    20  800.38    1.959   15.10   70.0    2.1406    0.0267    0.31 9000.00 9000.00   32.38    0.6300 9000.00000 9000.00000 9000.000
    30  792.24    2.045   14.50   73.0    2.0668    0.0261    0.48 9000.00 9000.00   32.38    0.6100 9000.00000 9000.00000 9000.000
    40  783.39    2.140   13.60   75.0    2.0675    0.0264    0.66 9000.00 9000.00   32.48    0.6100 9000.00000 9000.00000 9000.000
    50  774.85    2.233   12.70   79.0    2.0306    0.0262    0.84 9000.00 9000.00   32.49    0.6000 9000.00000 9000.00000 9000.000
    60  765.58    2.334   11.60   84.0    2.0306    0.0265    1.03 9000.00 9000.00   32.49    0.6000 9000.00000 9000.00000 9000.000
    70  759.26    2.403   10.80   87.0    2.0676    0.0272    1.17 9000.00 9000.00   32.50    0.6100 9000.00000 9000.00000 9000.000
    80  752.89    2.474   10.00   92.0    2.0676    0.0275    1.31 9000.00 9000.00   32.50    0.6100 9000.00000 9000.00000 9000.000
    90  746.17    2.548    9.50   94.0    2.1045    0.0282    1.45 9000.00 9000.00   32.50    0.6200 9000.00000 9000.00000 9000.000
   100  740.14    2.616    9.00   94.0    2.1045    0.0284    1.59 9000.00 9000.00   32.50    0.6200 9000.00000 9000.00000 9000.000
   110  734.28    2.681    8.50   94.0    2.1046    0.0287    1.72 9000.00 9000.00   32.51    0.6200 9000.00000 9000.00000 9000.000
   120  728.27    2.750    7.70   91.0    2.1416    0.0294    1.86 9000.00 9000.00   32.51    0.6300 9000.00000 9000.00000 9000.000
