36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20081119
Launch Time (UT)                  : 07:55:00
Burst Pressure (hPa)              : 6.10
Integrated O3 to end of data (DU) : 228.27
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28350944
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 1.500
Ozonesonde Instrument             : 2Z6399
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.040
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.48    1.800   18.70   67.0    2.0192    0.0245    0.00 9000.00 9000.00   32.37    0.6100 9000.00000 9000.00000 9000.000
    10  816.84    1.859   17.20   73.0    2.0192    0.0247    0.11 9000.00 9000.00   32.37    0.6100 9000.00000 9000.00000 9000.000
    20  811.00    1.920   16.50   77.0    2.0553    0.0253    0.23 9000.00 9000.00   32.37    0.6200 9000.00000 9000.00000 9000.000
    30  805.43    1.979   15.90   79.0    2.1275    0.0264    0.34 9000.00 9000.00   32.38    0.6400 9000.00000 9000.00000 9000.000
    40  799.43    2.043   15.30   81.0    2.1996    0.0275    0.47 9000.00 9000.00   32.38    0.6600 9000.00000 9000.00000 9000.000
    50  792.88    2.113   14.60   85.0    2.1996    0.0277    0.61 9000.00 9000.00   32.38    0.6600 9000.00000 9000.00000 9000.000
    60  787.03    2.175   14.00   86.0    2.2363    0.0284    0.74 9000.00 9000.00   32.48    0.6700 9000.00000 9000.00000 9000.000
    70  781.43    2.236   13.50   86.0    2.2725    0.0291    0.87 9000.00 9000.00   32.49    0.6800 9000.00000 9000.00000 9000.000
    80  776.70    2.287   13.00   87.0    2.3086    0.0297    0.98 9000.00 9000.00   32.49    0.6900 9000.00000 9000.00000 9000.000
    90  771.60    2.342   12.60   86.0    2.3807    0.0309    1.10 9000.00 9000.00   32.49    0.7100 9000.00000 9000.00000 9000.000
   100  764.81    2.417   12.30   82.0    2.3807    0.0311    1.26 9000.00 9000.00   32.49    0.7100 9000.00000 9000.00000 9000.000
   110  758.94    2.481   12.00   80.0    2.4529    0.0323    1.41 9000.00 9000.00   32.50    0.7300 9000.00000 9000.00000 9000.000
   120  752.45    2.553   11.60   80.0    2.4890    0.0331    1.58 9000.00 9000.00   32.50    0.7400 9000.00000 9000.00000 9000.000
