36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080903
Launch Time (UT)                  : 08:26:00
Burst Pressure (hPa)              : 7.06
Integrated O3 to end of data (DU) : 228.59
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753252
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6398
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.320
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.24    1.800   16.90   62.0    0.9895    0.0120    0.00 9000.00 9000.00   34.17    0.3300 9000.00000 9000.00000 9000.000
    10  822.63    1.837   14.90   68.0    1.0601    0.0129    0.04 9000.00 9000.00   34.17    0.3500 9000.00000 9000.00000 9000.000
    20  817.69    1.888   14.20   73.0    1.1308    0.0138    0.09 9000.00 9000.00   34.17    0.3700 9000.00000 9000.00000 9000.000
    30  812.10    1.946   13.70   76.0    1.1308    0.0139    0.15 9000.00 9000.00   34.17    0.3700 9000.00000 9000.00000 9000.000
    40  809.18    1.977   13.40   77.0    1.1662    0.0144    0.18 9000.00 9000.00   34.17    0.3800 9000.00000 9000.00000 9000.000
    70  792.82    2.148   11.90   80.0    1.2015    0.0152    0.37 9000.00 9000.00   34.18    0.3900 9000.00000 9000.00000 9000.000
    80  789.35    2.185   11.70   81.0    1.2015    0.0152    0.41 9000.00 9000.00   34.18    0.3900 9000.00000 9000.00000 9000.000
    90  785.03    2.231   11.30   82.0    1.2365    0.0158    0.47 9000.00 9000.00   34.08    0.4000 9000.00000 9000.00000 9000.000
   100  780.07    2.284   10.90   84.0    1.2012    0.0154    0.53 9000.00 9000.00   34.09    0.3900 9000.00000 9000.00000 9000.000
   110  775.87    2.329   10.70   84.0    1.2365    0.0159    0.58 9000.00 9000.00   34.09    0.4000 9000.00000 9000.00000 9000.000
   120  771.59    2.375   10.30   85.0    1.2012    0.0156    0.63 9000.00 9000.00   34.09    0.3900 9000.00000 9000.00000 9000.000
   130  768.24    2.412   10.00   86.0    1.2012    0.0156    0.67 9000.00 9000.00   34.09    0.3900 9000.00000 9000.00000 9000.000
   140  764.88    2.448    9.80   86.0    1.2012    0.0157    0.72 9000.00 9000.00   34.09    0.3900 9000.00000 9000.00000 9000.000
   150  759.98    2.502    9.40   88.0    1.1659    0.0153    0.78 9000.00 9000.00   34.10    0.3800 9000.00000 9000.00000 9000.000
   160  755.19    2.554    8.90   90.0    1.2012    0.0159    0.84 9000.00 9000.00   34.10    0.3900 9000.00000 9000.00000 9000.000
   170  747.51    2.639    8.40   92.0    1.1655    0.0156    0.93 9000.00 9000.00   34.00    0.3800 9000.00000 9000.00000 9000.000
   180  743.45    2.684    8.30   93.0    1.1655    0.0157    0.98 9000.00 9000.00   34.00    0.3800 9000.00000 9000.00000 9000.000
   190  738.89    2.735    7.90   94.0    1.1302    0.0153    1.04 9000.00 9000.00   34.01    0.3700 9000.00000 9000.00000 9000.000
   200  733.10    2.800    7.60   95.0    1.1655    0.0159    1.11 9000.00 9000.00   34.01    0.3800 9000.00000 9000.00000 9000.000
   210  731.55    2.818    7.50   95.0    1.1302    0.0154    1.13 9000.00 9000.00   34.01    0.3700 9000.00000 9000.00000 9000.000
   220  726.26    2.877    7.20   95.0    1.1302    0.0156    1.19 9000.00 9000.00   34.01    0.3700 9000.00000 9000.00000 9000.000
   230  722.08    2.925    7.00   95.0    1.0949    0.0152    1.24 9000.00 9000.00   34.01    0.3600 9000.00000 9000.00000 9000.000
   240  717.29    2.980    6.70   94.0    1.0950    0.0153    1.30 9000.00 9000.00   34.02    0.3600 9000.00000 9000.00000 9000.000
   250  712.36    3.036    6.40   94.0    1.1303    0.0159    1.36 9000.00 9000.00   34.02    0.3700 9000.00000 9000.00000 9000.000
   270  706.51    3.104    6.10   94.0    1.1303    0.0160    1.43 9000.00 9000.00   34.02    0.3700 9000.00000 9000.00000 9000.000
   280  697.36    3.211    5.60   94.0    1.0950    0.0157    1.55 9000.00 9000.00   34.03    0.3600 9000.00000 9000.00000 9000.000
   290  696.62    3.220    5.60   94.0    1.0950    0.0157    1.56 9000.00 9000.00   34.03    0.3600 9000.00000 9000.00000 9000.000
   330  675.70    3.468    2.70   76.0    1.2359    0.0183    1.84 9000.00 9000.00   33.94    0.4000 9000.00000 9000.00000 9000.000
   350  667.82    3.563    2.80   72.0    1.7656    0.0264    1.98 9000.00 9000.00   33.94    0.5500 9000.00000 9000.00000 9000.000
   360  665.39    3.593    2.70   71.0    1.8715    0.0281    2.03 9000.00 9000.00   33.94    0.5800 9000.00000 9000.00000 9000.000
   370  661.21    3.644    2.70   70.0    1.9775    0.0299    2.13 9000.00 9000.00   33.94    0.6100 9000.00000 9000.00000 9000.000
   380  657.54    3.689    2.50   71.0    2.0128    0.0306    2.21 9000.00 9000.00   33.95    0.6200 9000.00000 9000.00000 9000.000
   390  653.71    3.736    2.70   79.0    1.9775    0.0303    2.31 9000.00 9000.00   33.95    0.6100 9000.00000 9000.00000 9000.000
