36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080514
Launch Time (UT)                  : 08:12:00
Burst Pressure (hPa)              : 12.85
Integrated O3 to end of data (DU) : 192.96
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351249
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6271
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.640
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.35    1.800   19.20   64.0    1.2197    0.0148    0.00 9000.00 9000.00   33.47    0.3800 9000.00000 9000.00000 9000.000
    10  821.92    1.846   17.80   70.0    1.1458    0.0139    0.05 9000.00 9000.00   33.47    0.3600 9000.00000 9000.00000 9000.000
    20  817.20    1.895   17.40   72.0    1.1458    0.0140    0.10 9000.00 9000.00   33.47    0.3600 9000.00000 9000.00000 9000.000
    30  812.36    1.946   16.80   75.0    1.1458    0.0141    0.16 9000.00 9000.00   33.47    0.3600 9000.00000 9000.00000 9000.000
    40  807.11    2.002   16.20   78.0    1.1458    0.0142    0.21 9000.00 9000.00   33.47    0.3600 9000.00000 9000.00000 9000.000
    50  801.75    2.059   15.90   80.0    1.1459    0.0143    0.28 9000.00 9000.00   33.48    0.3600 9000.00000 9000.00000 9000.000
    60  796.94    2.110   15.30   81.0    1.1459    0.0144    0.33 9000.00 9000.00   33.48    0.3600 9000.00000 9000.00000 9000.000
    70  792.65    2.155   14.90   82.0    1.1828    0.0149    0.38 9000.00 9000.00   33.48    0.3700 9000.00000 9000.00000 9000.000
    80  788.13    2.204   14.30   83.0    1.2202    0.0155    0.43 9000.00 9000.00   33.58    0.3800 9000.00000 9000.00000 9000.000
    90  783.77    2.251   13.70   86.0    1.2567    0.0160    0.49 9000.00 9000.00   33.48    0.3900 9000.00000 9000.00000 9000.000
   100  779.66    2.295   13.40   88.0    1.2937    0.0166    0.54 9000.00 9000.00   33.49    0.4000 9000.00000 9000.00000 9000.000
   110  775.89    2.336   13.00   89.0    1.3307    0.0172    0.59 9000.00 9000.00   33.49    0.4100 9000.00000 9000.00000 9000.000
   120  770.27    2.398   12.60   89.0    1.4046    0.0182    0.67 9000.00 9000.00   33.49    0.4300 9000.00000 9000.00000 9000.000
