36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080528
Launch Time (UT)                  : 07:51:00
Burst Pressure (hPa)              : 4.07
Integrated O3 to end of data (DU) : 254.25
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351248
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6290
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.290
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.88    1.800   17.90   62.0    2.3721    0.0288    0.00 9000.00 9000.00   32.27    0.6800 9000.00000 9000.00000 9000.000
    10  817.11    1.860   17.10   66.0    2.3728    0.0290    0.13 9000.00 9000.00   32.37    0.6800 9000.00000 9000.00000 9000.000
    20  811.99    1.914   16.30   70.0    2.4482    0.0302    0.25 9000.00 9000.00   32.37    0.7000 9000.00000 9000.00000 9000.000
    30  807.44    1.962   15.80   72.0    2.4867    0.0308    0.36 9000.00 9000.00   32.47    0.7100 9000.00000 9000.00000 9000.000
    40  802.92    2.009   15.30   74.0    2.5244    0.0314    0.47 9000.00 9000.00   32.48    0.7200 9000.00000 9000.00000 9000.000
    50  798.06    2.061   14.80   77.0    2.5253    0.0316    0.59 9000.00 9000.00   32.58    0.7200 9000.00000 9000.00000 9000.000
    60  793.00    2.115   14.30   78.0    2.5253    0.0318    0.72 9000.00 9000.00   32.58    0.7200 9000.00000 9000.00000 9000.000
    70  787.47    2.174   13.80   80.0    2.4876    0.0316    0.86 9000.00 9000.00   32.58    0.7100 9000.00000 9000.00000 9000.000
    80  782.80    2.224   13.30   82.0    2.4876    0.0318    0.98 9000.00 9000.00   32.59    0.7100 9000.00000 9000.00000 9000.000
    90  776.74    2.290   12.80   83.0    2.4508    0.0316    1.13 9000.00 9000.00   32.69    0.7000 9000.00000 9000.00000 9000.000
   100  771.93    2.342   12.30   85.0    2.4508    0.0317    1.25 9000.00 9000.00   32.69    0.7000 9000.00000 9000.00000 9000.000
   110  767.31    2.392   11.90   87.0    2.4131    0.0314    1.36 9000.00 9000.00   32.69    0.6900 9000.00000 9000.00000 9000.000
   120  761.59    2.455   11.40   88.0    2.3753    0.0312    1.50 9000.00 9000.00   32.69    0.6800 9000.00000 9000.00000 9000.000
