36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080910
Launch Time (UT)                  : 07:50:00
Burst Pressure (hPa)              : 6.60
Integrated O3 to end of data (DU) : 223.75
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753148
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6385
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.380
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.13    1.800   16.80   67.0    1.6815    0.0204    0.00 9000.00 9000.00   32.87    0.5100 9000.00000 9000.00000 9000.000
    10  820.33    1.860   15.10   77.0    1.7192    0.0210    0.09 9000.00 9000.00   33.07    0.5200 9000.00000 9000.00000 9000.000
    20  814.86    1.917   14.60   81.0    1.7186    0.0211    0.19 9000.00 9000.00   32.97    0.5200 9000.00000 9000.00000 9000.000
    30  810.02    1.967   14.00   84.0    1.7186    0.0212    0.27 9000.00 9000.00   32.97    0.5200 9000.00000 9000.00000 9000.000
    40  804.58    2.024   13.40   87.0    1.7187    0.0214    0.36 9000.00 9000.00   32.98    0.5200 9000.00000 9000.00000 9000.000
    50  800.21    2.070   13.00   89.0    1.6815    0.0210    0.43 9000.00 9000.00   32.88    0.5100 9000.00000 9000.00000 9000.000
    60  796.25    2.112   12.60   91.0    1.6821    0.0211    0.50 9000.00 9000.00   32.98    0.5100 9000.00000 9000.00000 9000.000
    70  790.49    2.173   12.40   89.0    1.6450    0.0208    0.59 9000.00 9000.00   32.88    0.5000 9000.00000 9000.00000 9000.000
    80  784.92    2.233   13.80   76.0    2.0105    0.0256    0.69 9000.00 9000.00   32.88    0.6000 9000.00000 9000.00000 9000.000
    90  780.14    2.284   14.50   71.0    2.3754    0.0304    0.80 9000.00 9000.00   32.79    0.7000 9000.00000 9000.00000 9000.000
   100  775.27    2.337   14.20   70.0    2.6312    0.0339    0.92 9000.00 9000.00   32.79    0.7700 9000.00000 9000.00000 9000.000
   110  770.40    2.390   13.80   71.0    2.7774    0.0361    1.06 9000.00 9000.00   32.79    0.8100 9000.00000 9000.00000 9000.000
   120  765.86    2.440   13.50   71.0    2.8870    0.0377    1.19 9000.00 9000.00   32.79    0.8400 9000.00000 9000.00000 9000.000
