36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20080507
Launch Time (UT)                  : 08:22:00
Burst Pressure (hPa)              : 5.62
Integrated O3 to end of data (DU) : 240.29
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351247
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6273
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.210
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.43    1.800   22.00   49.0    2.1410    0.0260    0.00 9000.00 9000.00   32.47    0.6400 9000.00000 9000.00000 9000.000
    10  819.48    1.852   19.90   55.0    2.1417    0.0261    0.10 9000.00 9000.00   32.57    0.6400 9000.00000 9000.00000 9000.000
    20  814.74    1.902   19.30   58.0    2.2142    0.0272    0.20 9000.00 9000.00   32.57    0.6600 9000.00000 9000.00000 9000.000
    30  810.04    1.952   18.70   60.0    2.2505    0.0278    0.30 9000.00 9000.00   32.57    0.6700 9000.00000 9000.00000 9000.000
    40  805.64    1.999   18.00   62.0    2.2506    0.0279    0.40 9000.00 9000.00   32.58    0.6700 9000.00000 9000.00000 9000.000
    50  801.48    2.043   17.50   64.0    2.2869    0.0285    0.49 9000.00 9000.00   32.58    0.6800 9000.00000 9000.00000 9000.000
    60  796.40    2.097   17.00   66.0    2.2869    0.0287    0.61 9000.00 9000.00   32.58    0.6800 9000.00000 9000.00000 9000.000
    70  790.73    2.158   16.40   68.0    2.3232    0.0294    0.74 9000.00 9000.00   32.58    0.6900 9000.00000 9000.00000 9000.000
    80  783.57    2.236   15.70   70.0    2.3232    0.0296    0.90 9000.00 9000.00   32.58    0.6900 9000.00000 9000.00000 9000.000
    90  777.34    2.304   15.20   72.0    2.2870    0.0294    1.05 9000.00 9000.00   32.59    0.6800 9000.00000 9000.00000 9000.000
   100  772.21    2.360   14.70   74.0    2.2870    0.0296    1.17 9000.00 9000.00   32.59    0.6800 9000.00000 9000.00000 9000.000
   110  766.26    2.425   14.10   76.0    2.3233    0.0303    1.31 9000.00 9000.00   32.59    0.6900 9000.00000 9000.00000 9000.000
   120  761.00    2.484   13.50   74.0    2.2870    0.0301    1.44 9000.00 9000.00   32.59    0.6800 9000.00000 9000.00000 9000.000
   130  756.03    2.539   13.10   71.0    2.2871    0.0303    1.55 9000.00 9000.00   32.60    0.6800 9000.00000 9000.00000 9000.000
   140  751.20    2.593   12.60   71.0    2.2508    0.0300    1.67 9000.00 9000.00   32.60    0.6700 9000.00000 9000.00000 9000.000
   150  747.40    2.635   12.10   78.0    2.2508    0.0301    1.76 9000.00 9000.00   32.60    0.6700 9000.00000 9000.00000 9000.000
   160  743.70    2.677   11.90   75.0    2.2508    0.0303    1.85 9000.00 9000.00   32.60    0.6700 9000.00000 9000.00000 9000.000
   170  740.20    2.717   11.50   74.0    2.2145    0.0299    1.93 9000.00 9000.00   32.60    0.6600 9000.00000 9000.00000 9000.000
   180  735.58    2.769   11.00   78.0    2.2145    0.0301    2.04 9000.00 9000.00   32.61    0.6600 9000.00000 9000.00000 9000.000
   190  730.89    2.822   10.70   72.0    2.1420    0.0293    2.15 9000.00 9000.00   32.61    0.6400 9000.00000 9000.00000 9000.000
   200  727.27    2.864   10.50   68.0    2.1420    0.0295    2.23 9000.00 9000.00   32.61    0.6400 9000.00000 9000.00000 9000.000
   210  723.94    2.902   11.00   60.0    2.0694    0.0286    2.31 9000.00 9000.00   32.61    0.6200 9000.00000 9000.00000 9000.000
