36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20070207
Launch Time (UT)                  : 09:23:00
Burst Pressure (hPa)              : 7.06
Integrated O3 to end of data (DU) : 187.78
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28350955
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6242
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.310
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.41    1.800   21.50   62.0    1.5943    0.0194    0.00 9000.00 9000.00   39.27    0.4500 9000.00000 9000.00000 9000.000
    10  823.46    1.799   21.30   63.0    1.6740    0.0203   -0.00 9000.00 9000.00   39.27    0.4700 9000.00000 9000.00000 9000.000
    20  823.48    1.799   21.20   64.0    1.7542    0.0213   -0.00 9000.00 9000.00   39.37    0.4900 9000.00000 9000.00000 9000.000
    30  820.68    1.829   19.90   66.0    1.8738    0.0228    0.05 9000.00 9000.00   39.37    0.5200 9000.00000 9000.00000 9000.000
    40  814.66    1.892   18.90   71.0    1.9542    0.0240    0.16 9000.00 9000.00   39.47    0.5400 9000.00000 9000.00000 9000.000
    50  808.26    1.960   18.20   74.0    1.9542    0.0242    0.28 9000.00 9000.00   39.47    0.5400 9000.00000 9000.00000 9000.000
    60  802.28    2.024   17.60   76.0    2.0340    0.0254    0.40 9000.00 9000.00   39.48    0.5600 9000.00000 9000.00000 9000.000
    70  795.84    2.093   16.90   79.0    2.0347    0.0256    0.53 9000.00 9000.00   39.58    0.5600 9000.00000 9000.00000 9000.000
    80  788.31    2.174   16.10   82.0    2.0746    0.0263    0.68 9000.00 9000.00   39.58    0.5700 9000.00000 9000.00000 9000.000
    90  781.32    2.250   15.30   85.0    2.0747    0.0266    0.83 9000.00 9000.00   39.59    0.5700 9000.00000 9000.00000 9000.000
   100  774.95    2.319   14.60   88.0    2.0747    0.0268    0.96 9000.00 9000.00   39.59    0.5700 9000.00000 9000.00000 9000.000
   110  769.14    2.383   14.00   91.0    2.0747    0.0270    1.08 9000.00 9000.00   39.59    0.5700 9000.00000 9000.00000 9000.000
   120  763.58    2.444   13.40   91.0    2.1146    0.0277    1.20 9000.00 9000.00   39.59    0.5800 9000.00000 9000.00000 9000.000
   130  758.12    2.505   12.90   92.0    2.0754    0.0274    1.32 9000.00 9000.00   39.70    0.5700 9000.00000 9000.00000 9000.000
   140  752.65    2.566   12.50   91.0    2.0754    0.0276    1.44 9000.00 9000.00   39.70    0.5700 9000.00000 9000.00000 9000.000
   150  747.27    2.626   12.10   89.0    2.0754    0.0278    1.56 9000.00 9000.00   39.70    0.5700 9000.00000 9000.00000 9000.000
   160  742.76    2.677   11.70   91.0    2.0761    0.0280    1.66 9000.00 9000.00   39.80    0.5700 9000.00000 9000.00000 9000.000
   170  737.98    2.731   11.30   90.0    2.0761    0.0281    1.76 9000.00 9000.00   39.81    0.5700 9000.00000 9000.00000 9000.000
   180  733.14    2.786   10.80   91.0    2.0761    0.0283    1.87 9000.00 9000.00   39.81    0.5700 9000.00000 9000.00000 9000.000
   190  728.52    2.839   11.60   73.0    2.1167    0.0291    1.98 9000.00 9000.00   39.91    0.5800 9000.00000 9000.00000 9000.000
   200  724.31    2.888   12.70   56.0    2.1966    0.0303    2.08 9000.00 9000.00   39.91    0.6000 9000.00000 9000.00000 9000.000
   210  719.10    2.949   12.90   48.0    2.2373    0.0311    2.20 9000.00 9000.00   40.01    0.6100 9000.00000 9000.00000 9000.000
   220  714.32    3.005   13.30   41.0    2.2773    0.0319    2.32 9000.00 9000.00   40.02    0.6200 9000.00000 9000.00000 9000.000
   230  709.76    3.059   13.30   38.0    2.3172    0.0326    2.44 9000.00 9000.00   40.02    0.6300 9000.00000 9000.00000 9000.000
   240  705.36    3.111   13.10   37.0    2.3179    0.0329    2.55 9000.00 9000.00   40.12    0.6300 9000.00000 9000.00000 9000.000
   250  700.53    3.168   12.80   34.0    2.3179    0.0331    2.68 9000.00 9000.00   40.12    0.6300 9000.00000 9000.00000 9000.000
   260  694.99    3.235   12.70   29.0    2.2788    0.0328    2.82 9000.00 9000.00   40.23    0.6200 9000.00000 9000.00000 9000.000
   270  689.68    3.299   12.10   29.0    2.2795    0.0331    2.96 9000.00 9000.00   40.33    0.6200 9000.00000 9000.00000 9000.000
   280  685.17    3.354   11.90   22.0    2.2396    0.0327    3.08 9000.00 9000.00   40.33    0.6100 9000.00000 9000.00000 9000.000
   290  680.70    3.409   11.60   21.0    2.2396    0.0329    3.19 9000.00 9000.00   40.33    0.6100 9000.00000 9000.00000 9000.000
   300  675.81    3.469   11.00   21.0    2.2404    0.0332    3.32 9000.00 9000.00   40.44    0.6100 9000.00000 9000.00000 9000.000
   310  671.45    3.523   10.50   20.0    2.2803    0.0340    3.43 9000.00 9000.00   40.44    0.6200 9000.00000 9000.00000 9000.000
   320  666.35    3.586   10.30   15.0    2.2803    0.0342    3.57 9000.00 9000.00   40.44    0.6200 9000.00000 9000.00000 9000.000
   330  661.32    3.649    9.90   13.0    2.2010    0.0333    3.71 9000.00 9000.00   40.54    0.6000 9000.00000 9000.00000 9000.000
   340  655.87    3.718    9.30   13.0    2.1210    0.0323    3.85 9000.00 9000.00   40.55    0.5800 9000.00000 9000.00000 9000.000
   350  651.67    3.771    8.90   13.0    2.1210    0.0325    3.95 9000.00 9000.00   40.55    0.5800 9000.00000 9000.00000 9000.000
   360  647.67    3.822    8.50   13.0    2.0817    0.0321    4.06 9000.00 9000.00   40.65    0.5700 9000.00000 9000.00000 9000.000
   370  643.61    3.874    8.10   14.0    2.0817    0.0323    4.16 9000.00 9000.00   40.65    0.5700 9000.00000 9000.00000 9000.000
   380  639.27    3.929    7.60   19.0    2.0818    0.0326    4.27 9000.00 9000.00   40.66    0.5700 9000.00000 9000.00000 9000.000
   390  634.98    3.985    7.00   28.0    2.0417    0.0322    4.38 9000.00 9000.00   40.66    0.5600 9000.00000 9000.00000 9000.000
   400  630.97    4.037    6.50   32.0    2.0417    0.0324    4.48 9000.00 9000.00   40.66    0.5600 9000.00000 9000.00000 9000.000
   410  626.58    4.094    6.20   32.0    1.9216    0.0307    4.59 9000.00 9000.00   40.66    0.5300 9000.00000 9000.00000 9000.000
   420  622.60    4.146    6.30   27.0    1.8021    0.0289    4.69 9000.00 9000.00   40.76    0.5000 9000.00000 9000.00000 9000.000
   430  618.76    4.197    6.20   24.0    1.7621    0.0285    4.77 9000.00 9000.00   40.77    0.4900 9000.00000 9000.00000 9000.000
   440  614.26    4.256    5.90   25.0    1.8027    0.0293    4.88 9000.00 9000.00   40.87    0.5000 9000.00000 9000.00000 9000.000
   450  609.20    4.324    5.80   25.0    1.8428    0.0302    5.00 9000.00 9000.00   40.87    0.5100 9000.00000 9000.00000 9000.000
   460  605.21    4.378    5.40   26.0    1.8834    0.0311    5.09 9000.00 9000.00   40.97    0.5200 9000.00000 9000.00000 9000.000
   470  600.68    4.439    5.00   28.0    1.9637    0.0327    5.21 9000.00 9000.00   40.98    0.5400 9000.00000 9000.00000 9000.000
   480  597.00    4.489    4.70   29.0    2.0044    0.0336    5.30 9000.00 9000.00   41.08    0.5500 9000.00000 9000.00000 9000.000
   490  592.92    4.545    4.30   31.0    1.9643    0.0331    5.41 9000.00 9000.00   41.08    0.5400 9000.00000 9000.00000 9000.000
   500  589.24    4.596    4.10   35.0    2.0044    0.0340    5.51 9000.00 9000.00   41.08    0.5500 9000.00000 9000.00000 9000.000
   510  585.31    4.650    3.90   33.0    2.0452    0.0349    5.61 9000.00 9000.00   41.19    0.5600 9000.00000 9000.00000 9000.000
   520  580.34    4.719    3.50   35.0    2.0051    0.0345    5.75 9000.00 9000.00   41.19    0.5500 9000.00000 9000.00000 9000.000
   530  576.63    4.771    3.00   39.0    1.9656    0.0341    5.85 9000.00 9000.00   41.29    0.5400 9000.00000 9000.00000 9000.000
   540  572.72    4.826    2.50   47.0    1.9656    0.0343    5.96 9000.00 9000.00   41.29    0.5400 9000.00000 9000.00000 9000.000
   550  569.13    4.877    2.00   54.0    2.0057    0.0352    6.06 9000.00 9000.00   41.30    0.5500 9000.00000 9000.00000 9000.000
   560  565.12    4.934    1.50   61.0    2.0867    0.0369    6.17 9000.00 9000.00   41.40    0.5700 9000.00000 9000.00000 9000.000
   570  560.81    4.996    0.90   65.0    2.1268    0.0379    6.30 9000.00 9000.00   41.40    0.5800 9000.00000 9000.00000 9000.000
   580  556.86    5.053    0.40   66.0    2.0867    0.0375    6.41 9000.00 9000.00   41.40    0.5700 9000.00000 9000.00000 9000.000
   590  553.35    5.103   -0.10   67.0    2.1276    0.0384    6.52 9000.00 9000.00   41.51    0.5800 9000.00000 9000.00000 9000.000
   600  548.86    5.168   -0.60   66.0    2.0874    0.0380    6.66 9000.00 9000.00   41.51    0.5700 9000.00000 9000.00000 9000.000
   610  544.89    5.227   -1.00   67.0    2.0874    0.0383    6.77 9000.00 9000.00   41.51    0.5700 9000.00000 9000.00000 9000.000
   620  541.10    5.282   -1.20   68.0    2.0077    0.0371    6.89 9000.00 9000.00   41.61    0.5500 9000.00000 9000.00000 9000.000
   630  536.93    5.344   -1.60   70.0    1.9676    0.0366    7.01 9000.00 9000.00   41.62    0.5400 9000.00000 9000.00000 9000.000
   640  532.82    5.405   -2.00   73.0    1.9676    0.0369    7.13 9000.00 9000.00   41.62    0.5400 9000.00000 9000.00000 9000.000
   650  528.61    5.468   -2.60   76.0    1.9282    0.0365    7.25 9000.00 9000.00   41.72    0.5300 9000.00000 9000.00000 9000.000
   660  524.75    5.526   -3.10   77.0    1.8879    0.0360    7.36 9000.00 9000.00   41.72    0.5200 9000.00000 9000.00000 9000.000
   670  520.96    5.584   -3.50   73.0    1.8880    0.0362    7.47 9000.00 9000.00   41.73    0.5200 9000.00000 9000.00000 9000.000
   680  517.05    5.643   -3.80   68.0    1.8886    0.0365    7.58 9000.00 9000.00   41.83    0.5200 9000.00000 9000.00000 9000.000
   690  513.40    5.699   -4.20   66.0    1.8886    0.0368    7.69 9000.00 9000.00   41.83    0.5200 9000.00000 9000.00000 9000.000
   700  510.10    5.750   -4.60   70.0    1.8886    0.0370    7.78 9000.00 9000.00   41.83    0.5200 9000.00000 9000.00000 9000.000
   710  506.52    5.806   -5.00   73.0    1.9696    0.0389    7.89 9000.00 9000.00   41.94    0.5400 9000.00000 9000.00000 9000.000
   720  502.41    5.870   -5.50   75.0    2.0099    0.0400    8.02 9000.00 9000.00   41.94    0.5500 9000.00000 9000.00000 9000.000
   730  498.59    5.930   -6.00   78.0    2.0099    0.0403    8.14 9000.00 9000.00   41.94    0.5500 9000.00000 9000.00000 9000.000
   740  494.71    5.991   -6.40   74.0    2.0105    0.0406    8.26 9000.00 9000.00   42.04    0.5500 9000.00000 9000.00000 9000.000
   750  490.70    6.054   -6.50   66.0    2.0910    0.0426    8.40 9000.00 9000.00   42.05    0.5700 9000.00000 9000.00000 9000.000
   760  486.32    6.124   -6.90   65.0    2.1312    0.0438    8.54 9000.00 9000.00   42.05    0.5800 9000.00000 9000.00000 9000.000
   770  482.49    6.186   -7.40   64.0    2.1312    0.0442    8.68 9000.00 9000.00   42.05    0.5800 9000.00000 9000.00000 9000.000
   780  478.03    6.258   -7.80   58.0    2.1313    0.0446    8.83 9000.00 9000.00   42.06    0.5800 9000.00000 9000.00000 9000.000
   790  473.75    6.328   -7.80   39.0    2.1722    0.0459    8.99 9000.00 9000.00   42.16    0.5900 9000.00000 9000.00000 9000.000
   800  469.81    6.393   -8.00   30.0    2.1320    0.0454    9.13 9000.00 9000.00   42.16    0.5800 9000.00000 9000.00000 9000.000
   810  465.90    6.458   -7.70   18.0    2.0917    0.0449    9.27 9000.00 9000.00   42.17    0.5700 9000.00000 9000.00000 9000.000
   820  461.96    6.524   -7.50   10.0    2.0917    0.0453    9.41 9000.00 9000.00   42.17    0.5700 9000.00000 9000.00000 9000.000
   830  458.02    6.591   -7.50    4.0    2.0924    0.0457    9.55 9000.00 9000.00   42.27    0.5700 9000.00000 9000.00000 9000.000
   840  455.18    6.639   -7.60    2.0    2.1730    0.0477    9.65 9000.00 9000.00   42.27    0.5900 9000.00000 9000.00000 9000.000
   850  451.61    6.700   -8.00    2.0    2.2132    0.0490    9.79 9000.00 9000.00   42.28    0.6000 9000.00000 9000.00000 9000.000
   860  448.36    6.756   -8.50    2.0    2.2535    0.0503    9.92 9000.00 9000.00   42.28    0.6100 9000.00000 9000.00000 9000.000
   870  444.32    6.826   -8.70    2.0    2.2542    0.0507   10.08 9000.00 9000.00   42.38    0.6100 9000.00000 9000.00000 9000.000
   880  440.48    6.894   -8.70    1.0    2.3347    0.0530   10.24 9000.00 9000.00   42.38    0.6300 9000.00000 9000.00000 9000.000
   890  437.12    6.953   -8.90    2.0    2.4555    0.0562   10.38 9000.00 9000.00   42.39    0.6600 9000.00000 9000.00000 9000.000
   900  433.00    7.026   -9.30    3.0    2.3355    0.0539   10.56 9000.00 9000.00   42.49    0.6300 9000.00000 9000.00000 9000.000
   910  429.24    7.093   -9.70    4.0    2.0536    0.0478   10.71 9000.00 9000.00   42.49    0.5600 9000.00000 9000.00000 9000.000
   920  425.69    7.157  -10.00    4.0    1.8926    0.0445   10.84 9000.00 9000.00   42.50    0.5200 9000.00000 9000.00000 9000.000
   930  422.16    7.221  -10.60    5.0    1.7321    0.0410   10.96 9000.00 9000.00   42.60    0.4800 9000.00000 9000.00000 9000.000
   940  418.12    7.295  -11.20    4.0    1.6918    0.0405   11.09 9000.00 9000.00   42.60    0.4700 9000.00000 9000.00000 9000.000
   950  414.22    7.367  -11.70    4.0    1.5710    0.0379   11.21 9000.00 9000.00   42.61    0.4400 9000.00000 9000.00000 9000.000
   960  410.60    7.434  -12.20    4.0    1.4905    0.0363   11.32 9000.00 9000.00   42.61    0.4200 9000.00000 9000.00000 9000.000
   970  406.78    7.506  -12.70    4.0    1.3696    0.0337   11.42 9000.00 9000.00   42.61    0.3900 9000.00000 9000.00000 9000.000
   980  403.35    7.570  -13.00    4.0    1.2089    0.0300   11.51 9000.00 9000.00   42.72    0.3500 9000.00000 9000.00000 9000.000
   990  399.85    7.636  -13.50    4.0    1.1283    0.0282   11.59 9000.00 9000.00   42.72    0.3300 9000.00000 9000.00000 9000.000
  1000  396.32    7.704  -13.90    4.0    1.0477    0.0264   11.67 9000.00 9000.00   42.72    0.3100 9000.00000 9000.00000 9000.000
  1010  393.07    7.766  -14.40    3.0    1.0077    0.0256   11.73 9000.00 9000.00   42.82    0.3000 9000.00000 9000.00000 9000.000
  1020  389.48    7.836  -14.90    4.0    0.9675    0.0248   11.80 9000.00 9000.00   42.83    0.2900 9000.00000 9000.00000 9000.000
  1030  386.06    7.902  -15.40    4.0    0.9675    0.0251   11.87 9000.00 9000.00   42.83    0.2900 9000.00000 9000.00000 9000.000
  1040  383.01    7.962  -15.80    4.0    0.9678    0.0253   11.93 9000.00 9000.00   42.93    0.2900 9000.00000 9000.00000 9000.000
  1050  379.79    8.026  -16.20    4.0    1.0081    0.0265   12.00 9000.00 9000.00   42.94    0.3000 9000.00000 9000.00000 9000.000
  1060  376.33    8.094  -16.60    4.0    1.0081    0.0268   12.07 9000.00 9000.00   42.94    0.3000 9000.00000 9000.00000 9000.000
  1070  372.98    8.161  -17.00    2.0    1.0085    0.0270   12.14 9000.00 9000.00   43.04    0.3000 9000.00000 9000.00000 9000.000
  1080  369.55    8.231  -17.50    2.0    1.0488    0.0284   12.22 9000.00 9000.00   43.05    0.3100 9000.00000 9000.00000 9000.000
  1090  365.72    8.309  -17.80    1.0    1.0085    0.0276   12.30 9000.00 9000.00   43.05    0.3000 9000.00000 9000.00000 9000.000
  1100  362.63    8.372  -18.30    1.0    0.9277    0.0256   12.37 9000.00 9000.00   43.05    0.2800 9000.00000 9000.00000 9000.000
  1110  359.32    8.440  -18.90    1.0    0.9281    0.0258   12.43 9000.00 9000.00   43.16    0.2800 9000.00000 9000.00000 9000.000
  1120  356.03    8.509  -19.50    1.0    0.8474    0.0238   12.50 9000.00 9000.00   43.16    0.2600 9000.00000 9000.00000 9000.000
  1130  352.96    8.573  -20.10    1.0    0.8474    0.0240   12.56 9000.00 9000.00   43.16    0.2600 9000.00000 9000.00000 9000.000
  1140  349.79    8.640  -20.70    1.0    0.8071    0.0231   12.62 9000.00 9000.00   43.16    0.2500 9000.00000 9000.00000 9000.000
