36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20070808
Launch Time (UT)                  : 09:00:00
Burst Pressure (hPa)              : 9.09
Integrated O3 to end of data (DU) : 197.51
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351540
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 2.000
Ozonesonde Instrument             : 2Z6238
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.260
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.45    1.800   14.70   76.0    2.7661    0.0335    0.00 9000.00 9000.00   28.87    0.8200 9000.00000 9000.00000 9000.000
    10  822.22    1.833   13.60   81.0    2.8740    0.0350    0.09 9000.00 9000.00   28.87    0.8500 9000.00000 9000.00000 9000.000
    20  816.60    1.891   12.80   86.0    2.9458    0.0361    0.24 9000.00 9000.00   28.87    0.8700 9000.00000 9000.00000 9000.000
    30  811.11    1.948   12.20   88.0    3.0536    0.0376    0.40 9000.00 9000.00   28.87    0.9000 9000.00000 9000.00000 9000.000
    40  805.14    2.010   11.70   89.0    3.1244    0.0388    0.58 9000.00 9000.00   28.78    0.9200 9000.00000 9000.00000 9000.000
    50  799.71    2.066   11.20   90.0    3.2322    0.0404    0.75 9000.00 9000.00   28.78    0.9500 9000.00000 9000.00000 9000.000
    60  793.82    2.128   10.90   89.0    3.3399    0.0421    0.95 9000.00 9000.00   28.78    0.9800 9000.00000 9000.00000 9000.000
    70  788.90    2.180   10.70   91.0    3.4836    0.0442    1.11 9000.00 9000.00   28.78    1.0200 9000.00000 9000.00000 9000.000
    80  784.12    2.231   10.40   94.0    3.5556    0.0453    1.28 9000.00 9000.00   28.79    1.0400 9000.00000 9000.00000 9000.000
    90  778.73    2.289   10.10   94.0    3.5556    0.0457    1.48 9000.00 9000.00   28.79    1.0400 9000.00000 9000.00000 9000.000
   100  773.77    2.342   10.00   96.0    3.6274    0.0469    1.66 9000.00 9000.00   28.79    1.0600 9000.00000 9000.00000 9000.000
   110  767.70    2.407    9.90   97.0    3.5902    0.0468    1.88 9000.00 9000.00   28.69    1.0500 9000.00000 9000.00000 9000.000
