36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20070815
Launch Time (UT)                  : 08:43:00
Burst Pressure (hPa)              : 6.73
Integrated O3 to end of data (DU) : 224.08
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351447
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6235
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.990
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.61    1.800   19.40   54.0    1.8950    0.0231    0.00 9000.00 9000.00   31.37    0.5600 9000.00000 9000.00000 9000.000
    10  816.02    1.859   17.40   65.0    1.8956    0.0232    0.10 9000.00 9000.00   31.47    0.5600 9000.00000 9000.00000 9000.000
    20  808.26    1.940   16.40   70.0    1.9328    0.0239    0.25 9000.00 9000.00   31.47    0.5700 9000.00000 9000.00000 9000.000
    30  801.02    2.017   15.60   73.0    1.9700    0.0246    0.39 9000.00 9000.00   31.48    0.5800 9000.00000 9000.00000 9000.000
    40  793.88    2.093   14.90   76.0    1.9700    0.0248    0.52 9000.00 9000.00   31.48    0.5800 9000.00000 9000.00000 9000.000
    50  787.08    2.166   14.10   78.0    1.9700    0.0250    0.66 9000.00 9000.00   31.48    0.5800 9000.00000 9000.00000 9000.000
    60  781.37    2.227   13.40   79.0    2.0444    0.0262    0.77 9000.00 9000.00   31.49    0.6000 9000.00000 9000.00000 9000.000
    70  776.60    2.279   12.90   80.0    2.2310    0.0287    0.88 9000.00 9000.00   31.59    0.6500 9000.00000 9000.00000 9000.000
    80  771.43    2.335   12.40   82.0    2.3426    0.0304    1.00 9000.00 9000.00   31.59    0.6800 9000.00000 9000.00000 9000.000
    90  766.12    2.393   11.70   86.0    2.4541    0.0320    1.13 9000.00 9000.00   31.59    0.7100 9000.00000 9000.00000 9000.000
   100  760.97    2.450   11.30   87.0    2.5284    0.0332    1.26 9000.00 9000.00   31.59    0.7300 9000.00000 9000.00000 9000.000
   110  755.76    2.507   10.80   88.0    2.6029    0.0344    1.40 9000.00 9000.00   31.60    0.7500 9000.00000 9000.00000 9000.000
