36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20070822
Launch Time (UT)                  : 08:42:00
Burst Pressure (hPa)              : 6.15
Integrated O3 to end of data (DU) : 225.28
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351151
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4708
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.430
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.35    1.800   15.70   73.0    1.4969    0.0182    0.00 9000.00 9000.00   31.97    0.4600 9000.00000 9000.00000 9000.000
    10  814.41    1.862   15.10   76.0    1.6070    0.0197    0.09 9000.00 9000.00   32.07    0.4900 9000.00000 9000.00000 9000.000
    20  806.94    1.940   14.30   79.0    1.6435    0.0204    0.21 9000.00 9000.00   32.07    0.5000 9000.00000 9000.00000 9000.000
    30  800.45    2.008   13.60   82.0    1.6436    0.0205    0.31 9000.00 9000.00   32.08    0.5000 9000.00000 9000.00000 9000.000
    40  794.56    2.070   12.90   85.0    1.6795    0.0211    0.41 9000.00 9000.00   31.98    0.5100 9000.00000 9000.00000 9000.000
    50  788.47    2.135   12.30   88.0    1.6790    0.0213    0.51 9000.00 9000.00   31.88    0.5100 9000.00000 9000.00000 9000.000
    60  783.70    2.186   11.70   91.0    1.7155    0.0219    0.59 9000.00 9000.00   31.88    0.5200 9000.00000 9000.00000 9000.000
    70  777.96    2.248   11.10   94.0    1.7150    0.0220    0.69 9000.00 9000.00   31.79    0.5200 9000.00000 9000.00000 9000.000
    80  772.08    2.311   10.50   97.0    1.7150    0.0222    0.79 9000.00 9000.00   31.79    0.5200 9000.00000 9000.00000 9000.000
    90  766.08    2.376   10.10   99.0    1.6780    0.0219    0.90 9000.00 9000.00   31.69    0.5100 9000.00000 9000.00000 9000.000
   100  759.80    2.445    9.70   99.0    1.6780    0.0221    1.01 9000.00 9000.00   31.70    0.5100 9000.00000 9000.00000 9000.000
   110  754.20    2.507    9.40  100.0    1.6780    0.0222    1.11 9000.00 9000.00   31.70    0.5100 9000.00000 9000.00000 9000.000
   120  747.98    2.575    9.10  100.0    1.6415    0.0219    1.21 9000.00 9000.00   31.70    0.5000 9000.00000 9000.00000 9000.000
