36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20070627
Launch Time (UT)                  : 09:10:00
Burst Pressure (hPa)              : 2.73
Integrated O3 to end of data (DU) : 246.15
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351448
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4694
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.740
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.44    1.800   20.90   47.0    3.0205    0.0367    0.00 9000.00 9000.00   31.37    0.8700 9000.00000 9000.00000 9000.000
    10  822.93    1.805   20.10   48.0    3.1311    0.0380    0.02 9000.00 9000.00   31.37    0.9000 9000.00000 9000.00000 9000.000
    20  818.23    1.855   18.60   54.0    3.1690    0.0387    0.16 9000.00 9000.00   31.47    0.9100 9000.00000 9000.00000 9000.000
    30  813.81    1.901   17.60   57.0    3.2427    0.0398    0.29 9000.00 9000.00   31.47    0.9300 9000.00000 9000.00000 9000.000
    40  809.89    1.942   17.20   59.0    3.3163    0.0409    0.42 9000.00 9000.00   31.47    0.9500 9000.00000 9000.00000 9000.000
    50  804.68    1.997   16.80   61.0    3.3544    0.0417    0.59 9000.00 9000.00   31.58    0.9600 9000.00000 9000.00000 9000.000
    60  799.37    2.054   16.20   62.0    3.3913    0.0424    0.77 9000.00 9000.00   31.58    0.9700 9000.00000 9000.00000 9000.000
    70  794.34    2.108   15.70   64.0    3.3544    0.0422    0.93 9000.00 9000.00   31.58    0.9600 9000.00000 9000.00000 9000.000
    80  789.52    2.159   15.20   66.0    3.3176    0.0420    1.09 9000.00 9000.00   31.58    0.9500 9000.00000 9000.00000 9000.000
    90  784.78    2.210   14.70   67.0    3.3186    0.0423    1.25 9000.00 9000.00   31.68    0.9500 9000.00000 9000.00000 9000.000
   100  780.35    2.258   14.20   70.0    3.2819    0.0421    1.40 9000.00 9000.00   31.69    0.9400 9000.00000 9000.00000 9000.000
   110  774.87    2.318   13.70   72.0    3.2450    0.0419    1.58 9000.00 9000.00   31.69    0.9300 9000.00000 9000.00000 9000.000
