36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20070131
Launch Time (UT)                  : 09:25:00
Burst Pressure (hPa)              : 6.59
Integrated O3 to end of data (DU) : 207.90
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 28351646
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6245
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.300
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.030
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.70    1.800   21.40   57.0    2.1390    0.0261    0.00 9000.00 9000.00   36.57    0.5900 9000.00000 9000.00000 9000.000
    10  815.13    1.859   20.10   67.0    2.1403    0.0263    0.12 9000.00 9000.00   36.77    0.5900 9000.00000 9000.00000 9000.000
    20  806.20    1.954   19.00   73.0    2.0646    0.0256    0.30 9000.00 9000.00   36.87    0.5700 9000.00000 9000.00000 9000.000
    30  800.44    2.016   18.40   76.0    2.0270    0.0253    0.41 9000.00 9000.00   36.98    0.5600 9000.00000 9000.00000 9000.000
    40  796.73    2.056   17.80   76.0    2.1036    0.0264    0.49 9000.00 9000.00   36.98    0.5800 9000.00000 9000.00000 9000.000
    70  777.86    2.261   15.80   85.0    2.1446    0.0276    0.89 9000.00 9000.00   37.39    0.5900 9000.00000 9000.00000 9000.000
    80  772.03    2.325   15.20   88.0    2.2219    0.0288    1.02 9000.00 9000.00   37.49    0.6100 9000.00000 9000.00000 9000.000
    90  768.21    2.367   14.80   89.0    2.2602    0.0294    1.11 9000.00 9000.00   37.49    0.6200 9000.00000 9000.00000 9000.000
   100  760.79    2.449   14.20   88.0    2.2610    0.0297    1.28 9000.00 9000.00   37.59    0.6200 9000.00000 9000.00000 9000.000
   110  754.92    2.515   13.90   87.0    2.2618    0.0300    1.42 9000.00 9000.00   37.70    0.6200 9000.00000 9000.00000 9000.000
   120  748.52    2.587   13.30   88.0    2.3008    0.0307    1.57 9000.00 9000.00   37.80    0.6300 9000.00000 9000.00000 9000.000
   130  743.17    2.647   12.90   86.0    2.3399    0.0315    1.71 9000.00 9000.00   37.90    0.6400 9000.00000 9000.00000 9000.000
   140  740.15    2.681   12.70   85.0    2.3783    0.0321    1.78 9000.00 9000.00   37.90    0.6500 9000.00000 9000.00000 9000.000
   150  731.60    2.779   12.10   85.0    2.3792    0.0325    2.00 9000.00 9000.00   38.01    0.6500 9000.00000 9000.00000 9000.000
   160  726.86    2.834   11.80   83.0    2.3799    0.0327    2.12 9000.00 9000.00   38.11    0.6500 9000.00000 9000.00000 9000.000
   170  721.61    2.895   11.50   86.0    2.3423    0.0325    2.26 9000.00 9000.00   38.21    0.6400 9000.00000 9000.00000 9000.000
   180  716.59    2.953   11.00   88.0    2.3039    0.0322    2.38 9000.00 9000.00   38.22    0.6300 9000.00000 9000.00000 9000.000
   190  711.39    3.014   10.50   91.0    2.2663    0.0319    2.52 9000.00 9000.00   38.32    0.6200 9000.00000 9000.00000 9000.000
   200  706.33    3.073   10.00   92.0    2.2279    0.0315    2.64 9000.00 9000.00   38.32    0.6100 9000.00000 9000.00000 9000.000
   210  701.39    3.132    9.60   92.0    2.2285    0.0318    2.77 9000.00 9000.00   38.42    0.6100 9000.00000 9000.00000 9000.000
   220  696.31    3.192    9.20   91.0    2.2286    0.0320    2.89 9000.00 9000.00   38.43    0.6100 9000.00000 9000.00000 9000.000
