36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20160720
Launch Time (UT)                  : 08:19:04
Burst Pressure (hPa)              : 8.45
Integrated O3 to end of data (DU) : 217.71
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K4254207
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28361
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.00    1.800   16.50   72.0    2.6250    0.0318    0.00  190.00    1.00   29.54    0.7300   36.75900   -1.30200 9000.000
     2  825.20    1.808   15.78   67.0    2.7022    0.0327    0.02  140.00    1.40   29.54    0.7500   36.75900   -1.30200 9000.000
     4  823.98    1.821   15.40   67.0    2.7795    0.0337    0.05  133.00    1.50   29.55    0.7700   36.75900   -1.30200 9000.000
     6  822.74    1.834   15.15   68.0    2.7795    0.0338    0.09  136.00    1.60   29.55    0.7700   36.75900   -1.30200 9000.000
     8  821.60    1.845   14.90   70.0    2.7795    0.0338    0.12  138.00    1.70   29.55    0.7700   36.75900   -1.30200 9000.000
    10  820.55    1.856   14.66   71.0    2.7795    0.0339    0.14  141.00    1.70   29.55    0.7700   36.75900   -1.30200 9000.000
    12  819.53    1.867   14.48   72.0    2.8181    0.0344    0.17  145.00    1.70   29.55    0.7800   36.75900   -1.30200 9000.000
    14  818.59    1.877   14.42   72.0    2.8181    0.0344    0.20  149.00    1.70   29.55    0.7800   36.75900   -1.30200 9000.000
    16  817.66    1.886   14.31   73.0    2.8566    0.0349    0.22  154.00    1.70   29.54    0.7900   36.75900   -1.30200 9000.000
    18  816.59    1.897   14.19   74.0    2.8566    0.0350    0.25  159.00    1.70   29.54    0.7900   36.75900   -1.30200 9000.000
    20  815.48    1.909   14.08   75.0    2.8952    0.0355    0.28  165.00    1.70   29.54    0.8000   36.75900   -1.30200 9000.000
    22  814.34    1.921   13.98   75.0    2.8952    0.0356    0.31  170.00    1.80   29.54    0.8000   36.75900   -1.30100 9000.000
    24  813.25    1.932   13.87   76.0    2.9337    0.0361    0.35  175.00    1.80   29.53    0.8100   36.75900   -1.30100 9000.000
    26  812.18    1.943   13.77   76.0    2.9337    0.0361    0.38  179.00    1.80   29.53    0.8100   36.75900   -1.30100 9000.000
