36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20160413
Launch Time (UT)                  : 07:32:38
Burst Pressure (hPa)              : 7.20
Integrated O3 to end of data (DU) : 221.36
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K4223054
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28352
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.30    1.800   20.10   75.0    2.0591    0.0250    0.00   80.00    2.00   34.09    0.5600   36.75900   -1.30200 9000.000
     2  823.89    1.804   19.98   63.0    2.0591    0.0250    0.01  117.00    1.80   34.09    0.5600 9000.00000   -1.30200 9000.000
     4  823.48    1.809   19.86   62.0    2.0592    0.0250    0.02  121.00    2.10   34.10    0.5600   36.75900   -1.30200 9000.000
     6  822.58    1.818   19.67   64.0    2.0995    0.0255    0.03  121.00    2.40   34.10    0.5700   36.75900   -1.30200 9000.000
     8  821.57    1.829   19.50   66.0    2.0995    0.0256    0.05  123.00    2.70   34.10    0.5700   36.75900   -1.30200 9000.000
    10  820.72    1.838   19.31   67.0    2.0995    0.0256    0.07  125.00    3.00   34.10    0.5700   36.75900   -1.30200 9000.000
    12  819.64    1.849   19.02   68.0    2.1398    0.0261    0.09  127.00    3.20   34.09    0.5800   36.75900   -1.30200 9000.000
    14  818.62    1.860   18.78   69.0    2.1801    0.0266    0.11  128.00    3.40   34.08    0.5900   36.75900   -1.30200 9000.000
    16  817.85    1.868   18.63   70.0    2.2204    0.0271    0.13  130.00    3.50   34.07    0.6000   36.75900   -1.30200 9000.000
    18  817.11    1.875   18.48   71.0    2.2204    0.0272    0.15  131.00    3.60   34.06    0.6000   36.75900   -1.30100 9000.000
    20  816.21    1.885   18.33   72.0    2.2204    0.0272    0.17  132.00    3.70   34.06    0.6000   36.75800   -1.30100 9000.000
    22  815.27    1.895   18.25   73.0    2.2607    0.0277    0.19  133.00    3.80   34.06    0.6100   36.75900   -1.30100 9000.000
    24  814.37    1.904   18.18   74.0    2.2607    0.0278    0.21  133.00    3.80   34.06    0.6100   36.75900   -1.30100 9000.000
    26  813.55    1.913   18.13   74.0    2.2607    0.0278    0.22  133.00    3.80   34.06    0.6100   36.75800   -1.30100 9000.000
    28  812.69    1.922   18.14   74.0    2.2607    0.0278    0.24  133.00    3.80   34.06    0.6100   36.75800   -1.30100 9000.000
    30  811.81    1.931   18.09   74.0    2.3012    0.0283    0.26  133.00    3.80   34.07    0.6200   36.75800   -1.30100 9000.000
    32  810.85    1.942   17.90   75.0    2.3013    0.0284    0.28  132.00    3.90   34.08    0.6200   36.75800   -1.30100 9000.000
    34  809.72    1.954   17.72   76.0    2.3416    0.0289    0.31  131.00    3.90   34.08    0.6300   36.75800   -1.30100 9000.000
    36  808.46    1.967   17.62   77.0    2.3417    0.0290    0.34  130.00    3.90   34.09    0.6300   36.75800   -1.30100 9000.000
    38  807.14    1.981   17.51   78.0    2.3418    0.0290    0.37  129.00    4.00   34.10    0.6300   36.75800   -1.30100 9000.000
    40  805.85    1.995   17.39   78.0    2.3418    0.0291    0.40  128.00    4.00   34.10    0.6300   36.75800   -1.30100 9000.000
    42  804.63    2.008   17.29   78.0    2.3419    0.0291    0.43  127.00    4.10   34.11    0.6300   36.75800   -1.30100 9000.000
    44  803.28    2.022   17.14   78.0    2.3419    0.0292    0.46  125.00    4.10   34.11    0.6300   36.75800   -1.30100 9000.000
    46  801.85    2.037   17.03   79.0    2.3418    0.0292    0.49  124.00    4.20   34.10    0.6300   36.75800   -1.30100 9000.000
    48  800.45    2.052   16.92   79.0    2.3418    0.0293    0.52  123.00    4.20   34.10    0.6300   36.75800   -1.30100 9000.000
    50  799.05    2.067   16.78   80.0    2.3418    0.0293    0.56  122.00    4.30   34.10    0.6300   36.75800   -1.30100 9000.000
    52  797.68    2.082   16.60   80.0    2.3418    0.0294    0.59  121.00    4.30   34.10    0.6300   36.75800   -1.30100 9000.000
    54  796.31    2.096   16.42   81.0    2.3418    0.0294    0.62  120.00    4.40   34.10    0.6300   36.75800   -1.30100 9000.000
    56  794.96    2.111   16.22   82.0    2.3418    0.0295    0.65  119.00    4.50   34.10    0.6300   36.75800   -1.30100 9000.000
    58  793.37    2.128   16.03   82.0    2.3418    0.0295    0.69  118.00    4.60   34.10    0.6300   36.75800   -1.30100 9000.000
    60  791.72    2.146   15.88   83.0    2.3418    0.0296    0.73  117.00    4.80   34.10    0.6300   36.75700   -1.30100 9000.000
    62  790.15    2.163   15.69   85.0    2.3014    0.0291    0.76  116.00    4.90   34.10    0.6200   36.75700   -1.30000 9000.000
    64  788.84    2.177   15.54   86.0    2.3014    0.0292    0.79  116.00    5.10   34.10    0.6200   36.75700   -1.30000 9000.000
    66  787.65    2.190   15.39   87.0    2.3013    0.0292    0.82  115.00    5.30   34.09    0.6200   36.75700   -1.30100 9000.000
    68  786.36    2.204   15.22   87.0    2.3013    0.0293    0.85  115.00    5.40   34.09    0.6200   36.75700   -1.30100 9000.000
    70  784.99    2.218   15.07   87.0    2.3014    0.0293    0.88  114.00    5.60   34.10    0.6200   36.75700   -1.30000 9000.000
    72  783.57    2.234   14.98   88.0    2.3014    0.0294    0.91  114.00    5.70   34.10    0.6200   36.75700   -1.30000 9000.000
    74  782.31    2.247   14.88   89.0    2.3015    0.0294    0.94  113.00    5.80   34.11    0.6200   36.75700   -1.30000 9000.000
    76  781.14    2.260   14.76   90.0    2.2611    0.0289    0.97  112.00    5.80   34.11    0.6100   36.75700   -1.30000 9000.000
    78  779.87    2.274   14.64   90.0    2.2611    0.0290    1.00  111.00    5.70   34.11    0.6100   36.75700   -1.30000 9000.000
    80  778.52    2.289   14.51   90.0    2.2611    0.0290    1.03  110.00    5.70   34.11    0.6100   36.75700   -1.30000 9000.000
    82  777.27    2.302   14.38   90.0    2.2611    0.0291    1.06  109.00    5.60   34.11    0.6100   36.75600   -1.30000 9000.000
    84  775.98    2.316   14.20   91.0    2.2611    0.0291    1.09  107.00    5.40   34.11    0.6100   36.75600   -1.30000 9000.000
    86  774.69    2.330   14.18   90.0    2.2610    0.0292    1.12  105.00    5.30   34.09    0.6100   36.75600   -1.30000 9000.000
    88  773.78    2.340   14.27   88.0    2.2610    0.0292    1.14  104.00    5.10   34.09    0.6100   36.75600   -1.30000 9000.000
    90  772.84    2.351   14.25   88.0    2.3013    0.0298    1.16  102.00    5.00   34.08    0.6200   36.75600   -1.30000 9000.000
    92  771.67    2.364   14.14   88.0    2.3013    0.0298    1.19  100.00    4.90   34.08    0.6200   36.75600   -1.30000 9000.000
    94  770.49    2.376   13.93   89.0    2.3013    0.0299    1.22   98.00    4.80   34.08    0.6200   36.75600   -1.30000 9000.000
    96  769.49    2.388   13.75   91.0    2.3011    0.0299    1.24   96.00    4.70   34.06    0.6200   36.75600   -1.30000 9000.000
    98  768.60    2.397   13.66   92.0    2.3415    0.0305    1.26   95.00    4.80   34.06    0.6300   36.75600   -1.30000 9000.000
   100  767.66    2.408   13.56   93.0    2.3414    0.0305    1.28   94.00    4.80   34.05    0.6300   36.75600   -1.30000 9000.000
   102  766.65    2.419   13.58   90.0    2.3413    0.0305    1.31   93.00    4.90   34.04    0.6300   36.75600   -1.30000 9000.000
   104  765.53    2.431   13.62   89.0    2.3412    0.0306    1.34   93.00    5.00   34.03    0.6300   36.75600   -1.30000 9000.000
   106  764.32    2.444   13.56   88.0    2.3815    0.0312    1.36   93.00    5.10   34.02    0.6400   36.75600   -1.30000 9000.000
   108  763.07    2.458   13.48   88.0    2.3815    0.0312    1.40   93.00    5.20   34.02    0.6400   36.75500   -1.30000 9000.000
   110  761.79    2.472   13.37   88.0    2.3816    0.0313    1.43   93.00    5.40   34.03    0.6400   36.75500   -1.30000 9000.000
   112  760.53    2.486   13.26   88.0    2.3817    0.0313    1.46   94.00    5.50   34.04    0.6400   36.75500   -1.30000 9000.000
   114  759.19    2.501   13.22   87.0    2.3818    0.0314    1.49   94.00    5.60   34.05    0.6400   36.75500   -1.30000 9000.000
   116  757.90    2.516   13.21   86.0    2.3818    0.0314    1.52   94.00    5.70   34.06    0.6400   36.75500   -1.30000 9000.000
   118  756.70    2.529   13.15   86.0    2.3818    0.0315    1.55   95.00    5.80   34.06    0.6400   36.75500   -1.30000 9000.000
   120  755.64    2.541   13.02   86.0    2.3818    0.0315    1.58   95.00    5.90   34.06    0.6400   36.75500   -1.30000 9000.000
   122  754.44    2.554   12.87   87.0    2.3818    0.0316    1.61   95.00    6.00   34.06    0.6400   36.75500   -1.30000 9000.000
   124  753.21    2.568   12.68   88.0    2.4222    0.0322    1.64   95.00    6.00   34.06    0.6500   36.75500   -1.30000 9000.000
   126  752.08    2.581   12.49   90.0    2.4626    0.0327    1.67   95.00    6.10   34.06    0.6600   36.75400   -1.30000 9000.000
   128  750.97    2.593   12.37   90.0    2.4626    0.0328    1.70   95.00    6.20   34.06    0.6600   36.75400   -1.30000 9000.000
   130  750.01    2.604   12.26   90.0    2.4222    0.0323    1.72   96.00    6.20   34.06    0.6500   36.75400   -1.30000 9000.000
   132  749.01    2.615   12.23   90.0    2.4221    0.0323    1.75   96.00    6.30   34.05    0.6500   36.75400   -1.30000 9000.000
   134  747.97    2.627   12.24   89.0    2.4221    0.0324    1.77   95.00    6.40   34.04    0.6500   36.75400   -1.30000 9000.000
   136  746.93    2.638   12.30   88.0    2.4221    0.0324    1.80   95.00    6.40   34.04    0.6500   36.75400   -1.30000 9000.000
   138  745.83    2.651   12.36   86.0    2.4221    0.0325    1.83   95.00    6.50   34.04    0.6500   36.75400   -1.30000 9000.000
   140  744.82    2.662   12.29   85.0    2.4222    0.0325    1.86   95.00    6.60   34.06    0.6500   36.75400   -1.30000 9000.000
   142  743.86    2.673   12.10   84.0    2.4222    0.0326    1.88   95.00    6.60   34.06    0.6500   36.75300   -1.30000 9000.000
   144  742.84    2.684   12.08   83.0    2.4626    0.0332    1.91   95.00    6.70   34.06    0.6600   36.75300   -1.30000 9000.000
   146  741.80    2.696   12.08   82.0    2.4627    0.0332    1.93   94.00    6.70   34.07    0.6600   36.75300   -1.30000 9000.000
   148  740.74    2.708   12.07   80.0    2.4627    0.0332    1.96   94.00    6.70   34.07    0.6600   36.75300   -1.30000 9000.000
   150  739.67    2.720   12.04   79.0    2.4627    0.0333    1.99   93.00    6.70   34.08    0.6600   36.75300   -1.30000 9000.000
   152  738.41    2.735   11.93   80.0    2.5032    0.0339    2.02   93.00    6.70   34.09    0.6700   36.75300   -1.30000 9000.000
   154  737.11    2.750   11.80   81.0    2.5033    0.0340    2.06   93.00    6.60   34.10    0.6700   36.75300   -1.30000 9000.000
   156  735.74    2.765   11.69   83.0    2.5033    0.0340    2.09   92.00    6.60   34.10    0.6700   36.75300   -1.30000 9000.000
   158  734.39    2.781   11.62   83.0    2.5033    0.0341    2.13   92.00    6.60   34.10    0.6700   36.75200   -1.30000 9000.000
   160  733.14    2.795   11.47   81.0    2.5033    0.0341    2.16   91.00    6.60   34.10    0.6700   36.75200   -1.30000 9000.000
   162  732.02    2.808   11.26   80.0    2.5033    0.0342    2.20   91.00    6.50   34.10    0.6700   36.75200   -1.30000 9000.000
   164  731.10    2.818   11.11   81.0    2.5032    0.0342    2.22   91.00    6.50   34.09    0.6700   36.75200   -1.30000 9000.000
   166  730.13    2.829   11.00   83.0    2.5032    0.0343    2.25   91.00    6.50   34.09    0.6700   36.75200   -1.30000 9000.000
   168  729.10    2.841   11.08   82.0    2.5031    0.0343    2.27   92.00    6.60   34.08    0.6700   36.75200   -1.30000 9000.000
   170  727.96    2.854   11.10   82.0    2.5030    0.0344    2.31   92.00    6.60   34.07    0.6700   36.75200   -1.30000 9000.000
   172  726.70    2.869   10.86   83.0    2.5030    0.0344    2.34   93.00    6.60   34.07    0.6700   36.75200   -1.30000 9000.000
   174  725.38    2.884   10.72   85.0    2.5030    0.0345    2.38   94.00    6.60   34.06    0.6700   36.75200   -1.30000 9000.000
   176  724.20    2.898   10.73   85.0    2.5030    0.0346    2.41   94.00    6.70   34.07    0.6700   36.75100   -1.30000 9000.000
   178  723.27    2.908   10.68   83.0    2.4627    0.0340    2.43   95.00    6.70   34.07    0.6600   36.75100   -1.30000 9000.000
   180  722.32    2.919   10.62   82.0    2.4627    0.0341    2.46   96.00    6.70   34.08    0.6600   36.75100   -1.30000 9000.000
   182  721.27    2.931   10.48   82.0    2.4627    0.0341    2.49   97.00    6.70   34.08    0.6600   36.75100   -1.30000 9000.000
   184  720.12    2.945   10.39   82.0    2.4627    0.0342    2.52   97.00    6.70   34.07    0.6600   36.75100   -1.30000 9000.000
   186  718.85    2.959   10.34   83.0    2.4626    0.0343    2.55   97.00    6.80   34.06    0.6600   36.75100   -1.30000 9000.000
   188  717.57    2.974   10.27   83.0    2.4627    0.0343    2.59   98.00    6.80   34.07    0.6600   36.75100   -1.30000 9000.000
   190  716.34    2.989   10.14   82.0    2.4223    0.0338    2.62   98.00    6.70   34.07    0.6500   36.75000   -1.29900 9000.000
   192  715.19    3.002    9.99   81.0    2.4223    0.0339    2.65   98.00    6.70   34.07    0.6500   36.75000   -1.29900 9000.000
   194  714.10    3.015    9.92   82.0    2.4223    0.0339    2.68   98.00    6.70   34.07    0.6500   36.75000   -1.29900 9000.000
   196  713.05    3.027    9.93   82.0    2.3819    0.0334    2.71   97.00    6.60   34.07    0.6400   36.75000   -1.29900 9000.000
   198  711.99    3.039    9.93   81.0    2.3819    0.0335    2.74   98.00    6.60   34.07    0.6400   36.75000   -1.29900 9000.000
   200  710.85    3.053    9.85   81.0    2.3818    0.0335    2.77   98.00    6.50   34.06    0.6400   36.75000   -1.29900 9000.000
   202  709.60    3.067    9.67   81.0    2.3819    0.0336    2.80   98.00    6.50   34.07    0.6400   36.75000   -1.29900 9000.000
   204  708.30    3.082    9.55   82.0    2.3818    0.0336    2.83   99.00    6.40   34.06    0.6400   36.75000   -1.29900 9000.000
   206  707.06    3.097    9.48   82.0    2.3415    0.0331    2.87   99.00    6.40   34.07    0.6300   36.75000   -1.29900 9000.000
   208  705.88    3.111    9.44   81.0    2.3415    0.0332    2.90  100.00    6.40   34.07    0.6300   36.75000   -1.29900 9000.000
   210  704.92    3.122    9.39   81.0    2.3415    0.0332    2.92  101.00    6.30   34.07    0.6300   36.74900   -1.29900 9000.000
   212  703.94    3.134    9.29   82.0    2.3012    0.0327    2.95  102.00    6.40   34.07    0.6200   36.74900   -1.29900 9000.000
