36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20160531
Launch Time (UT)                  : 07:47:09
Burst Pressure (hPa)              : 7.35
Integrated O3 to end of data (DU) : 222.42
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : K3873448
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z28223
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.60    1.800   17.00   72.0    2.4956    0.0302    0.00    0.00    0.00   33.32    0.6800 9000.00000   -1.30200 9000.000
     2  825.27    1.803   16.80   52.0    2.4957    0.0302    0.01   82.00    1.90   33.33    0.6800   36.75900   -1.30200 9000.000
     4  824.94    1.807   16.62   54.0    2.5354    0.0307    0.02   97.00    2.40   33.34    0.6900   36.75900   -1.30200 9000.000
     6  824.38    1.813   16.52   58.0    2.5355    0.0308    0.03   92.00    2.60   33.35    0.6900   36.75900   -1.30200 9000.000
     8  823.61    1.821   16.50   61.0    2.5355    0.0308    0.05   93.00    2.80   33.35    0.6900   36.75900   -1.30200 9000.000
    10  822.83    1.829   16.45   62.0    2.5355    0.0308    0.07   94.00    3.00   33.36    0.6900   36.75900   -1.30200 9000.000
    12  821.87    1.839   16.28   63.0    2.5752    0.0313    0.09   95.00    3.10   33.36    0.7000   36.75900   -1.30200 9000.000
    14  820.95    1.848   16.17   64.0    2.6148    0.0319    0.11   96.00    3.20   33.36    0.7100   36.75900   -1.30200 9000.000
    16  820.09    1.857   16.18   64.0    2.6544    0.0324    0.14   98.00    3.30   33.36    0.7200   36.75900   -1.30200 9000.000
    18  819.20    1.866   16.10   65.0    2.6940    0.0329    0.16   99.00    3.30   33.36    0.7300   36.75900   -1.30200 9000.000
    20  818.33    1.875   15.97   65.0    2.7336    0.0334    0.18  101.00    3.30   33.36    0.7400   36.75900   -1.30200 9000.000
    22  817.44    1.885   15.86   66.0    2.7335    0.0334    0.20  102.00    3.20   33.35    0.7400   36.75800   -1.30200 9000.000
    24  816.47    1.895   15.77   66.0    2.7732    0.0340    0.23  103.00    3.20   33.35    0.7500   36.75800   -1.30200 9000.000
    26  815.62    1.904   15.74   66.0    2.7731    0.0340    0.25  104.00    3.10   33.34    0.7500   36.75800   -1.30200 9000.000
    28  814.69    1.913   15.69   65.0    2.7731    0.0340    0.28  104.00    3.00   33.34    0.7500   36.75800   -1.30200 9000.000
    30  813.56    1.925   15.51   67.0    2.8127    0.0346    0.31  103.00    2.80   33.34    0.7600   36.75800   -1.30200 9000.000
    32  812.58    1.935   15.37   68.0    2.8523    0.0351    0.34  102.00    2.70   33.34    0.7700   36.75800   -1.30200 9000.000
    34  811.79    1.944   15.31   69.0    2.8523    0.0351    0.36   99.00    2.60   33.34    0.7700   36.75800   -1.30200 9000.000
    36  810.83    1.954   15.23   68.0    2.8919    0.0357    0.38   97.00    2.50   33.34    0.7800   36.75800   -1.30200 9000.000
    38  809.83    1.964   15.12   68.0    2.8918    0.0357    0.41   93.00    2.40   33.33    0.7800   36.75800   -1.30100 9000.000
    40  808.97    1.973   15.05   69.0    2.8918    0.0357    0.44   90.00    2.30   33.33    0.7800   36.75800   -1.30100 9000.000
    42  808.15    1.982   15.01   69.0    2.8918    0.0358    0.46   87.00    2.30   33.33    0.7800   36.75800   -1.30100 9000.000
    44  807.21    1.992   14.92   69.0    2.8918    0.0358    0.49   85.00    2.20   33.33    0.7800   36.75800   -1.30200 9000.000
    46  806.40    2.000   14.89   68.0    2.9314    0.0364    0.51   84.00    2.20   33.33    0.7900   36.75800   -1.30200 9000.000
    48  805.67    2.008   14.84   68.0    2.9315    0.0364    0.53   84.00    2.20   33.34    0.7900   36.75800   -1.30200 9000.000
    50  804.84    2.016   14.71   68.0    2.9315    0.0364    0.55   85.00    2.10   33.34    0.7900   36.75800   -1.30200 9000.000
    52  804.04    2.025   14.64   69.0    2.9315    0.0365    0.58   88.00    2.10   33.34    0.7900   36.75800   -1.30200 9000.000
    54  803.25    2.033   14.62   68.0    2.9712    0.0370    0.60   91.00    2.10   33.34    0.8000   36.75800   -1.30200 9000.000
    56  802.41    2.042   14.48   68.0    2.9712    0.0370    0.63   96.00    2.10   33.35    0.8000   36.75800   -1.30200 9000.000
    58  801.62    2.050   14.36   69.0    3.0110    0.0376    0.65  100.00    2.10   33.36    0.8100   36.75800   -1.30200 9000.000
    60  800.91    2.058   14.32   68.0    3.0111    0.0376    0.67  104.00    2.10   33.37    0.8100   36.75800   -1.30200 9000.000
    62  800.15    2.066   14.24   68.0    3.0111    0.0376    0.69  108.00    2.20   33.37    0.8100   36.75800   -1.30200 9000.000
    64  799.25    2.076   14.15   69.0    3.0508    0.0382    0.72  111.00    2.20   33.38    0.8200   36.75800   -1.30200 9000.000
    66  798.29    2.086   14.09   69.0    3.0508    0.0382    0.75  113.00    2.30   33.38    0.8200   36.75700   -1.30200 9000.000
    68  797.44    2.095   14.01   70.0    3.0509    0.0383    0.77  113.00    2.30   33.39    0.8200   36.75700   -1.30200 9000.000
    70  796.73    2.102   13.91   70.0    3.0509    0.0383    0.79  112.00    2.30   33.39    0.8200   36.75800   -1.30200 9000.000
    72  795.99    2.110   13.81   70.0    3.0906    0.0388    0.82  110.00    2.30   33.40    0.8300   36.75800   -1.30100 9000.000
    74  795.20    2.118   13.74   70.0    3.0906    0.0389    0.84  108.00    2.30   33.40    0.8300   36.75800   -1.30100 9000.000
    76  794.42    2.127   13.72   71.0    3.0906    0.0389    0.87  104.00    2.30   33.40    0.8300   36.75700   -1.30100 9000.000
    78  793.61    2.135   13.63   71.0    3.0906    0.0389    0.89   99.00    2.30   33.40    0.8300   36.75700   -1.30100 9000.000
    80  792.66    2.145   13.50   72.0    3.0906    0.0390    0.92   93.00    2.30   33.40    0.8300   36.75700   -1.30100 9000.000
    82  791.52    2.158   13.38   73.0    3.1302    0.0395    0.96   88.00    2.20   33.40    0.8400   36.75700   -1.30100 9000.000
    84  790.41    2.169   13.24   74.0    3.1302    0.0396    0.99   82.00    2.20   33.40    0.8400   36.75700   -1.30100 9000.000
